t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
12300,8.1692,0.7128
12350,8.6356,0.7198
12400,8.7938,0.6931
12450,8.6770,0.6806
12500,8.5161,0.7037
12550,8.7035,0.6947
12600,7.8996,0.7021
12650,8.1349,0.6825
12700,8.4160,0.6891
12750,8.2199,0.7021
12800,8.8299,0.6984
12850,8.1074,0.7037
12900,8.2355,0.6804
12950,7.7550,0.6911
13000,7.9267,0.6771
13050,7.9419,0.6400
13100,8.1128,0.6804
13150,7.6504,0.6771
13200,7.5659,0.6875
13250,7.5999,0.6842
13300,7.6056,0.6788
13350,7.7812,0.7037
13400,7.4948,0.6943
13450,7.0366,0.6701
13500,7.2242,0.7105
13550,7.5088,0.6853
13600,7.1275,0.6837
13650,7.1780,0.7105
13700,7.0787,0.6947
13750,6.9587,0.7158
13800,6.5892,0.6862
13850,7.0886,0.7016
13900,6.5976,0.7105
13950,7.2455,0.7143
14000,7.1151,0.6963
14050,6.4241,0.7068
14100,6.4194,0.6947
14150,6.5583,0.6963
14200,6.6794,0.7068
14250,6.8559,0.6979
14300,6.5364,0.7234
14350,6.5074,0.7037
14400,6.7030,0.7273
14450,6.5371,0.6947
14500,6.4049,0.7143
14550,6.4636,0.6891
14600,6.9569,0.6753
14650,6.5738,0.7065
14700,6.3473,0.6915
14750,6.1442,0.7143
14800,7.0666,0.6701
14850,7.1325,0.6649
14900,7.0793,0.6947
14950,6.9173,0.6968
15000,6.8768,0.6755
15050,6.6590,0.7120
15100,6.8951,0.7128
15150,6.8011,0.7219
15200,6.4213,0.7128
15250,6.3134,0.7120
15300,6.1780,0.7268
15350,6.3700,0.7143
15400,6.6508,0.7065
15450,6.2276,0.7151
15500,6.4149,0.7088
15550,6.3579,0.6911
15600,6.1835,0.6862
15650,6.6021,0.7213
15700,6.5824,0.6915
15750,6.5014,0.6989
15800,6.5936,0.7213
15850,6.4136,0.6931
15900,6.3623,0.7005
15950,6.3827,0.7053
16000,6.1281,0.7166
16050,6.4534,0.7059
16100,6.1908,0.7219
16150,6.1451,0.7074
16200,6.0561,0.7181
16250,5.8729,0.7189
16300,5.8999,0.6915
16350,6.1636,0.7074
16400,6.1353,0.6957
16450,6.3650,0.7234
16500,6.1699,0.6952
16550,6.1706,0.7219
16600,6.2259,0.7090
16650,6.5319,0.6984
16700,6.2420,0.6875
16750,6.0371,0.6984
16800,6.1145,0.7090
16850,6.1772,0.6684
16900,6.1436,0.7081
16950,6.4814,0.7021
17000,6.0030,0.6839
17050,6.2846,0.7016
17100,6.5638,0.6872
17150,6.6695,0.6927
17200,6.3032,0.7053
17250,6.2749,0.6963
17300,6.4592,0.7053
17350,6.2286,0.7031
17400,6.3603,0.6839
17450,6.2893,0.7219
17500,6.1091,0.7158
17550,6.0294,0.7196
17600,6.5442,0.6859
17650,6.3652,0.6989
17700,6.2243,0.7074
17750,6.7904,0.7297
17800,6.8906,0.6828
17850,7.0520,0.6789
17900,6.3732,0.7021
17950,6.6293,0.7059
18000,6.5011,0.6701
18050,6.1923,0.6701
18100,6.2505,0.6943
18150,6.4988,0.6947
18200,6.3231,0.6968
18250,6.2869,0.6911
18300,6.4444,0.7068
18350,5.9271,0.7120
18400,5.7142,0.7021
18450,5.8976,0.7258
18500,6.1849,0.7268
18550,6.6158,0.6825
18600,6.5367,0.7000
18650,6.4378,0.6806
18700,6.2689,0.6989
18750,6.3804,0.7037
18800,6.0758,0.6875
18850,6.2256,0.6947
18900,6.0807,0.6891
18950,6.0932,0.6927
19000,6.4799,0.6789
19050,6.6514,0.7238
19100,7.1202,0.7011
19150,6.8291,0.6989
19200,7.1429,0.7027
19250,7.1141,0.7088
19300,6.6751,0.6878
19350,7.1963,0.6772
19400,7.0229,0.6882
19450,7.1574,0.6947
19500,6.8106,0.6878
19550,6.5450,0.7333
19600,6.3435,0.6878
19650,6.3750,0.6865
19700,5.9702,0.6898
19750,6.1920,0.6526
19800,6.0298,0.6789
19850,5.7100,0.6952
19900,5.5884,0.7181
19950,5.6996,0.6769
20000,5.8554,0.6911
20050,5.7527,0.6754
20100,5.8344,0.6845
20150,5.4130,0.6935
20200,5.2959,0.6973
20250,5.3224,0.7000
20300,5.5858,0.7228
20350,5.8109,0.7258
20400,5.5754,0.7228
20450,5.7536,0.7333
20500,5.6342,0.7127
20550,5.4346,0.6983
20600,5.9432,0.7033
20650,5.5810,0.7444
20700,5.9111,0.6649
20750,6.0392,0.6737
20800,6.0249,0.6919
20850,5.7242,0.6649
20900,5.6554,0.6915
20950,5.4211,0.7043
21000,5.6529,0.6828
21050,5.8413,0.6774
21100,6.0552,0.7527
21150,6.1498,0.7158
21200,6.2050,0.7213
21250,6.2990,0.7297
21300,6.1099,0.7333
21350,6.3284,0.7181
21400,6.6741,0.7158
21450,6.6811,0.7143
21500,6.2329,0.7418
21550,6.1168,0.7351
21600,6.1069,0.7459
21650,6.5886,0.7322
21700,6.4520,0.7090
21750,6.4942,0.6989
21800,5.8555,0.7527
21850,6.1728,0.7047
21900,5.9088,0.7326
21950,6.1015,0.7120
22000,6.2720,0.7143
22050,5.9011,0.7225
22100,6.1873,0.7016
22150,6.1652,0.7113
22200,6.0818,0.7031
22250,6.4183,0.7047
22300,6.1444,0.7090
22350,6.0413,0.7249
22400,6.0110,0.7326
22450,6.1898,0.7326
22500,6.1344,0.7340
22550,6.3255,0.7287
22600,6.1066,0.7446
22650,6.4267,0.7340
22700,6.1258,0.7135
22750,6.3475,0.7306
22800,6.5413,0.7405
22850,7.1494,0.7382
22900,7.1651,0.7407
22950,7.0085,0.7540
23000,6.5267,0.7487
23050,6.2703,0.7340
23100,6.5407,0.7647
23150,6.2078,0.7354
23200,6.1186,0.7273
23250,6.0745,0.7302
23300,6.1008,0.7173
23350,6.2087,0.7204
23400,6.5560,0.7487
23450,5.8897,0.7419
23500,6.1356,0.7596
23550,6.5530,0.7273
23600,6.7123,0.7173
23650,6.2631,0.7316
23700,6.1106,0.7473
23750,6.1069,0.7151
23800,6.2627,0.7031
23850,6.6382,0.7234
23900,6.3208,0.7158
23950,6.4564,0.7112
24000,6.6335,0.7047
24050,6.8133,0.7211
24100,6.7667,0.7031
24150,6.8948,0.7135
24200,6.6053,0.7181
24250,6.3742,0.7068
24300,6.6196,0.7158
24350,7.2003,0.6821
24400,6.8546,0.7143
24450,7.0503,0.7120
24500,7.2825,0.7016
24550,7.2817,0.6919
24600,7.1115,0.6888
24650,6.8961,0.6995
24700,7.0402,0.6891
24750,7.2599,0.6891
24800,6.9941,0.6907
24850,7.0367,0.7010
24900,7.1675,0.6923
24950,6.4337,0.7150
25000,7.6134,0.7053
25050,7.8058,0.7068
25100,7.2108,0.7010
25150,6.8474,0.7158
25200,7.1548,0.7021
25250,7.0826,0.6927
25300,6.9011,0.7287
25350,6.5295,0.7000
25400,6.3834,0.7113
25450,6.6838,0.7228
25500,6.7590,0.7174
25550,6.8680,0.6984
25600,7.1717,0.7228
25650,7.2129,0.7258
25700,6.5909,0.7097
25750,6.8034,0.7000
25800,6.9887,0.7249
25850,6.8238,0.7143
25900,6.9680,0.6943
25950,7.0590,0.6737
26000,6.7978,0.6839
26050,6.8904,0.6943
26100,7.4974,0.6718
26150,7.6766,0.6788
26200,7.2852,0.6368
26250,7.4233,0.6382
26300,7.6526,0.6513
26350,7.9493,0.6458
26400,7.9217,0.6474
26450,7.5291,0.6614
26500,8.0851,0.6406
26550,7.8637,0.6738
26600,7.4097,0.6462
26650,7.0412,0.6524
26700,7.2932,0.6417
26750,7.3399,0.6684
26800,6.9422,0.6811
26850,6.7338,0.6471
26900,6.9016,0.6631
26950,6.5150,0.6524
27000,7.0994,0.6383
27050,7.0720,0.6613
27100,7.5439,0.6595
27150,7.0422,0.6774
27200,7.1489,0.6508
27250,7.0301,0.6508
27300,6.8713,0.6458
27350,7.2200,0.6349
27400,6.9773,0.6508
27450,7.4168,0.6103
27500,7.3610,0.6526
27550,7.3171,0.6480
27600,7.2431,0.6359
27650,7.6400,0.6443
27700,7.5546,0.6546
27750,7.8299,0.6162
27800,7.4621,0.6269
27850,7.6180,0.6452
27900,7.5361,0.6316
27950,7.3378,0.6283
28000,7.8170,0.6596
28050,7.2810,0.6198
28100,8.1677,0.6330
28150,7.8573,0.6436
28200,8.5089,0.6042
28250,8.2693,0.6211
28300,8.2579,0.6368
28350,8.0104,0.6105
28400,7.4899,0.6436
28450,7.8307,0.6237
28500,7.8665,0.6243
28550,8.4315,0.6649
28600,8.5687,0.6489
28650,7.9344,0.6316
28700,7.7676,0.6436
28750,7.6221,0.6349
28800,7.6804,0.6543
28850,8.0308,0.6648
28900,7.7802,0.6524
28950,7.5288,0.6413
29000,7.7251,0.6354
29050,7.7444,0.6703
29100,7.4178,0.6436
29150,7.0352,0.6417
29200,6.9119,0.6452
29250,6.5351,0.6383
29300,7.4094,0.6417
29350,6.8840,0.6032
29400,6.5629,0.6417
29450,6.6221,0.6117
29500,6.6132,0.6595
29550,6.7037,0.6464
29600,6.5663,0.6330
29650,6.9230,0.6667
29700,6.6447,0.6011
29750,6.7075,0.6374
29800,6.9529,0.5904
29850,7.1587,0.6053
29900,6.8070,0.6150
29950,6.6312,0.6064
30000,6.3309,0.6344
30050,6.2838,0.6170
30100,7.2580,0.5924
30150,7.5552,0.5870
30200,7.2725,0.5989
30250,7.3881,0.5798
30300,7.5841,0.5543
30350,7.6614,0.5856
30400,7.7431,0.5538
30450,7.7615,0.5365
30500,8.3580,0.5508
30550,8.6288,0.5722
30600,8.5258,0.5936
30650,8.7180,0.5936
30700,8.7642,0.5833
30750,8.3929,0.5967
30800,8.4017,0.5714
30850,9.0179,0.5729
30900,8.8619,0.5947
30950,9.0645,0.5602
31000,9.3508,0.5573
31050,8.9660,0.5608
31100,9.3229,0.5738
31150,9.3515,0.5455
31200,9.6212,0.5746
31250,9.4767,0.5645
31300,9.4343,0.5683
31350,9.4193,0.5568
31400,9.7737,0.5668
31450,10.3782,0.5323
31500,9.8008,0.5622
31550,10.1811,0.5421
31600,10.1970,0.5260
31650,9.9033,0.5738
31700,9.5238,0.5233
31750,9.5278,0.5365
31800,9.1019,0.5333
31850,9.2954,0.5714
31900,9.0233,0.5632
31950,9.0859,0.5567
32000,9.1958,0.5309
32050,9.3037,0.5337
32100,9.1489,0.5645
32150,9.0466,0.5668
32200,9.1467,0.5503
32250,8.9393,0.5417
32300,9.1998,0.5417
32350,8.9698,0.5806
32400,8.5509,0.5870
32450,8.7883,0.5591
32500,9.1026,0.5847
32550,8.8096,0.5519
32600,8.9659,0.5470
32650,8.9329,0.5852
32700,9.3818,0.5628
32750,9.3419,0.5668
32800,9.1286,0.5538
32850,9.4064,0.5824
32900,9.4474,0.5579
32950,9.7315,0.5474
33000,9.8779,0.5745
33050,10.1876,0.5661
33100,9.6618,0.5737
33150,9.6507,0.5784
33200,9.4656,0.5691
33250,9.1611,0.5602
33300,9.2183,0.5354
33350,9.2998,0.5729
33400,8.9888,0.5510
33450,9.4064,0.5959
33500,9.4921,0.5412
33550,8.8018,0.5584
33600,8.9272,0.5916
33650,8.6775,0.5959
33700,9.2084,0.5751
33750,9.6339,0.5545
33800,10.0956,0.5816
33850,10.2967,0.5641
33900,9.8574,0.5959
33950,9.8144,0.5722
34000,9.7280,0.5657
34050,9.6018,0.5707
34100,9.5337,0.5404
34150,9.7096,0.5625
34200,9.7647,0.5759
34250,10.0702,0.5596
34300,10.3589,0.5619
34350,10.5729,0.5469
34400,10.1435,0.5619
34450,9.9335,0.5677
34500,9.8990,0.5947
34550,9.8038,0.5765
34600,9.5741,0.5833
34650,10.0577,0.5622
34700,9.5423,0.5274
34750,9.3748,0.5561
34800,10.0138,0.5000
34850,10.2787,0.5400
34900,10.2454,0.5567
34950,9.9568,0.5737
35000,9.8989,0.5495
35050,10.0279,0.5594
35100,9.9030,0.5477
35150,9.6200,0.5423
35200,9.4372,0.5369
35250,9.4933,0.5415
35300,9.6209,0.5415
35350,9.5956,0.5411
35400,9.3869,0.5616
35450,8.9774,0.5437
35500,8.5862,0.5330
35550,8.5693,0.5450
35600,8.8813,0.5419
35650,8.4208,0.5389
35700,8.6310,0.5561
35750,9.1283,0.5408
35800,8.9556,0.5684
35850,9.4009,0.5578
35900,9.2124,0.5473
35950,9.2160,0.5314
36000,9.4300,0.5048
36050,9.1210,0.5248
36100,8.7694,0.5049
36150,8.8178,0.5482
36200,8.7585,0.5049
36250,8.9002,0.5250
36300,8.3454,0.5427
36350,8.5724,0.5412
36400,8.5597,0.5194
36450,8.7488,0.5314
36500,8.9289,0.5169
36550,8.8405,0.5500
36600,8.5770,0.5477
36650,8.4169,0.5567
36700,8.6427,0.5550
36750,8.9180,0.5528
36800,8.6154,0.5243
36850,9.0570,0.5584
36900,9.1853,0.5550
36950,9.1571,0.5377
37000,9.0190,0.5388
37050,9.1027,0.5673
37100,9.7320,0.5498
37150,9.5477,0.5529
37200,9.8878,0.5680
37250,9.7180,0.5714
37300,9.6456,0.5415
37350,9.1657,0.5485
37400,9.2500,0.5437
37450,9.6519,0.5437
37500,9.7405,0.5266
37550,9.5646,0.5631
37600,9.3726,0.5240
37650,9.4656,0.5355
37700,9.4877,0.5263
37750,10.1122,0.5164
37800,9.7663,0.5485
37850,10.1086,0.5539
37900,9.6589,0.5610
37950,9.4594,0.5534
38000,9.8492,0.5631
38050,9.5402,0.5644
38100,10.0672,0.5787
38150,10.4086,0.5528
38200,10.5800,0.5888
38250,10.1819,0.5700
38300,10.4200,0.5926
38350,10.5727,0.5959
38400,10.0170,0.5808
38450,10.4528,0.5758
38500,10.8880,0.5867
38550,11.1198,0.5635
38600,10.5928,0.5427
38650,10.6855,0.5594
38700,10.6340,0.5505
38750,10.0749,0.5628
38800,9.8462,0.5343
38850,10.2502,0.5441
38900,9.9404,0.5751
38950,9.5040,0.5578
39000,8.9651,0.5665
39050,9.1484,0.5628
39100,9.4205,0.5787
39150,8.8877,0.5916
39200,9.3198,0.5795
39250,9.7337,0.5736
39300,9.5659,0.5396
39350,9.6856,0.5758
39400,10.1517,0.5838
39450,9.6773,0.5678
39500,9.8216,0.5867
39550,9.8224,0.5392
39600,10.1626,0.5622
39650,10.6236,0.5729
39700,10.2294,0.5539
39750,9.8869,0.5714
39800,9.9727,0.5550
39850,9.8004,0.5388
39900,9.8601,0.5949
39950,9.9755,0.5750
40000,10.0915,0.5990
40050,9.8739,0.5610
40100,9.1928,0.5787
40150,9.2784,0.5707
40200,9.1516,0.5990
40250,8.9241,0.5665
40300,9.1742,0.5808
40350,9.1619,0.6073
40400,9.5877,0.5825
40450,9.2837,0.5721
40500,9.5418,0.5545
40550,9.4436,0.5522
40600,9.3965,0.5622
40650,9.5249,0.5567
40700,9.3265,0.5678
40750,9.3543,0.5714
40800,9.3685,0.5879
40850,9.8253,0.5628
40900,9.7304,0.5665
40950,9.3943,0.5750
41000,10.1107,0.5539
41050,9.9099,0.5463
41100,9.8632,0.5816
41150,9.7202,0.5616
41200,9.4569,0.5990
41250,9.3370,0.5644
41300,9.1062,0.5650
41350,9.1093,0.5522
41400,9.5259,0.5539
41450,9.0905,0.5635
41500,9.7667,0.5441
41550,9.7853,0.5441
41600,9.6320,0.5097
41650,9.1799,0.5517
41700,9.4215,0.5463
41750,9.0061,0.5729
41800,9.0818,0.5343
41850,9.0330,0.5567
41900,9.2038,0.5340
41950,8.8733,0.5650
42000,8.5261,0.5622
42050,8.8877,0.5450
42100,8.8834,0.5545
42150,8.6223,0.5622
42200,8.6346,0.5758
42250,8.9033,0.5505
42300,9.0074,0.5838
42350,8.8446,0.5468
42400,8.8847,0.5490
42450,8.6619,0.5631
42500,9.2134,0.5686
42550,9.4562,0.5415
42600,9.1727,0.5485
42650,9.2239,0.5637
42700,8.9901,0.5616
42750,9.1361,0.5485
42800,8.7482,0.5700
42850,8.8371,0.5149
42900,8.6852,0.5721
42950,8.7994,0.5354
43000,8.5334,0.5473
43050,8.9614,0.5821
43100,9.1044,0.5333
43150,9.1522,0.5714
43200,8.9266,0.5637
43250,9.0779,0.5561
43300,8.7334,0.5854
43350,9.1452,0.5450
43400,9.4125,0.5283
43450,9.3805,0.5245
43500,9.4186,0.5533
43550,10.0525,0.5271
43600,9.6644,0.5377
43650,9.6350,0.5169
43700,9.1051,0.5411
43750,9.1548,0.5450
43800,9.5218,0.5385
43850,9.3107,0.5678
43900,9.8311,0.5721
43950,9.1973,0.5635
44000,9.0823,0.5505
44050,8.3524,0.5855
44100,8.2008,0.5584
44150,8.2005,0.5773
44200,8.4773,0.5408
44250,8.3548,0.5487
44300,8.4406,0.5544
44350,8.6523,0.5904
44400,8.7663,0.5464
44450,9.3157,0.5497
44500,8.8673,0.5625
44550,8.9485,0.5474
44600,9.2053,0.5450
44650,8.8318,0.5276
44700,8.4413,0.5178
44750,8.4739,0.5253
44800,8.2850,0.5538
44850,8.1730,0.5714
44900,8.3518,0.5949
44950,8.6863,0.5500
45000,8.6789,0.5347
45050,8.6658,0.5253
45100,8.9601,0.5556
45150,8.7704,0.5255
45200,8.5217,0.5404
45250,8.6190,0.5842
45300,8.7198,0.5625
45350,8.7878,0.5765
45400,8.5203,0.5464
45450,8.3979,0.5612
45500,7.9106,0.5668
45550,8.0817,0.5714
45600,8.1358,0.5397
45650,8.2827,0.5568
45700,8.6874,0.5638
45750,8.9124,0.5436
45800,8.6161,0.5381
45850,8.3890,0.5440
45900,8.3033,0.5436
45950,8.7213,0.5515
46000,8.5409,0.5699
46050,8.7603,0.5238
46100,8.8397,0.5556
46150,8.9933,0.5969
46200,8.9961,0.5699
46250,8.6551,0.5904
46300,8.5872,0.5864
46350,9.2890,0.5677
46400,9.2005,0.5377
46450,9.0143,0.5737
46500,8.7090,0.5765
46550,8.3857,0.5895
46600,8.9429,0.5487
46650,9.5965,0.5851
46700,8.7017,0.5914
46750,8.4961,0.5947
46800,8.6925,0.5789
46850,8.6544,0.5670
46900,8.4464,0.5833
46950,8.6387,0.5521
47000,8.6700,0.6032
47050,8.5437,0.5947
47100,8.8396,0.6000
47150,8.8053,0.6170
47200,8.8561,0.5990
47250,9.2275,0.5635
47300,9.0323,0.6146
47350,9.2171,0.6064
47400,8.6733,0.6000
47450,8.9141,0.6150
47500,8.2324,0.6243
47550,8.2952,0.5979
47600,8.4730,0.5855
47650,7.8306,0.6043
47700,8.0317,0.5947
47750,7.7467,0.5924
47800,7.9907,0.5947
47850,7.6934,0.6183
47900,7.6779,0.5745
47950,7.7477,0.5803
48000,8.1873,0.6000
48050,8.2395,0.6108
48100,8.4991,0.5947
48150,8.0542,0.5730
48200,8.0642,0.5561
48250,8.1961,0.5550
48300,8.8544,0.5947
48350,8.7671,0.6085
48400,9.1253,0.5842
48450,9.1125,0.5661
48500,9.2862,0.5838
48550,8.9233,0.5789
48600,8.7789,0.5873
48650,8.8327,0.6330
48700,9.3721,0.6021
48750,9.0898,0.6183
48800,8.9869,0.6021
48850,8.3451,0.5867
48900,8.0680,0.5864
48950,8.3842,0.5916
49000,7.9299,0.5722
49050,8.1608,0.5773
49100,7.9678,0.6000
49150,8.5033,0.5812
49200,8.1507,0.5864
49250,8.1497,0.5632
49300,8.1496,0.5833
49350,8.1907,0.5596
49400,7.8035,0.5936
49450,7.7928,0.5751
49500,8.6681,0.5440
49550,8.4239,0.5584
49600,8.0903,0.5572
49650,8.4947,0.5450
49700,8.2452,0.5959
49750,8.3622,0.5751
49800,8.3798,0.5606
49850,8.5541,0.5619
49900,8.6571,0.5707
49950,9.1097,0.5787
50000,8.7177,0.5855
