t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
10100,4.8551,0.7209
10150,4.9629,0.7051
10200,5.3758,0.7155
10250,5.2919,0.7157
10300,4.9786,0.6981
10350,5.1458,0.7241
10400,5.5421,0.6879
10450,5.5529,0.7076
10500,5.5239,0.7065
10550,5.2589,0.6900
10600,5.3102,0.7061
10650,5.1664,0.7063
10700,4.7458,0.7007
10750,4.7491,0.7092
10800,4.5213,0.7140
10850,4.8092,0.7077
10900,4.8327,0.7086
10950,4.8165,0.7075
11000,5.1083,0.7056
11050,5.2313,0.7129
11100,5.4404,0.7105
11150,5.0905,0.7013
11200,4.9828,0.6726
11250,5.2386,0.6861
11300,5.1297,0.6906
11350,5.5792,0.6833
11400,5.2388,0.6825
11450,5.0388,0.7035
11500,5.0383,0.7094
11550,5.1160,0.7070
11600,5.1995,0.7036
11650,5.2008,0.6959
11700,5.1759,0.6934
11750,5.2104,0.6885
11800,5.2027,0.7038
11850,5.1372,0.7093
11900,5.1025,0.6969
11950,5.3876,0.7062
12000,5.3457,0.6964
12050,5.0668,0.6864
12100,5.1367,0.6992
12150,5.2903,0.6995
12200,5.4539,0.6880
12250,5.7017,0.6860
12300,5.5638,0.6858
12350,5.4226,0.6987
12400,5.7235,0.6803
12450,5.7009,0.6997
12500,5.6032,0.6866
12550,5.4683,0.7114
12600,5.3155,0.7096
12650,5.3069,0.6984
12700,4.9824,0.6903
12750,5.1685,0.6978
12800,5.5058,0.6915
12850,5.6988,0.6748
12900,5.5574,0.7181
12950,5.6105,0.6839
13000,5.6776,0.6904
13050,5.5697,0.6817
13100,5.7837,0.6937
13150,5.7094,0.6869
13200,5.5259,0.6819
13250,5.3326,0.6710
13300,5.5098,0.6694
13350,5.4321,0.6797
13400,5.7569,0.6812
13450,6.1602,0.6929
13500,6.2845,0.6656
13550,6.1815,0.6844
13600,5.9225,0.6868
13650,6.0157,0.6860
13700,6.1544,0.6693
13750,6.0695,0.6672
13800,5.9874,0.6810
13850,5.6653,0.6730
13900,5.8888,0.6895
13950,5.7749,0.6805
14000,5.6469,0.6873
14050,5.8454,0.6699
14100,5.8359,0.7072
14150,5.5470,0.6914
14200,5.9243,0.6532
14250,5.9803,0.6804
14300,6.1774,0.6556
14350,5.7270,0.6715
14400,6.1666,0.6795
14450,6.6472,0.6769
14500,6.7041,0.6736
14550,6.8807,0.6608
14600,7.1453,0.6565
14650,6.6840,0.6520
14700,7.1242,0.6408
14750,7.4257,0.6559
14800,7.7134,0.6608
14850,7.4566,0.6603
14900,7.5407,0.6916
14950,7.5999,0.6693
15000,7.5017,0.6730
15050,7.4415,0.6546
15100,7.3847,0.6536
15150,7.3180,0.6532
15200,7.0352,0.6571
15250,7.0905,0.6507
15300,7.4736,0.6547
15350,7.6048,0.6688
15400,7.4201,0.6661
15450,7.2426,0.6448
15500,7.1673,0.6794
15550,7.3090,0.6761
15600,7.2099,0.6583
15650,7.2795,0.6504
15700,7.5174,0.6625
15750,7.2767,0.6537
15800,7.4504,0.6594
15850,7.5541,0.6562
15900,7.3980,0.6578
15950,7.3830,0.6758
16000,7.4665,0.6805
16050,7.7014,0.6837
16100,7.3444,0.6651
16150,7.6890,0.6468
16200,7.4220,0.6709
16250,7.8883,0.6703
16300,7.8527,0.6625
16350,8.0413,0.6468
16400,7.7465,0.6592
16450,7.5833,0.6593
16500,7.6524,0.6546
16550,7.8917,0.6499
16600,7.9395,0.6342
16650,7.9374,0.6132
16700,7.8316,0.6341
16750,7.9236,0.6260
16800,7.7916,0.6199
16850,7.6335,0.6167
16900,7.4853,0.6339
16950,7.4497,0.6278
17000,7.2065,0.6326
17050,7.6390,0.6045
17100,7.1771,0.6352
17150,7.0527,0.6264
17200,7.0172,0.6275
17250,7.0115,0.6427
17300,7.2321,0.6189
17350,7.5340,0.6449
17400,7.8089,0.6332
17450,7.7741,0.6336
17500,7.7014,0.6285
17550,7.4712,0.6329
17600,7.9873,0.6227
17650,7.7577,0.6293
17700,7.6693,0.6378
17750,7.2166,0.6506
17800,6.9700,0.6507
17850,6.9879,0.6250
17900,7.0674,0.6453
17950,6.8369,0.6603
18000,6.7608,0.6730
18050,7.3548,0.6783
18100,7.5770,0.6640
18150,7.7530,0.6625
18200,7.5373,0.6640
18250,7.3959,0.6527
18300,7.5346,0.6548
18350,7.5043,0.6693
18400,7.2854,0.6568
18450,7.1585,0.6604
18500,7.3779,0.6614
18550,6.9407,0.6572
18600,6.7198,0.6693
18650,7.0492,0.6509
18700,7.2844,0.6651
18750,7.2741,0.6699
18800,7.0018,0.6703
18850,6.8786,0.6861
18900,7.0448,0.6514
18950,7.3014,0.6677
19000,7.3340,0.6505
19050,7.2640,0.6593
19100,7.5390,0.6635
19150,7.8171,0.6634
19200,7.6251,0.6524
19250,7.2852,0.6619
19300,7.2096,0.6571
19350,6.6449,0.6529
19400,7.1643,0.6581
19450,6.9616,0.6806
19500,7.0445,0.6458
19550,7.0819,0.6619
19600,6.9564,0.6502
19650,7.2638,0.6602
19700,7.3001,0.6871
19750,7.4306,0.6603
19800,7.3979,0.6532
19850,7.2877,0.6597
19900,7.2853,0.6888
19950,7.2017,0.6645
20000,7.1602,0.6539
20050,7.1790,0.6704
20100,7.2469,0.6795
20150,7.3436,0.6629
20200,7.3374,0.6700
20250,7.4601,0.6705
20300,7.1934,0.6672
20350,6.9520,0.6721
20400,7.0130,0.6747
20450,6.8071,0.6529
20500,6.9415,0.6667
20550,6.9495,0.6448
20600,6.8245,0.6565
20650,7.1190,0.6593
20700,6.8093,0.6807
20750,6.8268,0.6597
20800,7.0012,0.6720
20850,7.2212,0.6704
20900,7.0133,0.6629
20950,7.3236,0.6822
21000,7.3046,0.6651
21050,7.6091,0.6790
21100,7.4761,0.6735
21150,7.5874,0.6672
21200,7.3385,0.6740
21250,7.3092,0.6562
21300,7.5138,0.6540
21350,7.5576,0.6588
21400,7.4826,0.6779
21450,7.6056,0.6714
21500,7.1923,0.6531
21550,6.9128,0.6630
21600,6.9513,0.6603
21650,7.2340,0.6826
21700,7.3113,0.6451
21750,7.4811,0.6425
21800,7.1260,0.6548
21850,7.1421,0.6400
21900,7.3177,0.6551
21950,7.3001,0.6625
22000,7.2385,0.6456
22050,7.2399,0.6470
22100,7.3154,0.6640
22150,7.3544,0.6518
22200,7.6441,0.6550
22250,7.6852,0.6597
22300,7.7134,0.6624
22350,7.7517,0.6381
22400,7.2884,0.6613
22450,7.4075,0.6667
22500,7.2206,0.6517
22550,6.6980,0.6441
22600,6.6438,0.6427
22650,7.0930,0.6527
22700,6.8902,0.6598
22750,7.0875,0.6542
22800,7.2797,0.6512
22850,7.3998,0.6795
22900,7.2075,0.6598
22950,6.8051,0.6562
23000,6.5442,0.6710
23050,6.5641,0.6645
23100,6.5143,0.6581
23150,6.9234,0.6539
23200,6.9369,0.6656
23250,7.3282,0.6608
23300,7.0185,0.6645
23350,6.6541,0.6688
23400,6.8396,0.6699
23450,7.0429,0.6387
23500,7.2091,0.6688
23550,6.7213,0.6629
23600,6.5156,0.6683
23650,7.0514,0.6591
23700,6.9294,0.6429
23750,7.0237,0.6618
23800,6.6077,0.6587
23850,6.7473,0.6699
23900,6.5903,0.6607
23950,6.9758,0.6879
24000,6.9508,0.6629
24050,7.2466,0.6775
24100,7.1892,0.6406
24150,7.2059,0.6597
24200,6.9546,0.6624
24250,6.6847,0.6555
24300,6.3029,0.6747
24350,6.4544,0.6608
24400,6.3608,0.6614
24450,6.3456,0.6651
24500,6.5426,0.6715
24550,6.6979,0.6541
24600,6.8665,0.6661
24650,6.8206,0.6677
24700,6.7318,0.6709
24750,6.7975,0.6871
24800,6.3489,0.6928
24850,6.4120,0.7013
24900,6.4050,0.6710
24950,6.7779,0.6837
25000,6.6018,0.6829
25050,6.6277,0.6709
25100,6.4601,0.6795
25150,6.8817,0.6603
25200,6.6039,0.6709
25250,6.4292,0.6561
25300,6.6921,0.6682
25350,6.7168,0.6677
25400,6.5694,0.6783
25450,6.8471,0.6672
25500,6.9263,0.6745
25550,6.8116,0.6651
25600,6.7442,0.6556
25650,7.3796,0.6475
25700,7.1450,0.6424
25750,6.8551,0.6482
25800,7.0312,0.6746
25850,6.8594,0.6736
25900,7.0112,0.6603
25950,6.8539,0.6593
26000,6.8399,0.6593
26050,6.7399,0.6475
26100,6.3717,0.6483
26150,6.5743,0.6486
26200,7.1395,0.6392
26250,7.1530,0.6672
26300,6.6486,0.6402
26350,6.3808,0.6414
26400,6.4846,0.6519
26450,6.6721,0.6531
26500,6.4079,0.6593
26550,6.8482,0.6414
26600,6.7704,0.6439
26650,6.4807,0.6279
26700,6.7273,0.6550
26750,6.6683,0.6478
26800,6.5597,0.6479
26850,7.1177,0.6458
26900,7.1338,0.6525
26950,6.9141,0.6357
27000,6.8286,0.6630
27050,6.8107,0.6502
27100,6.5472,0.6451
27150,6.6598,0.6341
27200,6.7983,0.6366
27250,6.8437,0.6403
27300,6.8042,0.6433
27350,6.5054,0.6545
27400,6.8546,0.6645
27450,6.6091,0.6755
27500,6.7402,0.6581
27550,6.4745,0.6565
27600,6.5206,0.6492
27650,6.5130,0.6769
27700,6.3674,0.6801
27750,6.1958,0.6508
27800,6.5193,0.6384
27850,6.2819,0.6514
27900,6.4364,0.6779
27950,6.2229,0.6399
28000,6.2804,0.6656
28050,6.2982,0.6534
28100,6.3852,0.6772
28150,6.6656,0.6630
28200,6.6128,0.6667
28250,6.8551,0.6698
28300,6.5112,0.6704
28350,6.2612,0.6763
28400,5.9757,0.6855
28450,5.9871,0.6887
28500,5.6120,0.6630
28550,6.1704,0.6844
28600,5.9465,0.6762
28650,6.1552,0.6752
28700,6.1675,0.6799
28750,6.1813,0.6709
28800,6.3190,0.6747
28850,6.3833,0.6630
28900,5.9673,0.6619
28950,6.2224,0.6789
29000,6.5765,0.6799
29050,6.3007,0.6699
29100,5.9710,0.6532
29150,6.2170,0.6533
29200,6.2938,0.6452
29250,6.5213,0.6391
29300,6.3235,0.6296
29350,5.9937,0.6667
29400,6.0621,0.6550
29450,6.2695,0.6486
29500,5.9223,0.6448
29550,6.0636,0.6499
29600,6.1468,0.6286
29650,6.0630,0.6116
29700,5.8366,0.6324
29750,6.2288,0.6262
29800,6.2427,0.6228
29850,6.1397,0.6296
29900,6.0937,0.6629
29950,6.3342,0.6488
30000,6.1811,0.6336
30050,6.2515,0.6346
30100,6.3337,0.6408
30150,6.2672,0.6506
30200,6.1886,0.6559
30250,6.4365,0.6571
30300,6.8262,0.6359
30350,7.1468,0.6407
30400,6.7416,0.6346
30450,6.5775,0.6420
30500,6.6760,0.6500
30550,6.8566,0.6250
30600,6.3989,0.6487
30650,6.6294,0.6465
30700,6.7448,0.6294
30750,6.6110,0.6288
30800,6.5438,0.6343
30850,6.4170,0.6358
30900,6.3675,0.6473
30950,6.4355,0.6528
31000,6.4119,0.6430
31050,6.5602,0.6417
31100,6.5133,0.6381
31150,6.3371,0.6286
31200,6.1557,0.6190
31250,6.4096,0.6335
31300,6.1564,0.6417
31350,6.3843,0.6449
31400,6.2692,0.6286
31450,6.7257,0.6156
31500,6.7853,0.6264
31550,6.6020,0.6314
31600,6.5326,0.6328
31650,6.6559,0.6352
31700,6.3052,0.6415
31750,6.1782,0.6187
31800,6.2078,0.6450
31850,6.2824,0.6504
31900,6.0914,0.6362
31950,6.2076,0.6478
32000,6.7537,0.6244
32050,6.5732,0.6188
32100,6.7017,0.6198
32150,6.6796,0.6093
32200,6.9166,0.6220
32250,6.8087,0.6276
32300,6.7672,0.6372
32350,6.7320,0.6187
32400,6.9198,0.6309
32450,6.8880,0.6117
32500,6.8730,0.6191
32550,6.7917,0.6284
32600,6.7830,0.6258
32650,6.8366,0.6082
32700,6.7282,0.6292
32750,6.8314,0.6087
32800,6.6282,0.6339
32850,6.8315,0.6494
32900,6.3811,0.6148
32950,6.4896,0.6202
33000,6.5791,0.6288
33050,6.7292,0.6355
33100,6.7753,0.6228
33150,6.6442,0.6392
33200,6.5501,0.6212
33250,6.2196,0.6414
33300,6.5772,0.6080
33350,6.4826,0.6176
33400,6.8024,0.6228
33450,6.2429,0.6306
33500,5.8177,0.6292
33550,5.6411,0.6240
33600,5.8743,0.6199
33650,6.0978,0.6303
33700,6.1150,0.6284
33750,5.8153,0.6220
33800,5.8102,0.6387
33850,5.7725,0.6222
33900,5.7984,0.6511
33950,5.4883,0.6432
34000,5.4927,0.6490
34050,5.2095,0.6490
34100,5.3148,0.6550
34150,5.6017,0.6371
34200,5.5119,0.6550
34250,5.9205,0.6683
34300,5.8467,0.6499
34350,5.8021,0.6424
34400,5.6567,0.6779
34450,5.6855,0.6534
34500,5.7010,0.6341
34550,6.0402,0.6455
34600,6.0141,0.6297
34650,6.2398,0.6438
34700,5.8360,0.6047
34750,5.8723,0.6260
34800,6.1508,0.6189
34850,6.4208,0.6273
34900,6.2278,0.6141
34950,6.1258,0.6129
35000,6.2021,0.6105
35050,5.9111,0.6088
35100,5.7423,0.6019
35150,6.1089,0.6116
35200,5.8940,0.6246
35250,5.8815,0.6176
35300,5.9401,0.6061
35350,6.0416,0.6194
35400,6.3311,0.5898
35450,6.1665,0.6130
35500,5.9259,0.6254
35550,6.2611,0.6228
35600,6.3773,0.6143
35650,6.4191,0.6309
35700,6.5436,0.6123
35750,6.4339,0.6172
35800,6.8320,0.6103
35850,6.8168,0.6144
35900,6.5667,0.6165
35950,6.9955,0.5864
36000,6.9391,0.5956
36050,6.9763,0.5913
36100,6.7020,0.5857
36150,6.6722,0.5944
36200,6.5427,0.6041
36250,6.8595,0.5925
36300,6.9600,0.5944
36350,6.9483,0.5889
36400,6.7245,0.5942
36450,6.9765,0.5813
36500,6.7094,0.5832
36550,6.4836,0.5905
36600,6.6142,0.5723
36650,6.5525,0.5823
36700,6.7044,0.5844
36750,6.7102,0.5850
36800,6.7924,0.5760
36850,6.6642,0.5823
36900,6.7313,0.5759
36950,6.5848,0.5666
37000,6.6361,0.5655
37050,6.8436,0.5641
37100,6.6079,0.5770
37150,6.4040,0.5849
37200,6.6435,0.5736
37250,6.6595,0.5965
37300,7.0626,0.5878
37350,7.1814,0.5787
37400,7.1423,0.5948
37450,7.0115,0.5650
37500,6.4725,0.5899
37550,6.4901,0.5981
37600,6.5235,0.5938
37650,6.4069,0.6083
37700,6.2717,0.6000
37750,6.5103,0.5997
37800,6.6648,0.6053
37850,6.7429,0.6025
37900,6.8590,0.5960
37950,6.2280,0.6009
38000,6.3077,0.5945
38050,6.5908,0.5929
38100,6.7928,0.5960
38150,6.5787,0.6075
38200,6.6609,0.5994
38250,6.6139,0.6040
38300,6.8023,0.6041
38350,7.0139,0.5948
38400,7.0491,0.5991
38450,6.6832,0.5945
38500,7.0066,0.5905
38550,6.7125,0.5926
38600,6.6475,0.5975
38650,6.6136,0.6053
38700,6.6051,0.6044
38750,6.9034,0.6094
38800,6.9681,0.5957
38850,7.2027,0.5889
38900,7.2309,0.5972
38950,7.6328,0.5754
39000,7.5963,0.5893
39050,7.5484,0.5910
39100,7.3699,0.6003
39150,7.3067,0.5853
39200,7.5965,0.5752
39250,7.7847,0.5997
39300,7.5741,0.5884
39350,7.5958,0.5928
39400,7.7012,0.5947
39450,7.7751,0.5994
39500,7.9086,0.5870
39550,7.7896,0.5897
39600,7.8737,0.5820
39650,7.5428,0.6060
39700,7.9069,0.5895
39750,7.7502,0.5939
39800,7.6445,0.6025
39850,7.9715,0.5848
39900,8.0462,0.5839
39950,8.1384,0.5803
40000,8.1461,0.5699
40050,7.8776,0.5677
40100,7.5121,0.5772
40150,7.5258,0.5697
40200,7.9939,0.5690
40250,8.0922,0.5507
40300,8.3443,0.5706
40350,8.2396,0.5640
40400,8.4765,0.5659
40450,8.2820,0.5539
40500,8.3478,0.5389
40550,8.0343,0.5498
40600,8.0012,0.5497
40650,8.1798,0.5565
40700,8.2021,0.5517
40750,8.2487,0.5399
40800,8.0915,0.5617
40850,7.9401,0.5680
40900,8.2524,0.5611
40950,8.6508,0.5569
41000,8.1826,0.5539
41050,8.3424,0.5509
41100,8.3676,0.5660
41150,8.1040,0.5349
41200,8.1027,0.5433
41250,8.0491,0.5274
41300,8.1126,0.5453
41350,7.9552,0.5524
41400,7.9015,0.5437
41450,8.3395,0.5334
41500,7.6266,0.5463
41550,7.8913,0.5241
41600,7.8031,0.5679
41650,7.7799,0.5365
41700,8.0356,0.5445
41750,7.7777,0.5643
41800,7.8171,0.5561
41850,7.6431,0.5641
41900,7.4390,0.5500
41950,7.5122,0.5487
42000,7.6008,0.5502
42050,7.4050,0.5448
42100,7.3209,0.5495
42150,7.5528,0.5435
42200,7.2670,0.5489
42250,7.2858,0.5765
42300,7.0079,0.5850
42350,7.2308,0.5776
42400,7.0686,0.5524
42450,7.1422,0.5575
42500,7.2955,0.5421
42550,7.4226,0.5498
42600,7.5565,0.5448
42650,7.3560,0.5476
42700,7.3343,0.5701
42750,7.3313,0.5569
42800,7.4248,0.5695
42850,7.5777,0.5636
42900,8.0374,0.5708
42950,7.8643,0.5463
43000,8.0935,0.5736
43050,7.9622,0.5685
43100,7.8989,0.5731
43150,8.0763,0.5672
43200,8.2883,0.5661
43250,8.1370,0.5600
43300,7.9305,0.5505
43350,7.7858,0.5663
43400,7.8121,0.5541
43450,8.0044,0.5536
43500,7.9213,0.5625
43550,8.0833,0.5578
43600,8.2864,0.5725
43650,8.2420,0.5597
43700,8.4691,0.5620
43750,8.4676,0.5680
43800,8.6580,0.5515
43850,8.6416,0.5459
43900,8.5043,0.5649
43950,8.5280,0.5749
44000,8.0849,0.5476
44050,8.0974,0.5620
44100,7.9204,0.5624
44150,8.1715,0.5746
44200,7.8724,0.5702
44250,7.8122,0.5852
44300,7.9137,0.5767
44350,8.3385,0.5753
44400,8.2609,0.5827
44450,8.4561,0.5526
44500,8.2348,0.5725
44550,8.1612,0.5641
44600,8.2186,0.5641
44650,8.1860,0.5355
44700,8.1962,0.5583
44750,8.0315,0.5639
44800,8.3517,0.5647
44850,8.2410,0.5580
44900,8.0068,0.5653
44950,8.0275,0.5782
45000,8.3934,0.5806
45050,8.3646,0.5933
45100,8.5880,0.5744
45150,8.4639,0.5822
45200,8.2587,0.5791
45250,8.6148,0.5764
45300,8.5745,0.5683
45350,8.4050,0.5809
45400,8.8086,0.5862
45450,8.9746,0.5543
45500,9.1105,0.5539
45550,9.1602,0.5641
45600,9.0841,0.5783
45650,8.8899,0.5695
45700,9.2565,0.5772
45750,9.3780,0.5642
45800,9.3600,0.5511
45850,9.2265,0.5723
45900,9.5746,0.5492
45950,9.5387,0.5499
46000,9.3610,0.5574
46050,9.4289,0.5515
46100,9.3644,0.5645
46150,9.3173,0.5543
46200,9.0485,0.5653
46250,9.4497,0.5406
46300,9.1545,0.5643
46350,8.6821,0.5682
46400,9.0229,0.5580
46450,9.0302,0.5436
46500,8.7094,0.5657
46550,8.8260,0.5455
46600,8.8115,0.5501
46650,9.0723,0.5535
46700,8.8294,0.5524
46750,8.8003,0.5437
46800,8.5272,0.5495
46850,8.5886,0.5586
46900,8.6478,0.5546
46950,8.5615,0.5330
47000,8.5741,0.5455
47050,9.2113,0.5565
47100,9.0586,0.5436
47150,8.6231,0.5764
47200,8.9563,0.5689
47250,8.6426,0.5676
47300,8.7971,0.5562
47350,8.9479,0.5623
47400,9.1119,0.5587
47450,9.3925,0.5459
47500,9.0745,0.5491
47550,9.1891,0.5493
47600,9.1639,0.5600
47650,9.0041,0.5485
47700,9.2192,0.5710
47750,8.9570,0.5508
47800,8.9130,0.5469
47850,9.0740,0.5449
47900,9.0745,0.5487
47950,9.1183,0.5534
48000,9.3434,0.5578
48050,8.8534,0.5539
48100,8.8740,0.5554
48150,8.9130,0.5546
48200,8.9371,0.5653
48250,8.5123,0.5610
48300,8.7065,0.5559
48350,8.8621,0.5621
48400,8.9984,0.5647
48450,8.5333,0.5473
48500,8.8976,0.5744
48550,9.2627,0.5552
48600,8.7754,0.5714
48650,8.7194,0.5492
48700,8.9502,0.5635
48750,8.6667,0.5733
48800,8.8700,0.5547
48850,8.5941,0.5656
48900,8.5988,0.5515
48950,8.7766,0.5513
49000,8.7942,0.5539
49050,8.4507,0.5697
49100,8.5401,0.5572
49150,8.4799,0.5469
49200,8.5471,0.5579
49250,8.9394,0.5460
49300,9.0249,0.5604
49350,8.9680,0.5460
49400,9.2383,0.5518
49450,8.8679,0.5539
49500,9.0560,0.5488
49550,9.1575,0.5425
49600,9.0006,0.5358
49650,9.0373,0.5547
49700,9.1378,0.5447
49750,9.1372,0.5365
49800,8.9916,0.5240
49850,9.0970,0.5524
49900,9.1951,0.5360
49950,9.0103,0.5355
50000,9.0131,0.5326
