t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
17050,8.6212,0.5167
17100,8.4930,0.5222
17150,8.1270,0.5691
17200,8.1265,0.5714
17250,8.2033,0.5556
17300,8.2059,0.5801
17350,7.7654,0.5562
17400,8.0649,0.5393
17450,8.3609,0.5543
17500,8.4834,0.5337
17550,8.5669,0.5196
17600,8.7707,0.5398
17650,8.5582,0.5081
17700,9.0576,0.5284
17750,8.1744,0.5449
17800,7.7573,0.5537
17850,7.8053,0.5109
17900,7.8165,0.5311
17950,8.1091,0.5281
18000,8.0530,0.5747
18050,8.3488,0.5500
18100,7.7089,0.5771
18150,7.8842,0.5902
18200,7.9546,0.5652
18250,8.0775,0.5659
18300,8.1665,0.5405
18350,7.8033,0.5829
18400,8.4091,0.5449
18450,8.2375,0.5746
18500,8.1982,0.5819
18550,8.0107,0.5856
18600,8.0373,0.5470
18650,8.4529,0.5543
18700,7.9875,0.5650
18750,7.6456,0.5506
18800,8.1353,0.5635
18850,8.3112,0.5635
18900,8.2724,0.5622
18950,8.2423,0.5955
19000,8.9040,0.5430
19050,8.7039,0.5556
19100,8.7079,0.5561
19150,8.9774,0.5585
19200,9.1607,0.5676
19250,9.1312,0.5474
19300,9.1986,0.5543
19350,9.2345,0.5598
19400,9.3992,0.5532
19450,9.4193,0.5340
19500,9.4590,0.5368
19550,9.2268,0.5397
19600,9.3946,0.5053
19650,9.0275,0.5410
19700,9.5292,0.5294
19750,9.2395,0.5106
19800,9.2149,0.5027
19850,9.1723,0.5167
19900,8.8544,0.5272
19950,8.7694,0.5138
20000,9.1049,0.5217
20050,8.8522,0.4863
20100,8.8882,0.4728
20150,9.1108,0.4917
20200,8.9698,0.4945
20250,9.3413,0.4629
20300,9.0169,0.4891
20350,8.8122,0.5167
20400,8.8841,0.4945
20450,9.0336,0.4778
20500,8.9733,0.4895
20550,8.8500,0.5196
20600,9.1280,0.5163
20650,8.8511,0.5055
20700,9.1467,0.4809
20750,8.9991,0.5056
20800,9.0466,0.4944
20850,8.9583,0.5169
20900,8.4518,0.5000
20950,8.4700,0.4943
21000,8.3152,0.4751
21050,8.7851,0.4944
21100,9.2769,0.4545
21150,8.9039,0.4426
21200,8.8241,0.4641
21250,8.6244,0.4973
21300,8.2537,0.4860
21350,8.4464,0.5028
21400,8.8064,0.5000
21450,8.0404,0.4886
21500,7.9977,0.5169
21550,7.9967,0.4615
21600,8.3501,0.5056
21650,8.1529,0.4835
21700,8.1444,0.4492
21750,8.2951,0.4583
21800,8.5684,0.4624
21850,8.6935,0.4511
21900,8.6993,0.4783
21950,8.5531,0.4456
22000,8.7262,0.4570
22050,8.4806,0.4699
22100,8.6504,0.4840
22150,8.5711,0.4728
22200,8.9648,0.4227
22250,9.0700,0.4764
22300,8.9197,0.4785
22350,8.9690,0.4731
22400,8.4289,0.4947
22450,8.7826,0.4946
22500,8.7358,0.5106
22550,8.7617,0.4745
22600,8.4094,0.5368
22650,8.2279,0.5278
22700,8.2108,0.5082
22750,8.3992,0.5323
22800,8.6207,0.5593
22850,8.5323,0.5243
22900,8.6974,0.5389
22950,8.5084,0.5351
23000,8.1640,0.5191
23050,8.1226,0.5161
23100,8.5485,0.5568
23150,8.4157,0.5430
23200,8.2676,0.5137
23250,8.3359,0.5169
23300,8.0691,0.5054
23350,8.2104,0.5326
23400,8.1040,0.5185
23450,8.2014,0.5108
23500,7.7999,0.5294
23550,8.1296,0.4922
23600,8.3650,0.4897
23650,8.4372,0.4947
23700,8.4731,0.5053
23750,8.3225,0.5414
23800,8.4083,0.5393
23850,8.3681,0.5304
23900,8.4497,0.5405
23950,8.1243,0.5430
24000,8.3210,0.5444
24050,7.8497,0.5580
24100,7.9423,0.5217
24150,8.3082,0.5109
24200,8.1409,0.5593
24250,7.8479,0.5674
24300,7.7391,0.5419
24350,8.0811,0.5304
24400,7.8167,0.5763
24450,7.8051,0.5304
24500,7.3888,0.5771
24550,7.4119,0.5886
24600,7.2918,0.5614
24650,7.2480,0.5449
24700,7.4587,0.5424
24750,7.4107,0.5771
24800,7.1025,0.5511
24850,7.0368,0.6034
24900,6.9225,0.5943
24950,6.7584,0.5690
25000,7.1594,0.6140
25050,7.0812,0.5086
25100,7.0847,0.5543
25150,6.8396,0.5537
25200,6.9515,0.5833
25250,7.2459,0.5307
25300,6.8195,0.4918
25350,6.7734,0.5323
25400,6.8863,0.5027
25450,6.5505,0.5027
25500,6.8746,0.4595
25550,7.0041,0.5333
25600,6.6388,0.5778
25650,6.7291,0.5272
25700,7.0780,0.5269
25750,6.7830,0.5489
25800,6.5507,0.5380
25850,6.8934,0.5272
25900,6.8430,0.5243
25950,7.0489,0.5185
26000,7.1177,0.5260
26050,7.2409,0.5131
26100,7.2365,0.5026
26150,7.2762,0.5445
26200,7.0816,0.5372
26250,7.5668,0.5319
26300,7.3244,0.4762
26350,7.2727,0.5304
26400,7.5881,0.4972
26450,7.2983,0.4815
26500,6.7405,0.5440
26550,7.3797,0.4813
26600,7.2518,0.4555
26650,7.3457,0.5055
26700,7.4381,0.5359
26750,7.4592,0.5198
26800,7.5689,0.5243
26850,7.4315,0.5389
26900,7.3191,0.5615
26950,7.2625,0.5138
27000,7.9641,0.5330
27050,7.9973,0.4945
27100,7.9547,0.4973
27150,7.3249,0.5304
27200,7.1952,0.5275
27250,7.4094,0.5215
27300,7.3484,0.5054
27350,7.0556,0.4865
27400,7.5227,0.5196
27450,7.3599,0.5135
27500,7.5202,0.5000
27550,7.1354,0.5193
27600,7.2072,0.5333
27650,7.3834,0.5297
27700,7.7781,0.5537
27750,7.3010,0.5674
27800,7.7012,0.5739
27850,7.6743,0.5440
27900,7.8989,0.5367
27950,7.4190,0.5909
28000,7.6284,0.5806
28050,7.9012,0.5652
28100,7.7410,0.5730
28150,8.2220,0.5297
28200,7.8175,0.5503
28250,7.8106,0.4974
28300,8.1583,0.5979
28350,7.8606,0.5596
28400,7.7934,0.5487
28450,7.9079,0.5926
28500,8.0520,0.5870
28550,8.1358,0.5632
28600,8.2224,0.5833
28650,8.3176,0.5914
28700,8.2275,0.5344
28750,8.3489,0.5241
28800,8.4962,0.4948
28850,8.1049,0.5130
28900,8.1040,0.5625
28950,8.2187,0.5602
29000,8.0018,0.5450
29050,8.3561,0.5873
29100,8.2596,0.5544
29150,8.4600,0.5405
29200,8.3231,0.5914
29250,8.3845,0.5745
29300,8.0719,0.5745
29350,8.7755,0.5556
29400,8.4760,0.5820
29450,8.3140,0.5897
29500,8.2010,0.6011
29550,8.1564,0.5615
29600,7.8682,0.5573
29650,7.8724,0.5648
29700,7.8185,0.5632
29750,8.2884,0.5515
29800,8.0095,0.4847
29850,8.3375,0.5233
29900,8.3635,0.4798
29950,8.5948,0.5053
30000,8.4151,0.4794
30050,8.5617,0.5106
30100,8.2653,0.5156
30150,8.3749,0.4673
30200,7.7763,0.5000
30250,7.8231,0.5185
30300,7.6676,0.4895
30350,7.9638,0.4632
30400,7.9198,0.4767
30450,8.1875,0.4974
30500,8.5571,0.4479
30550,8.7893,0.4583
30600,8.9277,0.4264
30650,8.5213,0.4740
30700,8.7451,0.4346
30750,8.9872,0.4162
30800,9.4623,0.4145
30850,9.1375,0.4346
30900,8.9272,0.4301
30950,9.0495,0.4677
31000,9.1740,0.4737
31050,8.9272,0.4249
31100,8.3281,0.4474
31150,9.0221,0.4564
31200,9.1272,0.4865
31250,8.9580,0.4607
31300,9.2167,0.4759
31350,9.3541,0.4725
31400,9.2100,0.4757
31450,9.5867,0.4670
31500,9.2833,0.4427
31550,9.6587,0.4628
31600,9.8491,0.4590
31650,9.3391,0.5000
31700,9.2384,0.4728
31750,9.9977,0.4891
31800,9.4280,0.4895
31850,9.2000,0.4677
31900,9.2873,0.4677
31950,9.1820,0.5027
32000,9.4664,0.4706
32050,9.3614,0.4813
32100,9.3774,0.4891
32150,9.6395,0.5028
32200,9.6357,0.4921
32250,9.6797,0.4706
32300,10.0806,0.4837
32350,10.0811,0.5027
32400,9.6984,0.4819
32450,10.1516,0.5108
32500,9.3861,0.4847
32550,9.5582,0.4899
32600,9.6354,0.4755
32650,9.6235,0.4845
32700,9.8934,0.4721
32750,10.0333,0.4657
32800,9.9558,0.4726
32850,9.8709,0.4677
32900,10.0387,0.4694
32950,10.3469,0.4726
33000,10.3976,0.4513
33050,10.1746,0.4573
33100,9.7608,0.4697
33150,10.1477,0.4569
33200,10.5921,0.4745
33250,10.9571,0.4769
33300,10.8722,0.4694
33350,10.7287,0.4526
33400,10.4174,0.4639
33450,10.4363,0.4684
33500,10.4996,0.4894
33550,10.7980,0.5026
33600,10.7468,0.4896
33650,10.9883,0.5052
33700,10.7549,0.5052
33750,10.9026,0.4847
33800,11.2619,0.4721
33850,11.0805,0.4845
33900,10.9036,0.4764
33950,10.8122,0.4819
34000,11.0976,0.4821
34050,10.7884,0.4870
34100,10.3639,0.4920
34150,9.9690,0.4628
34200,10.0945,0.4921
34250,9.7991,0.4948
34300,10.0910,0.4892
34350,9.7135,0.5000
34400,9.6750,0.5054
34450,9.2554,0.5275
34500,9.3976,0.5135
34550,9.7007,0.5187
34600,9.0391,0.5241
34650,8.8386,0.5138
34700,9.0202,0.4947
34750,8.6485,0.5196
34800,8.4626,0.5220
34850,8.6002,0.5138
34900,8.5719,0.5380
34950,8.4421,0.5217
35000,8.8680,0.5297
35050,9.1245,0.5543
35100,9.0016,0.5132
35150,8.8930,0.5191
35200,8.9625,0.5470
35250,9.5878,0.5489
35300,9.2089,0.5922
35350,9.2038,0.5635
35400,9.2610,0.5691
35450,9.2954,0.5549
35500,9.4940,0.5683
35550,9.5222,0.5652
35600,9.5742,0.5659
35650,9.6220,0.5323
35700,9.4508,0.5359
35750,9.5079,0.5109
35800,9.7742,0.5189
35850,9.2886,0.5161
35900,9.4380,0.4945
35950,9.1479,0.5000
36000,8.8486,0.5220
36050,9.3422,0.5543
36100,8.8084,0.4809
36150,8.4610,0.5165
36200,8.9781,0.5028
36250,9.1488,0.5141
36300,8.9887,0.4944
36350,9.0707,0.5220
36400,8.9013,0.5706
36450,8.3590,0.5398
36500,8.5818,0.5330
36550,8.3642,0.5344
36600,7.9690,0.5500
36650,7.2658,0.5272
36700,7.5338,0.5251
36750,7.6880,0.5393
36800,7.5178,0.5167
36850,8.4052,0.5304
36900,8.1190,0.5337
36950,8.2321,0.5393
37000,8.4478,0.5141
37050,8.1192,0.5345
37100,7.9264,0.5170
37150,8.0041,0.5341
37200,7.8785,0.5257
37250,8.1490,0.5141
37300,7.6969,0.5141
37350,7.2127,0.5083
37400,7.2998,0.5376
37450,7.0540,0.5434
37500,7.1753,0.5202
37550,7.4343,0.4857
37600,7.4793,0.4885
37650,7.0577,0.5118
37700,7.3105,0.4971
37750,7.3205,0.5291
37800,7.6996,0.4807
37850,8.0070,0.4859
37900,8.0653,0.4749
37950,7.6984,0.5170
38000,7.6003,0.5260
38050,7.8958,0.5029
38100,7.7276,0.5000
38150,7.3843,0.5169
38200,7.6487,0.4916
38250,7.9458,0.5112
38300,7.3416,0.5083
38350,7.5865,0.5114
38400,7.7590,0.4944
38450,7.3076,0.4833
38500,7.0872,0.5141
38550,7.1526,0.4807
38600,7.0345,0.4886
38650,7.1261,0.5140
38700,7.4183,0.5029
38750,7.4357,0.4860
38800,7.4691,0.4888
38850,7.6303,0.5227
38900,7.3636,0.5056
38950,7.5594,0.4890
39000,7.1779,0.5225
39050,6.9610,0.5028
39100,7.0001,0.4917
39150,7.5839,0.4833
39200,7.6388,0.5082
39250,7.3885,0.4835
39300,7.7805,0.5029
39350,7.7912,0.4693
39400,7.9098,0.4725
39450,8.0529,0.4835
39500,8.2768,0.4749
39550,8.3224,0.4576
39600,8.3971,0.4689
39650,8.0455,0.4620
39700,7.6473,0.4945
39750,7.4303,0.4837
39800,7.6232,0.5000
39850,7.8809,0.5028
39900,7.3872,0.5083
39950,7.5991,0.5082
40000,7.6657,0.5330
40050,7.7745,0.5138
40100,7.8538,0.5000
40150,7.4950,0.5249
40200,8.0564,0.5294
40250,7.4742,0.4863
40300,7.4634,0.5191
40350,7.2019,0.5055
40400,6.9089,0.5000
40450,6.6132,0.5479
40500,7.1870,0.5326
40550,6.7172,0.5405
40600,6.7900,0.5333
40650,6.9205,0.5165
40700,6.7909,0.5193
40750,6.9916,0.4865
40800,6.8409,0.4780
40850,6.8049,0.4783
40900,6.8672,0.4918
40950,6.8054,0.5028
41000,6.6992,0.5187
41050,6.7190,0.5410
41100,6.7464,0.5706
41150,7.0060,0.5419
41200,6.7516,0.5083
41250,7.1238,0.5444
41300,7.0762,0.5163
41350,7.2159,0.5301
41400,6.6403,0.5137
41450,6.6953,0.5106
41500,6.7672,0.5165
41550,6.9697,0.4891
41600,6.8873,0.4811
41650,6.5992,0.4946
41700,6.6057,0.5359
41750,6.8703,0.5082
41800,7.1955,0.5000
41850,6.8982,0.4868
41900,6.7848,0.5163
41950,6.8404,0.5217
42000,6.6222,0.4946
42050,6.7466,0.5056
42100,6.6700,0.4807
42150,6.7985,0.4918
42200,6.8342,0.5241
42250,6.7621,0.5000
42300,6.6743,0.5110
42350,6.8479,0.4972
42400,6.9366,0.4629
42450,6.6590,0.4382
42500,7.1945,0.4505
42550,7.0036,0.4158
42600,7.1327,0.4444
42650,7.1130,0.4620
42700,7.4004,0.4677
42750,7.5408,0.4590
42800,7.4246,0.4570
42850,7.0245,0.4670
42900,7.0564,0.4728
42950,7.0804,0.4807
43000,7.2690,0.4809
43050,6.9664,0.4780
43100,6.9695,0.4649
43150,6.8869,0.5000
43200,7.1814,0.4719
43250,6.7352,0.4889
43300,7.2029,0.4341
43350,7.3697,0.4413
43400,7.3319,0.4611
43450,7.3627,0.4918
43500,7.2570,0.4581
43550,7.0926,0.4831
43600,7.0925,0.4944
43650,6.8461,0.4576
43700,6.8304,0.4719
43750,6.9714,0.4541
43800,7.2101,0.4633
43850,7.1944,0.4481
43900,7.3461,0.4309
43950,7.3602,0.4368
44000,7.1675,0.4333
44050,7.6198,0.4339
44100,7.4926,0.4278
44150,7.3007,0.4427
44200,6.8626,0.4264
44250,7.1860,0.4819
44300,7.2798,0.4764
44350,7.2532,0.4352
44400,7.3580,0.4844
44450,7.2473,0.4892
44500,7.0715,0.4811
44550,7.2826,0.4603
44600,6.7248,0.4837
44650,6.9881,0.4511
44700,7.3045,0.4839
44750,7.2540,0.4603
44800,6.9221,0.5330
44850,6.8064,0.5385
44900,7.2426,0.5081
44950,7.5776,0.4764
45000,7.9948,0.4847
45050,7.9615,0.5189
45100,7.3874,0.5183
45150,7.4246,0.4922
45200,7.6123,0.5027
45250,7.4228,0.5135
45300,7.2316,0.5079
45350,7.1092,0.5598
45400,7.0766,0.4892
45450,7.2079,0.4868
45500,7.2235,0.5344
45550,7.2338,0.5260
45600,7.5300,0.5269
45650,7.2656,0.5183
45700,7.2801,0.4974
45750,7.4983,0.5591
45800,7.2752,0.5474
45850,7.4061,0.5784
45900,7.3237,0.5642
45950,7.2051,0.5591
46000,7.2977,0.5503
46050,7.1883,0.5027
46100,7.3446,0.5440
46150,7.1648,0.5414
46200,6.9382,0.5380
46250,7.1415,0.5968
46300,7.2124,0.5344
46350,6.9227,0.5401
46400,7.1167,0.5351
46450,7.5682,0.5294
46500,7.6892,0.5484
46550,7.6004,0.5393
46600,7.7888,0.5263
46650,7.8602,0.5497
46700,7.7397,0.5484
46750,7.9434,0.5474
46800,8.1627,0.5445
46850,7.8385,0.5385
46900,7.9596,0.5497
46950,7.9899,0.5263
47000,7.6901,0.5106
47050,8.0403,0.5189
47100,8.1006,0.5160
47150,7.7636,0.5106
47200,7.7769,0.5105
47250,7.3683,0.5263
47300,8.0145,0.5183
47350,7.6699,0.5130
47400,7.8467,0.5185
47450,7.8964,0.5263
47500,7.6491,0.5365
47550,7.7188,0.5393
47600,7.7257,0.5285
47650,7.6811,0.5474
47700,7.7692,0.5691
47750,7.4712,0.5450
47800,7.1134,0.5638
47850,7.2236,0.5676
47900,7.0222,0.5401
47950,6.9217,0.5189
48000,7.1113,0.5153
48050,6.8436,0.5361
48100,6.6422,0.5288
48150,7.1288,0.5213
48200,7.2607,0.5233
48250,7.0916,0.5236
48300,7.0881,0.5155
48350,6.9627,0.5000
48400,6.9688,0.5181
48450,7.6455,0.5128
48500,7.3274,0.5128
48550,7.4490,0.5303
48600,7.4349,0.4878
48650,7.4742,0.4949
48700,7.5272,0.4975
48750,7.7177,0.5158
48800,7.6838,0.4845
48850,7.8361,0.4923
48900,7.4828,0.4947
48950,7.7333,0.4895
49000,7.7596,0.4923
49050,7.5010,0.4742
49100,7.0440,0.5309
49150,7.2927,0.5202
49200,7.4563,0.4821
49250,7.5608,0.4950
49300,7.1386,0.5152
49350,7.5049,0.4949
49400,7.6485,0.5000
49450,7.5645,0.5074
49500,6.9796,0.5127
49550,7.4537,0.5075
49600,7.2018,0.5178
49650,7.2159,0.5255
49700,6.8360,0.5309
49750,7.1338,0.5253
49800,7.1387,0.5075
49850,7.2665,0.4949
49900,7.4104,0.5025
49950,7.2745,0.4924
50000,7.3034,0.5075
