t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
3850,3.7512,0.7134
3900,3.6644,0.7289
3950,3.6920,0.7189
4000,3.6120,0.7199
4050,3.8086,0.7250
4100,3.7139,0.7039
4150,3.6830,0.7127
4200,3.6601,0.7024
4250,3.9298,0.7089
4300,3.9519,0.6987
4350,3.5963,0.6976
4400,3.7198,0.7048
4450,3.6945,0.7164
4500,3.7180,0.7239
4550,4.0823,0.7013
4600,4.0885,0.6981
4650,4.0774,0.6984
4700,3.9304,0.7014
4750,4.0187,0.7085
4800,4.0925,0.7150
4850,3.9842,0.6943
4900,4.0696,0.7086
4950,4.0006,0.6992
5000,4.1635,0.6944
5050,4.2865,0.6865
5100,3.9920,0.6708
5150,4.1933,0.6919
5200,3.9482,0.6879
5250,3.6206,0.6934
5300,3.9097,0.7086
5350,3.5496,0.7011
5400,3.7545,0.7292
5450,3.4582,0.7261
5500,3.3319,0.7229
5550,3.3814,0.6930
5600,3.8562,0.7061
5650,3.6828,0.6990
5700,3.7442,0.6998
5750,3.3389,0.7194
5800,3.3740,0.7111
5850,3.7183,0.7228
5900,4.0452,0.7014
5950,4.1437,0.7033
6000,4.4818,0.7060
6050,4.3948,0.7008
6100,4.4827,0.7132
6150,4.3164,0.7051
6200,4.6576,0.6780
6250,4.7992,0.6724
6300,5.1303,0.6714
6350,5.1230,0.6636
6400,5.2572,0.6892
6450,5.4214,0.6553
6500,5.7362,0.6777
6550,5.7573,0.6739
6600,5.0636,0.6750
6650,5.0161,0.6756
6700,5.0723,0.6698
6750,5.3954,0.6750
6800,5.0500,0.6792
6850,5.0777,0.6620
6900,5.6088,0.6756
6950,5.1703,0.6703
7000,5.1345,0.6714
7050,5.1088,0.6814
7100,5.6610,0.6620
7150,5.6330,0.6762
7200,5.4753,0.6871
7250,5.4536,0.6719
7300,5.4254,0.6803
7350,5.5854,0.6835
7400,5.4984,0.6682
7450,5.6882,0.6715
7500,5.6675,0.6698
7550,6.0368,0.6841
7600,5.9955,0.6766
7650,6.1517,0.6708
7700,6.1449,0.6677
7750,6.5048,0.6604
7800,6.1253,0.6693
7850,5.9088,0.6497
7900,5.8559,0.6693
7950,5.3688,0.6735
8000,5.4850,0.6625
8050,5.4492,0.6512
8100,5.4591,0.6429
8150,5.6738,0.6454
8200,5.5501,0.6487
8250,5.7206,0.6317
8300,5.9366,0.6254
8350,5.5255,0.6431
8400,5.8324,0.6330
8450,6.1669,0.6483
8500,6.1784,0.6552
8550,6.0633,0.6569
8600,6.1767,0.6432
8650,6.0003,0.6531
8700,5.9955,0.6491
8750,5.7095,0.6661
8800,5.6268,0.6735
8850,5.6257,0.6559
8900,5.8092,0.6677
8950,6.0250,0.6863
9000,6.3436,0.6719
9050,6.2392,0.6746
9100,5.9420,0.6740
9150,5.8911,0.6516
9200,5.4432,0.6688
9250,5.1526,0.6667
9300,5.6755,0.6485
9350,5.8694,0.6509
9400,5.8313,0.6526
9450,5.7802,0.6677
9500,5.8869,0.6450
9550,6.2511,0.6478
9600,5.9427,0.6568
9650,6.0767,0.6682
9700,6.3430,0.6455
9750,5.8943,0.6348
9800,5.7134,0.6284
9850,5.6125,0.6361
9900,5.5558,0.6419
9950,5.7011,0.6400
10000,5.6191,0.6252
10050,5.8095,0.6167
10100,5.5320,0.6178
10150,5.4772,0.6317
10200,5.1327,0.6317
10250,4.9784,0.6391
10300,5.3591,0.6341
10350,5.2631,0.6487
10400,5.3181,0.6127
10450,5.1180,0.6291
10500,4.8987,0.6429
10550,5.2424,0.6417
10600,4.9460,0.6385
10650,4.8524,0.6305
10700,5.2370,0.6246
10750,5.1463,0.6242
10800,4.9950,0.6250
10850,5.1332,0.6361
10900,5.1143,0.6382
10950,5.3674,0.6343
11000,5.1749,0.6349
11050,5.6739,0.6191
11100,5.8140,0.6268
11150,5.5959,0.6043
11200,5.3958,0.6248
11250,5.4823,0.6095
11300,5.8882,0.5868
11350,5.7102,0.6111
11400,5.7995,0.5951
11450,5.5692,0.6003
11500,5.3307,0.5921
11550,5.3599,0.6066
11600,5.4004,0.6051
11650,5.4499,0.6034
11700,5.6342,0.6200
11750,5.5541,0.6094
11800,5.8724,0.6025
11850,5.9134,0.6116
11900,5.6565,0.6074
11950,6.0182,0.6086
12000,5.8250,0.5872
12050,5.8533,0.6037
12100,6.0437,0.5922
12150,5.9741,0.6031
12200,5.7019,0.6037
12250,6.0044,0.6207
12300,6.3295,0.5961
12350,6.1524,0.6210
12400,6.1779,0.6092
12450,6.2013,0.6167
12500,6.3339,0.6106
12550,6.3034,0.6387
12600,6.2703,0.6379
12650,6.0649,0.6147
12700,6.1044,0.6242
12750,6.0714,0.6217
12800,6.1689,0.6250
12850,6.0487,0.6384
12900,6.4122,0.5970
12950,7.1452,0.6382
13000,6.6513,0.6128
13050,6.1464,0.6202
13100,6.3176,0.5926
13150,6.4569,0.6223
13200,6.3753,0.6234
13250,6.1064,0.6199
13300,5.9305,0.6406
13350,5.8073,0.6129
13400,6.0376,0.6136
13450,5.7087,0.6143
13500,5.9105,0.6120
13550,5.9151,0.6177
13600,5.7126,0.5811
13650,5.7941,0.6021
13700,5.5800,0.5871
13750,5.5420,0.6024
13800,5.9999,0.6254
13850,5.6680,0.6163
13900,6.0262,0.5997
13950,5.9263,0.6231
14000,6.2013,0.6101
14050,6.2582,0.6028
14100,6.0655,0.6234
14150,6.4301,0.6156
14200,6.7934,0.6291
14250,6.6893,0.6025
14300,6.3594,0.6163
14350,6.3086,0.5937
14400,6.2468,0.5976
14450,5.8496,0.6030
14500,6.0642,0.6051
14550,5.8846,0.5955
14600,6.5197,0.6098
14650,6.5889,0.6163
14700,6.6168,0.6142
14750,6.2220,0.5991
14800,6.5050,0.5988
14850,6.4740,0.6048
14900,6.7719,0.6021
14950,6.6611,0.6009
15000,6.5639,0.5840
15050,6.7980,0.5911
15100,6.6696,0.5832
15150,6.6737,0.5878
15200,6.7924,0.6033
15250,6.4482,0.6000
15300,6.3602,0.6049
15350,6.5394,0.5972
15400,6.4094,0.5955
15450,6.5203,0.6123
15500,6.6454,0.5973
15550,6.8390,0.6088
15600,6.6622,0.6043
15650,6.8377,0.6045
15700,7.1701,0.5949
15750,7.0645,0.6046
15800,6.8415,0.5952
15850,6.7074,0.6018
15900,6.6895,0.5832
15950,6.7078,0.6021
16000,7.0153,0.6018
16050,6.7525,0.5928
16100,6.6905,0.5967
16150,6.7316,0.5810
16200,6.8852,0.5883
16250,6.6567,0.5937
16300,6.5761,0.6018
16350,6.5427,0.5964
16400,6.4532,0.5921
16450,6.7151,0.5939
16500,6.3357,0.6037
16550,6.3931,0.6045
16600,6.8434,0.5997
16650,6.3088,0.5908
16700,6.4972,0.6063
16750,6.4728,0.6024
16800,6.3824,0.6098
16850,6.6202,0.6134
16900,6.5609,0.5979
16950,6.6213,0.5976
17000,6.7293,0.5801
17050,6.9127,0.6073
17100,6.8105,0.5889
17150,6.5757,0.6067
17200,6.5213,0.5884
17250,6.8649,0.5964
17300,6.7939,0.5821
17350,7.0185,0.5859
17400,7.0114,0.5782
17450,6.9086,0.5845
17500,7.1728,0.5727
17550,7.0317,0.5852
17600,6.7585,0.5879
17650,6.8870,0.5857
17700,6.9843,0.5854
17750,7.2726,0.5888
17800,6.9055,0.5751
17850,6.8293,0.5725
17900,6.8610,0.5875
17950,6.6609,0.5889
18000,7.3279,0.5874
18050,7.3929,0.6053
18100,7.1933,0.5747
18150,7.1145,0.6019
18200,6.8636,0.5883
18250,7.0238,0.5860
18300,7.1520,0.5917
18350,7.2163,0.5942
18400,6.8590,0.5847
18450,6.4741,0.5988
18500,6.4336,0.6043
18550,6.2279,0.5860
18600,6.4673,0.6015
18650,6.8268,0.5894
18700,6.4571,0.6049
18750,6.1318,0.5837
18800,6.0277,0.6077
18850,6.1348,0.6184
18900,6.2114,0.6123
18950,6.1529,0.6062
19000,6.6835,0.6034
19050,6.6845,0.5960
19100,6.9802,0.5997
19150,6.9430,0.5929
19200,6.7736,0.6146
19250,6.6498,0.6015
19300,6.8966,0.5945
19350,7.1788,0.5874
19400,6.6616,0.6019
19450,6.5094,0.6025
19500,6.6692,0.6096
19550,6.5650,0.5935
19600,6.3298,0.5918
19650,6.1455,0.5795
19700,6.4994,0.6053
19750,6.4359,0.6040
19800,6.3718,0.6016
19850,6.6765,0.5842
19900,6.7576,0.5955
19950,6.4357,0.6046
20000,6.2388,0.5906
20050,6.3753,0.5925
20100,6.4750,0.5967
20150,6.8120,0.5927
20200,6.7163,0.6015
20250,6.4766,0.5904
20300,6.5469,0.5764
20350,6.5114,0.5870
20400,6.3985,0.5899
20450,6.5224,0.6058
20500,6.7938,0.5991
20550,6.8674,0.5759
20600,6.9383,0.5951
20650,6.8284,0.5967
20700,6.7643,0.5833
20750,7.0284,0.5890
20800,6.8996,0.5936
20850,6.5846,0.6055
20900,6.8642,0.5927
20950,6.2623,0.6115
21000,6.6746,0.6030
21050,6.7876,0.6028
21100,6.7705,0.5867
21150,6.2759,0.5966
21200,6.3562,0.5939
21250,6.1917,0.5939
21300,6.4897,0.6015
21350,6.2261,0.5918
21400,6.4145,0.6200
21450,6.8787,0.5881
21500,6.7305,0.6140
21550,7.0805,0.5918
21600,6.7943,0.5902
21650,6.7728,0.6021
21700,6.8161,0.6130
21750,6.7729,0.6067
21800,6.9075,0.6040
21850,6.7440,0.6043
21900,6.4933,0.6133
21950,6.4990,0.6095
22000,6.2293,0.6034
22050,6.5025,0.5939
22100,6.8714,0.5994
22150,6.5841,0.5850
22200,6.5091,0.6015
22250,6.6821,0.5856
22300,6.7737,0.6012
22350,6.2861,0.5865
22400,6.5163,0.5967
22450,6.4677,0.5994
22500,6.7657,0.6162
22550,7.1410,0.6085
22600,6.7135,0.6110
22650,6.6849,0.6122
22700,6.5348,0.6068
22750,7.0646,0.6109
22800,6.8552,0.6254
22850,6.9197,0.5991
22900,6.7862,0.6163
22950,6.6877,0.6098
23000,6.8795,0.6021
23050,6.9976,0.6033
23100,7.0656,0.6043
23150,6.9870,0.6137
23200,6.8513,0.6055
23250,6.7757,0.6009
23300,6.7340,0.6081
23350,6.8643,0.6036
23400,6.3732,0.5991
23450,6.4366,0.6140
23500,6.3552,0.6150
23550,6.5357,0.6027
23600,6.3966,0.5937
23650,6.7678,0.6103
23700,6.7273,0.6156
23750,6.6251,0.6117
23800,6.5285,0.6159
23850,6.2856,0.5985
23900,6.5380,0.6114
23950,6.6553,0.6153
24000,6.3802,0.6030
24050,6.5467,0.5997
24100,6.4422,0.6079
24150,6.2733,0.6000
24200,6.1567,0.6051
24250,6.4208,0.6180
24300,6.2946,0.5958
24350,6.3117,0.6009
24400,6.4507,0.5892
24450,6.0659,0.5921
24500,6.3733,0.6024
24550,6.1092,0.6078
24600,6.3463,0.5994
24650,6.2374,0.6131
24700,6.4766,0.5908
24750,6.4434,0.5946
24800,6.0729,0.5982
24850,6.0624,0.5919
24900,5.9599,0.5937
24950,6.1238,0.6012
25000,5.7731,0.6024
25050,5.5548,0.6052
25100,5.4883,0.5848
25150,5.8390,0.5895
25200,5.9116,0.5973
25250,6.2710,0.5985
25300,6.2077,0.6003
25350,6.0578,0.6045
25400,6.0492,0.5922
25450,5.9512,0.5916
25500,6.2847,0.6012
25550,6.1922,0.6024
25600,6.1542,0.6006
25650,5.9914,0.5924
25700,6.0491,0.5869
25750,6.2258,0.6070
25800,6.1198,0.6015
25850,6.3178,0.5963
25900,6.0229,0.6063
25950,6.0326,0.5979
26000,5.9405,0.5955
26050,5.5624,0.5948
26100,5.7068,0.6080
26150,5.5272,0.5985
26200,5.6974,0.5866
26250,5.9077,0.5838
26300,5.7990,0.6175
26350,5.8210,0.5949
26400,6.2280,0.6079
26450,5.9764,0.6098
26500,6.0389,0.6012
26550,6.0047,0.5948
26600,6.1796,0.6104
26650,6.4080,0.5894
26700,6.2094,0.5912
26750,6.1734,0.5952
26800,6.1492,0.5844
26850,5.8077,0.6055
26900,5.6585,0.5997
26950,5.7167,0.5963
27000,5.7122,0.5854
27050,5.4912,0.6109
27100,5.3731,0.6197
27150,5.6950,0.6107
27200,5.7933,0.6176
27250,5.7067,0.6025
27300,5.9039,0.6141
27350,6.1517,0.6065
27400,5.9294,0.5988
27450,5.9004,0.5972
27500,5.9126,0.5982
27550,6.0276,0.5927
27600,6.0151,0.5906
27650,5.5731,0.5899
27700,5.6332,0.6192
27750,5.7547,0.6122
27800,5.7711,0.6150
27850,5.6748,0.6149
27900,5.7866,0.5920
27950,6.0168,0.5889
28000,6.1291,0.5863
28050,5.7406,0.5859
28100,5.8399,0.5821
28150,5.7071,0.5939
28200,5.9896,0.5853
28250,5.8601,0.5994
28300,5.7670,0.5948
28350,5.8058,0.6112
28400,5.7334,0.5975
28450,5.9252,0.5929
28500,5.7043,0.6149
28550,5.7933,0.6055
28600,5.5078,0.6065
28650,5.4579,0.5958
28700,5.6577,0.6197
28750,5.6200,0.6000
28800,5.5241,0.5857
28850,5.9229,0.5976
28900,5.8538,0.5770
28950,5.9286,0.5930
29000,5.7135,0.5917
29050,5.6826,0.6223
29100,6.0569,0.6059
29150,5.9747,0.5967
29200,5.9318,0.6016
29250,5.8295,0.5888
29300,6.0407,0.6003
29350,5.7976,0.5991
29400,5.8303,0.6025
29450,5.9089,0.6148
29500,5.8776,0.6115
29550,5.9830,0.5918
29600,6.0115,0.6160
29650,5.8280,0.5934
29700,5.7163,0.6096
29750,6.1094,0.5890
29800,6.0744,0.5809
29850,5.9454,0.5870
29900,5.8599,0.5929
29950,5.9168,0.5947
30000,5.8595,0.5969
30050,5.7140,0.5957
30100,5.7082,0.5822
30150,5.7835,0.5988
30200,5.8020,0.5988
30250,5.9365,0.5840
30300,5.5647,0.5796
30350,6.0180,0.5804
30400,6.2574,0.5693
30450,6.2063,0.5776
30500,6.1920,0.5725
30550,5.7766,0.5795
30600,6.1132,0.5740
30650,5.8963,0.5808
30700,5.9821,0.5954
30750,6.1359,0.5765
30800,6.2354,0.5664
30850,6.1374,0.5703
30900,5.6593,0.5763
30950,5.7239,0.5892
31000,5.6602,0.5856
31050,6.0150,0.5708
31100,5.6121,0.5855
31150,5.7288,0.5907
31200,5.6987,0.5772
31250,5.6708,0.6019
31300,5.8538,0.5928
31350,5.8067,0.5860
31400,5.9796,0.5929
31450,5.9155,0.5904
31500,5.6475,0.5910
31550,5.8499,0.5800
31600,6.3381,0.5877
31650,5.9833,0.5703
31700,5.9669,0.5738
31750,6.3968,0.5842
31800,6.1735,0.5664
31850,6.3280,0.5872
31900,6.1550,0.5816
31950,6.1899,0.5786
32000,6.1557,0.5960
32050,6.1773,0.5877
32100,6.2708,0.5860
32150,6.4502,0.5688
32200,6.2457,0.5672
32250,6.3351,0.5662
32300,6.1218,0.5901
32350,5.7163,0.5875
32400,5.6533,0.5915
32450,5.8357,0.5838
32500,6.0275,0.5781
32550,5.8186,0.5742
32600,5.8505,0.5710
32650,5.9744,0.5721
32700,5.9615,0.5773
32750,5.9131,0.5853
32800,6.0538,0.5714
32850,5.9103,0.5824
32900,5.7757,0.5817
32950,5.7990,0.5747
33000,5.7562,0.5855
33050,5.6679,0.5838
33100,5.4468,0.5957
33150,5.4480,0.6015
33200,5.4755,0.5776
33250,5.4558,0.5891
33300,5.6851,0.5797
33350,5.8887,0.5782
33400,5.9984,0.5794
33450,6.1628,0.5878
33500,6.2924,0.5933
33550,5.9022,0.5966
33600,6.0050,0.5897
33650,5.6579,0.5809
33700,5.8442,0.5881
33750,5.6231,0.5975
33800,5.7548,0.6019
33850,5.9596,0.5751
33900,6.1394,0.5932
33950,6.0942,0.5896
34000,6.1261,0.5818
34050,6.1458,0.5963
34100,6.0849,0.5758
34150,6.3535,0.6040
34200,6.0739,0.5868
34250,6.0829,0.5861
34300,5.8714,0.5952
34350,5.6705,0.5851
34400,5.9361,0.5875
34450,6.1420,0.6025
34500,6.2505,0.5932
34550,6.0590,0.5828
34600,6.1162,0.6031
34650,5.9931,0.6006
34700,6.2431,0.6000
34750,6.0745,0.6019
34800,5.9239,0.5920
34850,6.0024,0.5901
34900,5.9331,0.5864
34950,6.2811,0.5863
35000,6.4534,0.5921
35050,6.3512,0.5635
35100,6.4033,0.5768
35150,6.5354,0.5725
35200,6.3030,0.5867
35250,6.4754,0.5805
35300,6.6505,0.5742
35350,6.7010,0.5729
35400,6.5574,0.5817
35450,6.5339,0.6040
35500,6.5015,0.5830
35550,6.5030,0.5938
35600,6.3118,0.5881
35650,6.3990,0.5828
35700,6.6315,0.5779
35750,6.3014,0.5684
35800,6.5562,0.5557
35850,6.4637,0.5638
35900,6.1462,0.5695
35950,5.9134,0.5712
36000,6.1743,0.5793
36050,5.8694,0.5768
36100,5.8803,0.5825
36150,5.9838,0.5693
36200,6.0925,0.5706
36250,5.9719,0.5825
36300,6.3004,0.5562
36350,5.8695,0.5481
36400,5.8794,0.5716
36450,6.1382,0.5723
36500,6.1188,0.5767
36550,6.0652,0.5621
36600,6.0798,0.5680
36650,6.2131,0.5636
36700,6.3545,0.5607
36750,6.2826,0.5678
36800,6.0478,0.5788
36850,6.0518,0.5682
36900,6.1390,0.5787
36950,6.2041,0.5797
37000,6.5363,0.5820
37050,6.3663,0.5635
37100,6.4747,0.5708
37150,6.5057,0.5699
37200,6.3129,0.5778
37250,6.0274,0.5817
37300,5.8532,0.5665
37350,5.9411,0.5638
37400,5.7218,0.5762
37450,5.9935,0.5648
37500,5.8835,0.5745
37550,6.0515,0.5732
37600,5.9950,0.5604
37650,6.4118,0.5800
37700,6.2618,0.5505
37750,6.0854,0.5602
37800,6.0649,0.5665
37850,6.3524,0.5569
37900,6.6284,0.5630
37950,6.5109,0.5593
38000,6.2888,0.5668
38050,6.2097,0.5695
38100,6.2890,0.5769
38150,6.2714,0.5802
38200,6.0340,0.5801
38250,5.8606,0.5783
38300,5.7610,0.5746
38350,5.7500,0.5710
38400,5.8949,0.5835
38450,5.9522,0.5714
38500,6.1913,0.5792
38550,6.3134,0.5765
38600,6.2598,0.5756
38650,6.3870,0.5855
38700,6.5897,0.5582
38750,6.6991,0.5701
38800,6.4095,0.5683
38850,6.5831,0.5512
38900,6.5387,0.5798
38950,6.3429,0.5657
39000,6.3958,0.5739
39050,6.4370,0.5774
39100,6.5790,0.5691
39150,6.5661,0.5554
39200,6.7149,0.5567
39250,7.0324,0.5449
39300,6.9631,0.5515
39350,6.8460,0.5556
39400,6.9172,0.5674
39450,6.8854,0.5653
39500,6.8643,0.5630
39550,6.8179,0.5650
39600,6.8039,0.5742
39650,6.8285,0.5654
39700,6.8410,0.5576
39750,6.8515,0.5604
39800,6.9510,0.5600
39850,7.0072,0.5542
39900,6.7683,0.5632
39950,7.0111,0.5786
40000,6.8200,0.5749
40050,6.8943,0.5780
40100,6.5638,0.5727
40150,6.7826,0.5655
40200,6.9444,0.5719
40250,6.9403,0.5492
40300,6.8748,0.5685
40350,6.7905,0.5592
40400,6.5626,0.5668
40450,6.6387,0.5618
40500,6.8380,0.5621
40550,6.6980,0.5683
40600,7.0953,0.5699
40650,7.0559,0.5507
40700,6.8897,0.5562
40750,6.7831,0.5664
40800,6.7927,0.5706
40850,7.1277,0.5643
40900,6.9717,0.5731
40950,7.1638,0.5634
41000,7.0379,0.5576
41050,7.0434,0.5606
41100,7.2890,0.5617
41150,7.0327,0.5646
41200,6.9324,0.5782
41250,6.7891,0.5687
41300,6.8960,0.5721
41350,6.8958,0.5549
41400,6.8532,0.5719
41450,6.9452,0.5589
41500,6.9572,0.5483
41550,7.1596,0.5612
41600,7.1063,0.5678
41650,7.3508,0.5642
41700,7.2019,0.5632
41750,7.0627,0.5547
41800,7.2757,0.5636
41850,7.2240,0.5665
41900,7.4257,0.5580
41950,7.3515,0.5653
42000,7.3521,0.5733
42050,7.2904,0.5789
42100,7.4068,0.5639
42150,7.3689,0.5672
42200,7.4003,0.5572
42250,7.1392,0.5832
42300,7.1386,0.5742
42350,7.0361,0.5899
42400,7.0396,0.5674
42450,7.2315,0.5816
42500,7.4680,0.5640
42550,7.3501,0.5826
42600,7.4263,0.5617
42650,7.3577,0.5503
42700,7.1381,0.5489
42750,7.4818,0.5570
42800,7.5029,0.5533
42850,7.5675,0.5745
42900,7.4339,0.5650
42950,7.5248,0.5551
43000,7.6278,0.5516
43050,7.6442,0.5633
43100,7.4729,0.5601
43150,7.4649,0.5569
43200,7.5148,0.5729
43250,7.1099,0.5667
43300,7.4099,0.5697
43350,7.1845,0.5716
43400,7.2778,0.5774
43450,7.4969,0.5736
43500,7.6980,0.5870
43550,7.8188,0.5604
43600,7.8655,0.5597
43650,7.8025,0.5725
43700,7.4057,0.5740
43750,7.6165,0.5740
43800,7.6189,0.5613
43850,7.8180,0.5808
43900,7.5275,0.5626
43950,7.3468,0.5682
44000,7.3379,0.5653
44050,7.2712,0.5693
44100,6.9671,0.5450
44150,6.9697,0.5544
44200,6.6873,0.5604
44250,7.3052,0.5419
44300,7.2154,0.5459
44350,7.1639,0.5477
44400,7.1232,0.5497
44450,7.0671,0.5579
44500,6.9003,0.5617
44550,7.0910,0.5632
44600,6.8271,0.5463
44650,6.9034,0.5556
44700,7.0793,0.5678
44750,7.2112,0.5547
44800,7.3153,0.5472
44850,7.2339,0.5590
44900,7.2192,0.5497
44950,7.2216,0.5697
45000,7.1239,0.5655
45050,7.1361,0.5593
45100,6.9232,0.5684
45150,6.7838,0.5624
45200,6.8856,0.5549
45250,6.9486,0.5425
45300,6.9189,0.5429
45350,7.2824,0.5341
45400,7.2897,0.5221
45450,7.3165,0.5364
45500,7.3880,0.5412
45550,7.4689,0.5433
45600,7.4567,0.5395
45650,7.6949,0.5225
45700,7.3987,0.5290
45750,7.3605,0.5544
45800,7.6468,0.5448
45850,7.8471,0.5331
45900,7.4596,0.5486
45950,7.1371,0.5481
46000,7.2580,0.5708
46050,7.1967,0.5392
46100,7.2831,0.5528
46150,7.4199,0.5332
46200,7.6206,0.5298
46250,7.4410,0.5390
46300,7.3327,0.5488
46350,7.3000,0.5448
46400,7.1493,0.5665
46450,7.3530,0.5424
46500,7.1339,0.5495
46550,7.2756,0.5404
46600,7.2570,0.5479
46650,7.2305,0.5442
46700,7.1410,0.5481
46750,6.9663,0.5362
46800,6.8061,0.5594
46850,7.0858,0.5556
46900,6.9942,0.5607
46950,6.9169,0.5612
47000,7.1238,0.5648
47050,7.1571,0.5648
47100,7.0490,0.5708
47150,7.1178,0.5622
47200,7.4026,0.5502
47250,7.3685,0.5529
47300,7.4496,0.5561
47350,7.6094,0.5482
47400,7.5589,0.5453
47450,7.4342,0.5413
47500,7.5017,0.5429
47550,7.2427,0.5275
47600,7.2339,0.5302
47650,7.4126,0.5381
47700,7.2393,0.5378
47750,7.1168,0.5494
47800,7.3180,0.5500
47850,7.2062,0.5358
47900,7.0333,0.5383
47950,7.3119,0.5431
48000,7.1029,0.5329
48050,6.9788,0.5453
48100,7.1104,0.5442
48150,7.0167,0.5515
48200,7.1979,0.5470
48250,7.2829,0.5403
48300,7.2946,0.5524
48350,7.2326,0.5585
48400,7.6395,0.5476
48450,7.3863,0.5629
48500,7.3710,0.5562
48550,7.3401,0.5496
48600,7.2361,0.5406
48650,7.3669,0.5322
48700,7.3198,0.5364
48750,7.4286,0.5533
48800,7.5422,0.5382
48850,7.2923,0.5427
48900,7.3586,0.5452
48950,7.2336,0.5507
49000,7.2696,0.5510
49050,7.2157,0.5264
49100,7.3883,0.5490
49150,7.0298,0.5308
49200,7.3146,0.5425
49250,7.2805,0.5495
49300,7.0783,0.5404
49350,7.1181,0.5560
49400,7.4549,0.5520
49450,7.5513,0.5394
49500,7.5681,0.5473
49550,7.4917,0.5389
49600,7.5621,0.5374
49650,7.5820,0.5398
49700,7.5908,0.5430
49750,7.5243,0.5433
49800,7.5025,0.5374
49850,7.5238,0.5525
49900,7.2990,0.5487
49950,7.3943,0.5385
50000,7.1097,0.5399
