t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
4000,4.6091,0.7045
4050,4.4315,0.6944
4100,3.9849,0.6833
4150,3.9317,0.6932
4200,4.0277,0.7119
4250,4.1447,0.7330
4300,4.2695,0.7175
4350,4.5181,0.7175
4400,4.5258,0.7119
4450,4.2065,0.7072
4500,4.6422,0.6875
4550,5.0853,0.7241
4600,4.8982,0.7095
4650,4.6992,0.7135
4700,4.2858,0.6961
4750,4.5953,0.7414
4800,4.4540,0.7232
4850,4.7041,0.7232
4900,4.4575,0.6467
4950,4.7971,0.6739
5000,5.4656,0.6739
5050,4.3590,0.6704
5100,4.7599,0.6723
5150,5.0370,0.6536
5200,5.3145,0.6857
5250,4.9678,0.6575
5300,4.9577,0.6649
5350,5.4811,0.6848
5400,5.7941,0.6557
5450,5.7515,0.6556
5500,5.4331,0.6612
5550,5.0787,0.6538
5600,4.6798,0.6467
5650,5.2090,0.6324
5700,5.1102,0.6364
5750,5.2889,0.6383
5800,5.5954,0.6522
5850,5.9244,0.6073
5900,5.6612,0.6578
5950,5.6435,0.6778
6000,5.4896,0.6776
6050,5.9902,0.6576
6100,5.8924,0.6954
6150,6.2185,0.6704
6200,6.3962,0.6344
6250,6.3117,0.6554
6300,5.9967,0.6374
6350,5.8918,0.6721
6400,5.8091,0.6818
6450,5.8607,0.6503
6500,5.5476,0.6554
6550,5.5114,0.6480
6600,6.0297,0.6500
6650,6.0617,0.7135
6700,5.7392,0.6667
6750,5.2555,0.7039
6800,5.4117,0.6723
6850,5.8795,0.6591
6900,6.0221,0.6610
6950,6.3366,0.6648
7000,6.0358,0.6760
7050,6.1180,0.6497
7100,5.9518,0.6705
7150,6.3764,0.6611
7200,5.7539,0.6183
7250,6.4869,0.6413
7300,6.6111,0.6649
7350,6.8319,0.6966
7400,7.4391,0.6432
7450,7.5276,0.6284
7500,7.5800,0.6384
7550,7.1176,0.6592
7600,6.7934,0.6782
7650,6.5757,0.6983
7700,6.1452,0.6536
7750,6.0164,0.6742
7800,6.2643,0.6556
7850,6.2728,0.6740
7900,6.1762,0.6798
7950,6.5765,0.6923
8000,6.0809,0.6739
8050,6.2377,0.6595
8100,6.4145,0.6649
8150,6.6302,0.6546
8200,6.4442,0.6559
8250,6.1482,0.6595
8300,5.7842,0.6649
8350,5.9730,0.6702
8400,6.0545,0.6596
8450,6.1815,0.6354
8500,6.1381,0.6825
8550,5.9340,0.6373
8600,6.1553,0.5949
8650,6.0899,0.5907
8700,5.9420,0.6477
8750,6.3487,0.6919
8800,6.4909,0.6736
8850,6.8663,0.6562
8900,6.6322,0.6720
8950,6.6049,0.6614
9000,6.5676,0.6402
9050,6.7164,0.6720
9100,6.5859,0.6474
9150,6.4357,0.6257
9200,6.5227,0.6339
9250,6.5216,0.6044
9300,6.3687,0.6175
9350,6.7774,0.6150
9400,6.7770,0.5956
9450,7.2263,0.6339
9500,7.0773,0.6448
9550,7.4430,0.6203
9600,7.8795,0.6150
9650,8.0269,0.6230
9700,7.7369,0.6319
9750,7.4399,0.6022
9800,7.1169,0.6011
9850,7.2585,0.5892
9900,7.5288,0.5866
9950,7.1643,0.5978
10000,7.1782,0.6111
10050,7.3516,0.6075
10100,7.7957,0.5820
10150,7.6438,0.5820
10200,7.5297,0.5781
10250,7.3521,0.5316
10300,7.1790,0.5699
10350,7.3688,0.6032
10400,6.8360,0.5969
10450,7.4788,0.5663
10500,7.2061,0.6277
10550,7.2574,0.5670
10600,7.3474,0.5561
10650,7.5544,0.5584
10700,7.2008,0.5469
10750,7.7329,0.5544
10800,7.4677,0.5255
10850,7.1720,0.5602
10900,7.5610,0.5469
10950,7.1245,0.5492
11000,7.4228,0.5333
11050,7.4793,0.5619
11100,7.1319,0.5729
11150,6.9548,0.5904
11200,7.6052,0.5421
11250,7.9549,0.5000
11300,7.9160,0.5000
11350,8.2378,0.5127
11400,8.1540,0.5127
11450,8.0495,0.4949
11500,8.1045,0.5100
11550,8.1267,0.5128
11600,7.9677,0.5153
11650,7.7332,0.4975
11700,8.0586,0.4900
11750,7.6140,0.5126
11800,7.8328,0.4848
11850,7.7671,0.4724
11900,8.1368,0.4483
11950,7.7375,0.4428
12000,7.2011,0.4800
12050,7.2545,0.4697
12100,7.7267,0.4798
12150,7.7742,0.4747
12200,7.9865,0.4527
12250,7.8956,0.4400
12300,7.8701,0.4406
12350,7.5820,0.4348
12400,7.6371,0.4455
12450,7.9524,0.4500
12500,8.2067,0.4532
12550,7.8864,0.4387
12600,7.9685,0.4104
12650,8.0556,0.4313
12700,8.3775,0.4104
12750,8.0410,0.4326
12800,7.9168,0.4286
12850,8.4304,0.4247
12900,8.2234,0.4028
12950,8.0789,0.4038
13000,7.7609,0.4393
13050,7.8666,0.4252
13100,8.1836,0.4238
13150,7.9708,0.4306
13200,8.0082,0.4123
13250,7.9796,0.4333
13300,7.9114,0.4286
13350,7.4917,0.4335
13400,7.5525,0.4408
13450,8.1589,0.4507
13500,7.9306,0.4579
13550,7.6149,0.4434
13600,7.8934,0.4439
13650,7.7712,0.4272
13700,8.4487,0.4444
13750,8.0045,0.4413
13800,7.8476,0.4387
13850,8.1146,0.4554
13900,7.8704,0.4292
13950,7.4676,0.4612
14000,7.8865,0.4593
14050,7.8720,0.4571
14100,8.1240,0.4589
14150,7.8761,0.4466
14200,8.0255,0.4366
14250,8.0486,0.4434
14300,7.8546,0.4597
14350,7.6520,0.4709
14400,7.3676,0.4854
14450,7.7103,0.4853
14500,8.0218,0.4626
14550,7.7868,0.4648
14600,7.8433,0.4626
14650,7.9021,0.4558
14700,7.6275,0.4667
14750,7.8622,0.4571
14800,7.5563,0.4686
14850,7.3364,0.4461
14900,7.6671,0.4532
14950,7.8299,0.4709
15000,8.1443,0.4828
15050,8.0104,0.4709
15100,7.5967,0.4706
15150,7.4165,0.4667
15200,7.3985,0.4660
15250,7.0881,0.4804
15300,7.1294,0.5024
15350,7.4079,0.4951
15400,7.3675,0.4755
15450,7.3080,0.5419
15500,7.3509,0.5196
15550,7.7202,0.5171
15600,7.5825,0.5217
15650,7.5168,0.5000
15700,7.5964,0.5096
15750,7.7205,0.4928
15800,7.4550,0.4976
15850,7.4477,0.5220
15900,7.5227,0.5578
15950,7.4442,0.5327
16000,7.2008,0.5825
16050,7.3113,0.5274
16100,7.4847,0.5323
16150,7.4925,0.5347
16200,7.4987,0.5411
16250,7.2560,0.5446
16300,7.5193,0.5294
16350,6.9040,0.5561
16400,7.2976,0.5550
16450,7.2963,0.5650
16500,7.1082,0.5473
16550,7.3895,0.5366
16600,7.7232,0.5556
16650,7.9252,0.5450
16700,7.5372,0.5736
16750,7.3121,0.5297
16800,7.0523,0.5855
16850,7.4798,0.5550
16900,7.1127,0.5787
16950,7.0437,0.5850
17000,6.9522,0.5606
17050,6.9703,0.5423
17100,7.0755,0.5743
17150,7.3708,0.5572
17200,7.2744,0.5266
17250,7.2730,0.5381
17300,7.4581,0.5236
17350,7.1094,0.5072
17400,7.1321,0.5142
17450,6.8858,0.5072
17500,6.9169,0.5534
17550,7.1396,0.5149
17600,6.9196,0.5215
17650,6.6840,0.5049
17700,6.9121,0.5196
17750,7.1902,0.5388
17800,7.0167,0.5200
17850,7.0478,0.5373
17900,6.9683,0.5366
17950,6.8277,0.5578
18000,7.0773,0.5098
18050,6.9602,0.5291
18100,7.0660,0.4927
18150,6.9354,0.5327
18200,7.0652,0.5297
18250,7.1174,0.5388
18300,6.8724,0.5459
18350,7.2410,0.5534
18400,7.2854,0.5196
18450,7.4287,0.5294
18500,7.7309,0.5637
18550,7.6224,0.5522
18600,7.6731,0.5433
18650,7.5199,0.5680
18700,7.1053,0.5490
18750,6.9282,0.5714
18800,7.1773,0.5473
18850,7.2959,0.5665
18900,7.4939,0.5441
18950,7.6178,0.5468
19000,7.8209,0.5729
19050,7.6889,0.5728
19100,7.5679,0.5534
19150,7.9486,0.5539
19200,7.9651,0.5567
19250,7.8566,0.5366
19300,7.6605,0.5588
19350,7.8225,0.5468
19400,7.8989,0.5415
19450,7.8112,0.5388
19500,7.9470,0.5481
19550,7.6836,0.5222
19600,7.6731,0.5071
19650,7.6931,0.5419
19700,7.9068,0.5220
19750,8.5292,0.5446
19800,8.2495,0.5392
19850,8.0342,0.5622
19900,7.8639,0.5920
19950,8.4344,0.5423
20000,8.4434,0.5477
20050,7.8585,0.5773
20100,8.1429,0.5635
20150,7.8472,0.5350
20200,7.4691,0.5578
20250,7.5354,0.4760
20300,7.2319,0.5123
20350,7.4194,0.4951
20400,7.4610,0.5248
20450,7.4297,0.5377
20500,7.6429,0.4780
20550,7.9153,0.4732
20600,8.2768,0.4627
20650,8.1161,0.5000
20700,8.1211,0.4975
20750,7.7231,0.5025
20800,7.7076,0.5685
20850,8.5104,0.5323
20900,8.1820,0.4976
20950,8.0680,0.5250
21000,8.1170,0.5556
21050,8.0017,0.5121
21100,7.8053,0.5419
21150,7.8147,0.5446
21200,7.9568,0.5268
21250,7.7788,0.5243
21300,7.9897,0.5123
21350,8.1527,0.4857
21400,8.1907,0.4953
21450,8.4078,0.5024
21500,8.0045,0.5072
21550,8.2438,0.4634
21600,8.1879,0.4808
21650,8.1876,0.4800
21700,7.6381,0.4848
21750,7.6684,0.5294
21800,7.7611,0.5000
21850,8.0330,0.5025
21900,7.8171,0.5024
21950,8.1071,0.5415
22000,7.9480,0.5072
22050,7.9089,0.5423
22100,7.8381,0.5072
22150,8.3317,0.4720
22200,8.2490,0.4879
22250,7.7970,0.4929
22300,7.8359,0.4706
22350,8.1508,0.4906
22400,7.9189,0.4742
22450,7.6137,0.4760
22500,7.6489,0.4903
22550,8.3549,0.4510
22600,8.0607,0.4976
22650,8.2429,0.4692
22700,8.3003,0.4837
22750,7.5247,0.4829
22800,7.5317,0.4493
22850,7.9317,0.4554
22900,7.8485,0.4455
22950,7.5549,0.4498
23000,7.5050,0.4686
23050,7.1572,0.4667
23100,7.5441,0.4292
23150,7.8133,0.4470
23200,7.3520,0.4515
23250,7.5805,0.4615
23300,7.4422,0.4619
23350,7.4648,0.4450
23400,7.6002,0.4612
23450,7.8475,0.4491
23500,7.5898,0.4466
23550,7.3336,0.4502
23600,7.4140,0.4402
23650,7.8822,0.4528
23700,7.6236,0.4163
23750,7.8443,0.4147
23800,7.9369,0.4502
23850,8.2314,0.4286
23900,7.7704,0.4808
23950,7.9101,0.4579
24000,8.2462,0.4789
24050,8.1214,0.4810
24100,8.2406,0.4346
24150,8.0737,0.4312
24200,7.7760,0.4352
24250,7.4878,0.4760
24300,7.6737,0.4537
24350,8.1285,0.4579
24400,8.0349,0.4429
24450,7.7730,0.4507
24500,7.7064,0.4734
24550,8.1217,0.4312
24600,8.0856,0.4326
24650,8.3992,0.4234
24700,8.0269,0.4208
24750,7.9802,0.4292
24800,8.0243,0.4144
24850,7.9643,0.4018
24900,8.3646,0.4194
24950,8.2182,0.4429
25000,8.0085,0.4378
25050,7.6792,0.4558
25100,7.8964,0.4537
25150,7.8905,0.4245
25200,7.9968,0.4118
25250,8.2698,0.4240
25300,7.9983,0.4465
25350,7.2964,0.4571
25400,7.2401,0.4393
25450,7.4309,0.4567
25500,7.3715,0.4502
25550,7.6059,0.4186
25600,7.9097,0.4495
25650,7.8504,0.4369
25700,7.9793,0.4292
25750,7.6113,0.4201
25800,7.8093,0.4299
25850,7.7504,0.4083
25900,7.6783,0.4009
25950,7.9929,0.3955
26000,8.0572,0.4182
26050,8.2487,0.3881
26100,8.2319,0.3945
26150,7.9427,0.4076
26200,7.5532,0.4074
26250,7.7701,0.4091
26300,7.7128,0.3857
26350,7.5018,0.4081
26400,7.3769,0.4381
26450,7.4942,0.4259
26500,7.3569,0.4252
26550,7.4027,0.4272
26600,7.6134,0.4171
26650,7.8149,0.3761
26700,8.1392,0.4055
26750,7.7993,0.4037
26800,7.4990,0.3850
26850,7.2204,0.4333
26900,7.4288,0.3935
26950,7.1726,0.4231
27000,7.4038,0.4286
27050,7.7005,0.4195
27100,7.6058,0.4369
27150,7.7613,0.4423
27200,7.4114,0.4439
27250,7.0820,0.4554
27300,7.5580,0.4163
27350,7.1421,0.4258
27400,7.5068,0.4104
27450,7.3957,0.4466
27500,7.4909,0.4286
27550,7.3899,0.4333
27600,7.7893,0.4190
27650,7.9181,0.4286
27700,7.8607,0.4104
27750,7.7732,0.4223
27800,7.4610,0.4252
27850,7.7854,0.4550
27900,8.0948,0.4378
27950,7.4276,0.4340
28000,6.9943,0.4381
28050,7.7013,0.4402
28100,7.6143,0.4190
28150,7.7230,0.4502
28200,7.6307,0.4444
28250,7.3297,0.4163
28300,7.8485,0.4476
28350,7.7422,0.4340
28400,7.6083,0.4408
28450,7.4665,0.4444
28500,7.3647,0.4412
28550,7.6319,0.4423
28600,7.6172,0.4231
28650,7.8901,0.4218
28700,7.9375,0.4123
28750,8.2641,0.4101
28800,7.9262,0.4085
28850,8.0688,0.4178
28900,8.2037,0.4258
28950,8.0964,0.4306
29000,8.0344,0.4198
29050,7.6707,0.4369
29100,7.5620,0.4231
29150,7.3519,0.4804
29200,7.5390,0.4384
29250,7.4736,0.4115
29300,7.6492,0.4406
29350,7.3985,0.4461
29400,7.0455,0.4478
29450,7.0714,0.4461
29500,7.3233,0.4444
29550,6.8563,0.4488
29600,6.7918,0.4115
29650,6.9110,0.4519
29700,6.5785,0.4689
29750,6.4122,0.5050
29800,6.6371,0.4563
29850,7.2784,0.4581
29900,7.5714,0.4686
29950,7.5077,0.4369
30000,7.7642,0.3868
30050,7.8275,0.4327
30100,7.5343,0.4251
30150,7.5856,0.4653
30200,7.4781,0.4151
30250,7.0439,0.4106
30300,6.8403,0.4653
30350,7.1860,0.4619
30400,7.0304,0.4408
30450,7.3632,0.4123
30500,7.2690,0.4532
30550,7.0050,0.4258
30600,7.0764,0.4466
30650,7.2835,0.4167
30700,6.9528,0.4384
30750,7.3933,0.4390
30800,7.1251,0.4423
30850,6.8149,0.4493
30900,7.3013,0.4559
30950,7.6056,0.4369
31000,7.4471,0.4750
31050,7.9244,0.4211
31100,7.7642,0.4478
31150,7.3382,0.4286
31200,7.1991,0.4286
31250,7.7063,0.4577
31300,7.5021,0.4313
31350,7.4748,0.4131
31400,7.6876,0.4028
31450,7.6622,0.4190
31500,7.0703,0.4787
31550,7.8430,0.4292
31600,7.6769,0.4378
31650,7.7624,0.4402
31700,7.5903,0.4461
31750,7.5631,0.4369
31800,7.9253,0.4567
31850,7.7391,0.4783
31900,7.9745,0.4585
31950,7.5955,0.4604
32000,7.8471,0.4752
32050,8.0122,0.4608
32100,7.6460,0.4412
32150,7.6859,0.4541
32200,7.3509,0.4619
32250,7.2625,0.4925
32300,7.7257,0.4810
32350,7.2748,0.4589
32400,7.1490,0.4856
32450,6.9560,0.4951
32500,6.8549,0.4680
32550,7.2702,0.4434
32600,7.0629,0.4265
32650,7.2198,0.4571
32700,7.2770,0.4541
32750,7.0334,0.4537
32800,7.2918,0.4800
32850,7.4745,0.4577
32900,7.3578,0.4593
32950,7.8512,0.4760
33000,7.8392,0.4976
33050,7.3072,0.4780
33100,7.6506,0.4732
33150,7.8072,0.4828
33200,8.2227,0.4729
33250,8.2511,0.4631
33300,8.1240,0.4402
33350,7.9988,0.4785
33400,7.9878,0.4532
33450,7.7860,0.4265
33500,8.0015,0.4163
33550,7.9361,0.4286
33600,8.2470,0.4737
33650,7.7571,0.4760
33700,8.2668,0.4683
33750,7.7946,0.4434
33800,7.4224,0.4498
33850,7.1268,0.4615
33900,6.6124,0.5049
33950,7.0430,0.4928
34000,7.0380,0.4831
34050,7.0143,0.5226
34100,7.1782,0.4623
34150,7.3691,0.4976
34200,7.3353,0.4279
34250,7.4805,0.4683
34300,7.6395,0.4857
34350,8.1344,0.4645
34400,8.0944,0.4417
34450,8.3845,0.4545
34500,8.3377,0.4272
34550,8.3233,0.4218
34600,8.3820,0.4423
34650,7.7939,0.4369
34700,8.0326,0.4218
34750,7.8884,0.4211
34800,7.5628,0.4279
34850,7.2189,0.4550
34900,7.6410,0.4258
34950,7.3691,0.4689
35000,7.2816,0.4444
35050,7.3654,0.4689
35100,7.2664,0.4952
35150,7.1975,0.4593
35200,7.4610,0.4928
35250,7.5431,0.4660
35300,7.4895,0.4619
35350,7.3570,0.4206
35400,7.2969,0.4286
35450,7.0867,0.4593
35500,7.2582,0.4470
35550,7.4664,0.4667
35600,7.2187,0.4762
35650,7.4686,0.5096
35700,7.4950,0.4878
35750,7.5331,0.5174
35800,7.4000,0.5196
35850,7.5440,0.4901
35900,7.1849,0.5099
35950,6.9354,0.4732
36000,7.1101,0.5075
36050,7.6161,0.4879
36100,7.5568,0.4660
36150,7.4296,0.5101
36200,7.4447,0.4925
36250,7.5322,0.5255
36300,7.4853,0.4783
36350,7.0982,0.4975
36400,7.1414,0.4951
36450,7.1872,0.4876
36500,7.1366,0.4680
36550,7.2147,0.4493
36600,7.7689,0.4673
36650,7.9527,0.4732
36700,7.9347,0.4703
36750,7.8114,0.4877
36800,7.8537,0.4519
36850,7.3309,0.4951
36900,7.6857,0.4824
36950,7.3158,0.5204
37000,7.2858,0.5152
37050,7.2662,0.5300
37100,7.7538,0.5330
37150,8.1093,0.5176
37200,8.1487,0.5074
37250,8.1377,0.5121
37300,7.9504,0.5294
37350,7.9072,0.5123
37400,7.7063,0.5320
37450,7.6997,0.5174
37500,7.7413,0.5600
37550,7.8582,0.5396
37600,8.1839,0.5450
37650,7.9807,0.5606
37700,8.1249,0.5650
37750,8.0997,0.5400
37800,8.0107,0.5323
37850,7.7230,0.5373
37900,7.9668,0.5721
37950,7.8061,0.5517
38000,7.7818,0.5556
38050,7.6926,0.5665
38100,7.7565,0.5222
38150,7.4942,0.5628
38200,7.7668,0.5441
38250,7.6156,0.5707
38300,7.6509,0.5686
38350,7.7838,0.5534
38400,8.0992,0.5652
38450,7.7983,0.5631
38500,7.9671,0.5813
38550,7.6585,0.6000
38600,7.8326,0.5797
38650,7.9628,0.5797
38700,7.6625,0.5792
38750,7.7755,0.5821
38800,7.9519,0.5756
38850,7.9364,0.5879
38900,7.9669,0.5905
38950,7.7658,0.5707
39000,7.8043,0.5922
39050,7.8359,0.5961
39100,7.7242,0.6068
39150,7.9107,0.5539
39200,7.5787,0.6219
39250,7.7635,0.6269
39300,7.9769,0.5891
39350,8.1402,0.5784
39400,8.0597,0.5735
39450,8.1747,0.5845
39500,8.1385,0.6000
39550,8.0415,0.5990
39600,7.8036,0.6030
39650,7.9974,0.5888
39700,8.0104,0.6061
39750,7.9438,0.6020
39800,8.1990,0.5777
39850,8.0500,0.5960
39900,8.1256,0.5637
39950,8.2239,0.5951
40000,8.1906,0.5891
40050,8.3834,0.5707
40100,8.1974,0.5871
40150,7.8786,0.5902
40200,8.1632,0.5604
40250,8.0921,0.5749
40300,8.0029,0.5749
40350,7.7910,0.5756
40400,8.0929,0.5784
40450,8.3560,0.5961
40500,8.3615,0.5951
40550,8.2882,0.5792
40600,8.3416,0.6049
40650,8.2193,0.5990
40700,8.3552,0.5805
40750,8.4755,0.5602
40800,8.5629,0.5874
40850,8.6284,0.5931
40900,8.4046,0.5735
40950,8.4029,0.5822
41000,8.3021,0.5735
41050,8.4184,0.5646
41100,8.2747,0.5529
41150,8.4532,0.5476
41200,8.6129,0.5882
41250,8.3013,0.5817
41300,8.2164,0.5631
41350,8.4575,0.5646
41400,8.1127,0.5833
41450,8.1317,0.5522
41500,7.9790,0.5279
41550,8.0325,0.5025
41600,7.9215,0.4780
41650,7.9662,0.5102
41700,7.9337,0.5000
41750,8.1707,0.5025
41800,8.6154,0.5202
41850,8.3144,0.5248
41900,8.5701,0.5100
41950,8.6463,0.5152
42000,8.3743,0.4785
42050,8.3230,0.5169
42100,8.4506,0.5433
42150,8.4956,0.5198
42200,8.7463,0.5217
42250,8.8110,0.5248
42300,8.6782,0.5098
42350,8.6936,0.5174
42400,9.0792,0.5097
42450,9.0749,0.4755
42500,8.8971,0.5000
42550,8.6058,0.5556
42600,9.0930,0.5608
42650,8.5204,0.5876
42700,8.9535,0.5521
42750,9.0062,0.5490
42800,8.6537,0.5594
42850,8.8508,0.5744
42900,8.9520,0.5350
42950,8.7776,0.5181
43000,8.5913,0.5784
43050,8.6818,0.5316
43100,8.7472,0.5691
43150,8.8755,0.5526
43200,8.9782,0.5729
43250,8.6805,0.5579
43300,8.5210,0.5641
43350,8.3997,0.5677
43400,8.8874,0.5469
43450,8.8098,0.5561
43500,8.2350,0.5404
43550,8.9190,0.5544
43600,8.4977,0.5650
43650,8.3991,0.5635
43700,8.3738,0.6020
43750,8.1253,0.5477
43800,8.1971,0.5686
43850,8.6591,0.5756
43900,8.7297,0.5879
43950,8.6919,0.5959
44000,8.6953,0.5850
44050,8.4223,0.5990
44100,8.5000,0.6103
44150,9.2882,0.5857
44200,8.7090,0.5838
44250,8.7856,0.6117
44300,9.0626,0.6040
44350,8.8607,0.6071
44400,9.2075,0.5584
44450,9.3608,0.5641
44500,9.5537,0.5641
44550,9.6050,0.6000
44600,9.3594,0.5497
44650,9.2523,0.5333
44700,9.3873,0.5521
44750,9.2103,0.5663
44800,8.9388,0.5590
44850,8.7212,0.5648
44900,8.4242,0.5949
44950,8.4699,0.5800
45000,8.7109,0.5850
45050,8.5356,0.5657
45100,8.8058,0.5665
45150,8.5874,0.5279
45200,8.3866,0.5337
45250,8.9556,0.5369
45300,8.7888,0.5507
45350,8.7730,0.5450
45400,8.6936,0.5468
45450,9.0641,0.5500
45500,8.7965,0.5245
45550,8.8661,0.5147
45600,8.7234,0.5311
45650,8.5697,0.5528
45700,8.9500,0.5074
45750,8.6059,0.5446
45800,8.4966,0.5192
45850,8.6185,0.5297
45900,8.6564,0.5073
45950,8.6262,0.5396
46000,8.3114,0.5245
46050,8.5161,0.5220
46100,8.6787,0.5074
46150,8.8905,0.4877
46200,8.6089,0.4975
46250,8.8308,0.5098
46300,9.0757,0.5192
46350,9.0286,0.4860
46400,8.5365,0.5169
46450,8.7936,0.5024
46500,8.5482,0.5266
46550,8.6561,0.4903
46600,8.6689,0.4689
46650,8.5532,0.4853
46700,8.8862,0.4636
46750,8.5110,0.4676
46800,8.6430,0.4977
46850,8.4440,0.5071
46900,8.5673,0.4834
46950,8.4041,0.4977
47000,8.4339,0.4673
47050,8.8021,0.4597
47100,8.4400,0.4404
47150,8.5069,0.4860
47200,8.6940,0.5000
47250,8.5902,0.4882
47300,8.3630,0.4752
47350,8.7785,0.4717
47400,8.3057,0.4853
47450,8.3839,0.5094
47500,8.0061,0.4954
47550,8.1983,0.5140
47600,7.8966,0.4928
47650,7.7710,0.5187
47700,7.8621,0.5245
47750,7.9637,0.4764
47800,7.7798,0.5049
47850,7.7538,0.4905
47900,7.5581,0.5271
47950,7.6359,0.5473
48000,7.6533,0.4806
48050,7.1681,0.5152
48100,7.5747,0.5373
48150,7.6037,0.5024
48200,7.6469,0.5297
48250,7.6861,0.5075
48300,7.5104,0.5423
48350,7.3088,0.5306
48400,7.8010,0.5388
48450,7.8706,0.5628
48500,7.9259,0.6198
48550,8.1025,0.5337
48600,7.9298,0.5377
48650,7.9628,0.5202
48700,7.6086,0.5327
48750,7.6214,0.5482
48800,7.6494,0.5584
48850,7.7195,0.5436
48900,7.6523,0.5781
48950,7.6756,0.5751
49000,7.3688,0.5515
49050,7.5870,0.5377
49100,7.2915,0.5680
49150,7.5882,0.5692
49200,7.6670,0.5539
49250,7.3270,0.5450
49300,7.5751,0.5578
49350,7.7007,0.5743
49400,7.6102,0.5635
49450,7.6506,0.5672
49500,7.9043,0.5255
49550,7.9395,0.5200
49600,7.9473,0.5436
49650,8.1244,0.5482
49700,7.8671,0.5635
49750,7.6566,0.5473
49800,7.7628,0.5538
49850,7.7496,0.5482
49900,7.9269,0.5722
49950,7.8323,0.5330
50000,7.8055,0.5628
