t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
5000,4.6101,0.7384
5050,4.5613,0.7011
5100,4.6575,0.7029
5150,4.2879,0.6705
5200,4.2363,0.7022
5250,4.3508,0.6932
5300,4.5941,0.7299
5350,4.7520,0.6936
5400,4.9489,0.7345
5450,4.5795,0.6780
5500,4.1475,0.6780
5550,3.9478,0.6573
5600,4.0240,0.6404
5650,4.7069,0.6821
5700,4.5073,0.6441
5750,4.1229,0.6802
5800,4.3109,0.6322
5850,4.4761,0.6800
5900,4.5581,0.7193
5950,4.1175,0.7110
6000,4.5437,0.6914
6050,3.9389,0.7083
6100,3.9562,0.7176
6150,3.7609,0.7135
6200,3.6811,0.7168
6250,3.5692,0.6818
6300,3.6616,0.7143
6350,3.3510,0.7110
6400,3.2146,0.7176
6450,3.0657,0.7396
6500,3.3657,0.7396
6550,3.3036,0.6786
6600,3.7742,0.7012
6650,4.0614,0.6909
6700,3.8306,0.7066
6750,4.2723,0.7169
6800,3.5015,0.7169
6850,3.6421,0.7118
6900,4.1000,0.6936
6950,4.3486,0.6860
7000,4.5883,0.6628
7050,3.9878,0.6686
7100,4.2517,0.6453
7150,4.3763,0.6805
7200,4.8467,0.6420
7250,4.9257,0.6959
7300,5.0666,0.6550
7350,5.1732,0.6609
7400,5.4103,0.6647
7450,4.7704,0.6286
7500,4.8134,0.6229
7550,5.2133,0.6457
7600,4.9285,0.6901
7650,5.5087,0.6864
7700,5.5383,0.6886
7750,5.8888,0.6845
7800,5.5233,0.6786
7850,5.7391,0.7101
7900,5.0304,0.6905
7950,5.1950,0.6744
8000,5.1807,0.6765
8050,5.1670,0.6608
8100,5.3513,0.6744
8150,5.6771,0.6821
8200,5.7891,0.7041
8250,5.1493,0.7209
8300,5.2006,0.7381
8350,5.0108,0.7607
8400,5.0743,0.7744
8450,4.8585,0.7381
8500,4.9231,0.7076
8550,5.3220,0.7394
8600,5.6025,0.7317
8650,5.3096,0.7169
8700,5.4767,0.6994
8750,5.6731,0.7346
8800,5.5494,0.7160
8850,6.1635,0.6875
8900,6.0686,0.6704
8950,6.3557,0.6591
9000,6.3160,0.7011
9050,6.0587,0.6743
9100,5.8810,0.6989
9150,5.7732,0.6724
9200,6.3054,0.7066
9250,5.8747,0.7169
9300,6.0668,0.7093
9350,5.8375,0.6928
9400,6.1905,0.6982
9450,6.4998,0.6919
9500,6.5062,0.6977
9550,6.5507,0.6441
9600,6.9520,0.6686
9650,7.1335,0.7076
9700,6.8219,0.6647
9750,7.0097,0.6590
9800,6.9201,0.6923
9850,6.6094,0.6686
9900,6.7972,0.6886
9950,6.0090,0.6766
10000,5.8090,0.7048
10050,5.4525,0.6765
10100,5.3052,0.6928
10150,4.9502,0.7160
10200,4.9874,0.6786
10250,4.5273,0.7024
10300,4.8347,0.7152
10350,5.0576,0.7168
10400,5.3149,0.7184
10450,5.6051,0.6571
10500,5.6994,0.6977
10550,5.7095,0.7267
10600,5.3774,0.7305
10650,5.2950,0.6982
10700,5.2045,0.7256
10750,5.2156,0.6784
10800,4.9893,0.7219
10850,4.9547,0.6886
10900,5.1187,0.6743
10950,5.2626,0.7241
11000,5.3370,0.7045
11050,5.6901,0.7029
11100,6.2651,0.7241
11150,6.1755,0.6836
11200,5.9261,0.7299
11250,6.0934,0.7500
11300,6.0524,0.7267
11350,6.1520,0.6966
11400,6.5701,0.7544
11450,6.4410,0.6914
11500,6.2748,0.6703
11550,6.7205,0.6742
11600,6.4242,0.7062
11650,6.2229,0.7045
11700,6.3224,0.7225
11750,5.9139,0.7273
11800,5.6534,0.7326
11850,5.4899,0.7619
11900,5.4754,0.7294
11950,5.6461,0.7219
12000,6.3137,0.7412
12050,6.3457,0.7035
12100,6.5537,0.7059
12150,6.5003,0.7052
12200,6.6491,0.6437
12250,6.3739,0.6927
12300,6.5242,0.6971
12350,6.2281,0.6667
12400,6.1133,0.7135
12450,5.9070,0.6743
12500,5.5590,0.6760
12550,5.8499,0.6471
12600,5.6630,0.6344
12650,5.5467,0.6704
12700,5.4424,0.6517
12750,5.0700,0.6484
12800,5.2016,0.6612
12850,5.5617,0.6722
12900,5.5868,0.6648
12950,5.6739,0.6629
13000,6.2567,0.6215
13050,5.6538,0.6667
13100,5.5262,0.6534
13150,5.4678,0.6484
13200,5.2264,0.6722
13250,5.2342,0.6739
13300,5.3115,0.6237
13350,5.2997,0.6389
13400,5.4000,0.6250
13450,5.6909,0.6033
13500,5.4218,0.6393
13550,5.6316,0.6183
13600,5.4734,0.6270
13650,5.3682,0.6054
13700,5.4431,0.6011
13750,5.2443,0.5912
13800,5.0055,0.5668
13850,5.3054,0.5568
13900,5.2891,0.5351
13950,5.4103,0.5815
14000,5.4983,0.5410
14050,5.8394,0.5714
14100,5.7742,0.5833
14150,5.3567,0.5652
14200,5.3488,0.5683
14250,5.2122,0.5538
14300,5.2051,0.5645
14350,5.2482,0.5847
14400,5.2421,0.5738
14450,5.0358,0.5870
14500,4.9241,0.5668
14550,4.9823,0.5668
14600,5.0685,0.5924
14650,5.0252,0.5789
14700,4.9215,0.5851
14750,5.0433,0.5707
14800,5.2203,0.5926
14850,4.9661,0.6031
14900,4.8175,0.5885
14950,4.8229,0.6011
15000,5.1339,0.5670
15050,5.1048,0.5707
15100,5.0215,0.5650
15150,4.8144,0.5859
15200,5.0894,0.6020
15250,5.0207,0.5495
15300,4.6288,0.5419
15350,5.0647,0.5672
15400,5.3446,0.5500
15450,4.9502,0.5427
15500,5.1453,0.5556
15550,4.8658,0.5238
15600,5.1380,0.5528
15650,4.5679,0.5507
15700,4.6220,0.6166
15750,4.8232,0.5918
15800,4.7122,0.5495
15850,5.2269,0.5487
15900,5.5093,0.5337
15950,5.7460,0.5756
16000,5.5047,0.5441
16050,5.8791,0.5545
16100,5.6292,0.5771
16150,5.7483,0.5392
16200,5.7980,0.5777
16250,5.1629,0.5463
16300,4.9580,0.5534
16350,5.2504,0.5476
16400,4.8380,0.5522
16450,5.0987,0.5468
16500,5.2552,0.5441
16550,5.3889,0.5473
16600,5.4040,0.5663
16650,5.7346,0.5377
16700,5.2693,0.5578
16750,5.7946,0.5490
16800,5.7902,0.5291
16850,5.6412,0.5140
16900,6.0835,0.4928
16950,6.2513,0.5000
17000,5.9604,0.4975
17050,5.6210,0.5122
17100,5.6699,0.5025
17150,5.4886,0.4734
17200,5.5169,0.4902
17250,5.6165,0.4471
17300,5.7370,0.4581
17350,5.5960,0.4752
17400,5.7686,0.4657
17450,5.8616,0.4800
17500,5.8507,0.4872
17550,5.5890,0.4975
17600,6.3934,0.4596
17650,6.3045,0.4596
17700,6.4683,0.4819
17750,5.9446,0.4472
17800,6.1140,0.4949
17850,6.7325,0.4772
17900,6.6462,0.4774
17950,6.6390,0.4724
18000,6.5925,0.4769
18050,6.7114,0.4444
18100,6.6716,0.4703
18150,7.1210,0.4747
18200,7.5095,0.4500
18250,7.7740,0.4677
18300,7.7538,0.4646
18350,7.7824,0.4819
18400,7.3521,0.4899
18450,7.0621,0.4694
18500,7.1795,0.5025
18550,7.7312,0.4774
18600,7.3933,0.4949
18650,7.0829,0.5288
18700,7.2722,0.5236
18750,7.2496,0.4390
18800,7.6936,0.4569
18850,7.6135,0.4745
18900,7.1777,0.4724
18950,7.4731,0.4772
19000,6.7375,0.4974
19050,7.0512,0.4745
19100,7.1562,0.4740
19150,7.7032,0.4688
19200,7.0852,0.4819
19250,6.7730,0.4789
19300,6.2594,0.4974
19350,5.9882,0.4918
19400,6.0238,0.4681
19450,6.3497,0.4817
19500,6.5302,0.4691
19550,7.0800,0.4764
19600,6.6110,0.4844
19650,6.6880,0.4794
19700,6.7734,0.5211
19750,6.9479,0.5027
19800,6.8923,0.5054
19850,6.5549,0.5000
19900,7.2026,0.5185
19950,7.4447,0.5101
20000,7.6753,0.5156
20050,7.8324,0.5052
20100,7.5523,0.5049
20150,7.4902,0.5025
20200,7.6806,0.5176
20250,7.3836,0.4851
20300,7.5819,0.5174
20350,8.3813,0.5150
20400,7.8841,0.5323
20450,7.7047,0.4950
20500,7.7555,0.5377
20550,7.8826,0.4657
20600,8.0779,0.4828
20650,8.3407,0.4737
20700,8.4384,0.4950
20750,8.1282,0.4495
20800,8.5285,0.4778
20850,8.6539,0.4631
20900,8.5360,0.4903
20950,8.5093,0.4478
21000,8.7848,0.4600
21050,8.1488,0.4328
21100,8.5380,0.4500
21150,8.7269,0.4394
21200,8.4578,0.4428
21250,8.9522,0.4577
21300,9.5081,0.4706
21350,9.2631,0.4559
21400,9.4577,0.4363
21450,9.5900,0.4949
21500,9.2182,0.4709
21550,9.4223,0.4752
21600,9.0345,0.4600
21650,9.0999,0.4483
21700,8.9276,0.4406
21750,8.8720,0.4505
21800,9.1128,0.4478
21850,9.4006,0.4187
21900,9.1447,0.4455
21950,9.4960,0.4532
22000,9.5800,0.4257
22050,9.1564,0.4569
22100,8.9164,0.4118
22150,9.2942,0.4167
22200,8.9659,0.4577
22250,8.8719,0.4660
22300,9.2949,0.4223
22350,9.2502,0.4422
22400,8.4593,0.4363
22450,8.6939,0.4417
22500,8.6682,0.4417
22550,9.0174,0.4272
22600,8.9029,0.4378
22650,8.9791,0.4100
22700,9.1529,0.4505
22750,9.0078,0.4200
22800,8.8769,0.4265
22850,8.3239,0.4490
22900,8.5006,0.4700
22950,8.6380,0.4545
23000,8.5516,0.4604
23050,8.7218,0.4721
23100,8.9348,0.4406
23150,8.9219,0.4604
23200,9.0014,0.4340
23250,8.7259,0.4925
23300,8.4696,0.4692
23350,8.5058,0.4712
23400,8.0976,0.4833
23450,8.7522,0.4387
23500,8.5376,0.4159
23550,8.4637,0.4806
23600,8.1086,0.4737
23650,8.8644,0.4476
23700,8.4014,0.4532
23750,8.4086,0.5025
23800,8.5627,0.4810
23850,8.8694,0.4742
23900,8.6864,0.5025
23950,8.7721,0.5075
24000,8.7813,0.4653
24050,8.2229,0.4810
24100,8.3612,0.4634
24150,8.4778,0.4645
24200,8.1778,0.4764
24250,8.6750,0.4766
24300,8.7424,0.4854
24350,8.2046,0.4619
24400,7.9554,0.4850
24450,7.8493,0.4757
24500,7.7143,0.4925
24550,8.1305,0.4732
24600,7.9665,0.4673
24650,7.9111,0.4505
24700,8.2430,0.4413
24750,8.4322,0.4700
24800,8.5182,0.4307
24850,8.5086,0.4328
24900,7.9731,0.4483
24950,8.2683,0.4627
25000,7.9867,0.4800
25050,8.0190,0.4778
25100,8.8121,0.5000
25150,8.8527,0.4604
25200,9.5160,0.4804
25250,9.4986,0.4950
25300,9.5159,0.4804
25350,9.5309,0.4706
25400,9.1743,0.4515
25450,9.1347,0.4559
25500,9.4795,0.4567
25550,9.5733,0.4300
25600,9.8387,0.4631
25650,10.2673,0.4897
25700,10.0696,0.4831
25750,10.1654,0.4709
25800,9.6781,0.4573
25850,9.2631,0.4657
25900,8.9818,0.4581
25950,9.4307,0.4559
26000,9.2770,0.4216
26050,9.0373,0.4510
26100,8.7544,0.4650
26150,8.7724,0.4439
26200,8.5393,0.4244
26250,8.6985,0.4653
26300,9.1042,0.4683
26350,8.7321,0.4585
26400,9.1887,0.4577
26450,8.1779,0.4927
26500,8.6806,0.4554
26550,8.3724,0.4683
26600,8.4327,0.4593
26650,8.1762,0.4493
26700,8.1227,0.4390
26750,7.7007,0.4412
26800,7.7089,0.4615
26850,7.3688,0.4519
26900,7.7615,0.4450
26950,7.3363,0.4390
27000,7.4439,0.4483
27050,7.4692,0.4354
27100,7.6322,0.4444
27150,7.9404,0.4231
27200,7.9518,0.4320
27250,8.2434,0.4335
27300,8.3727,0.4195
27350,7.7842,0.4286
27400,8.0027,0.4545
27450,7.6642,0.4307
27500,7.8899,0.4272
27550,8.0069,0.4466
27600,8.0322,0.4265
27650,8.1685,0.4292
27700,8.2085,0.4211
27750,8.2815,0.4074
27800,8.3782,0.4251
27850,8.2524,0.4341
27900,8.5694,0.4245
27950,8.4334,0.4231
28000,8.4745,0.4019
28050,8.5471,0.4218
28100,8.4252,0.4286
28150,8.0408,0.4406
28200,7.8967,0.4146
28250,7.8946,0.4286
28300,7.9989,0.4231
28350,7.9148,0.4293
28400,7.8177,0.4554
28450,7.9137,0.4158
28500,7.9643,0.4223
28550,7.5129,0.4328
28600,7.6322,0.4346
28650,7.5606,0.4593
28700,7.4703,0.4608
28750,7.5955,0.4306
28800,8.0524,0.4306
28850,8.0376,0.4279
28900,8.0309,0.4466
28950,7.6479,0.4140
29000,7.6622,0.4128
29050,7.6266,0.4044
29100,7.6209,0.4081
29150,7.4518,0.4072
29200,7.6687,0.4206
29250,8.0270,0.4112
29300,7.7678,0.4213
29350,7.7997,0.4131
29400,8.0679,0.4340
29450,8.1075,0.4143
29500,7.7401,0.4140
29550,7.8777,0.4120
29600,7.6005,0.4259
29650,7.8459,0.4519
29700,7.9362,0.4360
29750,7.7696,0.4378
29800,7.9809,0.4306
29850,8.2064,0.4360
29900,8.0384,0.4190
29950,7.9312,0.4151
30000,7.8973,0.4220
30050,8.4090,0.4387
30100,8.7296,0.4252
30150,8.6637,0.4147
30200,8.4741,0.4698
30250,8.9140,0.4670
30300,9.3380,0.4567
30350,8.9881,0.4491
30400,8.7720,0.4398
30450,8.7521,0.4605
30500,8.8542,0.4028
30550,9.0079,0.4227
30600,8.4796,0.4332
30650,8.6534,0.4444
30700,8.5704,0.4413
30750,8.5230,0.4101
30800,8.4926,0.4201
30850,8.4662,0.4273
30900,8.5220,0.4089
30950,7.9841,0.4305
31000,8.3699,0.4000
31050,8.3614,0.4222
31100,8.3840,0.4000
31150,8.4555,0.3991
31200,8.3799,0.4286
31250,8.3707,0.3991
31300,9.1292,0.4241
31350,9.0011,0.4188
31400,8.8795,0.4199
31450,8.8175,0.4008
31500,9.0631,0.4361
31550,8.6511,0.4163
31600,8.6438,0.4292
31650,8.6576,0.4105
31700,8.2591,0.4167
31750,8.5039,0.4043
31800,8.2446,0.3957
31850,7.8779,0.4192
31900,8.4640,0.4148
31950,8.7629,0.4305
32000,8.9803,0.4241
32050,8.5624,0.4381
32100,8.9925,0.4018
32150,9.4143,0.4018
32200,9.0875,0.3913
32250,9.0248,0.4036
32300,9.5114,0.3901
32350,9.5482,0.3973
32400,9.4213,0.3929
32450,8.8086,0.3911
32500,9.3871,0.3661
32550,9.4250,0.3901
32600,9.6154,0.3937
32650,8.9978,0.3938
32700,8.9191,0.3965
32750,9.2073,0.4018
32800,9.1055,0.3850
32850,9.0767,0.3767
32900,9.1417,0.3717
32950,9.3633,0.3894
33000,9.1125,0.4233
33050,9.1159,0.4018
33100,9.1099,0.3894
33150,9.5298,0.3810
33200,9.1681,0.4018
33250,9.3107,0.4099
33300,9.5278,0.4009
33350,9.5272,0.4018
33400,9.3821,0.3964
33450,9.4473,0.3947
33500,9.4120,0.4009
33550,9.0158,0.4133
33600,9.1279,0.4037
33650,9.7199,0.4054
33700,9.0406,0.4081
33750,9.3162,0.3945
33800,9.3826,0.3874
33850,8.7591,0.4009
33900,9.1523,0.3700
33950,9.2045,0.3982
34000,9.0244,0.3930
34050,9.5280,0.4147
34100,9.2636,0.4009
34150,9.3384,0.3917
34200,9.4229,0.3692
34250,9.5245,0.3744
34300,9.7332,0.3944
34350,9.6871,0.3699
34400,9.7787,0.3953
34450,10.0561,0.3899
34500,9.7066,0.3871
34550,9.4626,0.4093
34600,9.4040,0.3899
34650,9.3944,0.3773
34700,9.5196,0.3871
34750,9.5221,0.3917
34800,9.7727,0.3767
34850,9.3137,0.3744
34900,9.3380,0.3833
34950,9.4964,0.3822
35000,9.8254,0.4120
35050,9.9158,0.3953
35100,9.6683,0.3722
35150,9.4728,0.3868
35200,9.4832,0.3540
35250,9.4748,0.3935
35300,9.4306,0.3661
35350,9.3088,0.3929
35400,9.4956,0.3894
35450,9.9517,0.3846
35500,10.1854,0.3778
35550,10.2060,0.3705
35600,9.5477,0.3874
35650,9.1587,0.3946
35700,9.2787,0.4027
35750,8.8160,0.4000
35800,8.6819,0.4081
35850,9.0675,0.3767
35900,8.6916,0.3795
35950,9.0662,0.3756
36000,8.7952,0.3889
36050,8.7315,0.3973
36100,9.0302,0.3710
36150,8.4807,0.3665
36200,8.7801,0.3649
36250,8.9879,0.3607
36300,8.6750,0.3571
36350,9.2259,0.3733
36400,8.7693,0.3894
36450,9.1588,0.4009
36500,9.2656,0.3973
36550,9.4470,0.3982
36600,9.7109,0.3991
36650,9.5060,0.3894
36700,9.6352,0.3973
36750,9.4342,0.3839
36800,9.1144,0.3982
36850,9.1375,0.3816
36900,9.1701,0.3818
36950,9.0671,0.3756
37000,9.2015,0.3853
37050,9.0887,0.3687
37100,9.1496,0.3632
37150,9.1218,0.4037
37200,9.2314,0.3670
37250,9.4242,0.3761
37300,9.2794,0.3733
37350,8.9865,0.3810
37400,9.5032,0.3679
37450,9.6588,0.3756
37500,9.4004,0.3654
37550,9.6923,0.3876
37600,9.2348,0.3607
37650,9.3241,0.3750
37700,9.4461,0.3521
37750,9.5841,0.3689
37800,9.7506,0.3619
37850,9.5818,0.3732
37900,9.7277,0.3654
37950,9.6320,0.3662
38000,9.7631,0.3628
38050,9.4954,0.3500
38100,9.2168,0.3684
38150,9.4668,0.3636
38200,9.5290,0.3785
38250,9.5357,0.3952
38300,9.6436,0.3839
38350,9.5662,0.4048
38400,9.5057,0.4057
38450,9.4771,0.3850
38500,10.0138,0.3632
38550,10.0305,0.3502
38600,10.0628,0.3532
38650,10.3414,0.3645
38700,10.4378,0.3607
38750,10.4543,0.3545
38800,10.5200,0.3486
38850,10.0824,0.3440
38900,10.1567,0.3364
38950,10.0713,0.3716
39000,10.4303,0.3423
39050,10.3906,0.3641
39100,10.5480,0.3333
39150,10.3438,0.3624
39200,10.3060,0.3670
39250,10.0683,0.3379
39300,10.7902,0.3514
39350,10.1056,0.3761
39400,9.8769,0.3716
39450,10.4020,0.3562
39500,9.7627,0.3624
39550,10.1434,0.3587
39600,9.9286,0.3516
39650,9.8768,0.3594
39700,10.1371,0.3581
39750,10.2685,0.3843
39800,9.8904,0.3591
39850,10.0981,0.3470
39900,9.7635,0.3575
39950,10.0912,0.3733
40000,10.0797,0.3545
40050,9.9608,0.3632
40100,9.7110,0.3692
40150,9.8346,0.3645
40200,10.2155,0.3594
40250,10.4109,0.3409
40300,9.9704,0.3807
40350,9.9317,0.3529
40400,9.9841,0.3486
40450,9.5652,0.3594
40500,9.7942,0.3679
40550,9.3218,0.3641
40600,9.3523,0.3814
40650,8.5840,0.3692
40700,8.8471,0.3944
40750,8.9500,0.3624
40800,9.0840,0.3519
40850,9.3508,0.3529
40900,9.3228,0.3364
40950,9.5247,0.3488
41000,9.5063,0.3578
41050,9.1252,0.3871
41100,9.2901,0.3594
41150,9.0623,0.3502
41200,9.2392,0.3594
41250,9.6311,0.3620
41300,10.0443,0.3440
41350,9.4694,0.3594
41400,9.4073,0.3784
41450,9.2931,0.3744
41500,9.3393,0.3779
41550,9.4580,0.3761
41600,9.0742,0.3653
41650,8.9730,0.3511
41700,9.5338,0.3677
41750,9.4141,0.4000
41800,9.1630,0.3662
41850,8.9811,0.3807
41900,9.6803,0.3790
41950,9.3236,0.3773
42000,9.4556,0.3925
42050,9.5910,0.3607
42100,9.3421,0.3767
42150,9.4169,0.3860
42200,9.2544,0.3640
42250,9.4327,0.3670
42300,8.9958,0.3673
42350,8.8107,0.4074
42400,8.7704,0.3955
42450,8.7906,0.3578
42500,9.0206,0.3645
42550,8.5285,0.3653
42600,8.5762,0.3548
42650,8.9505,0.3581
42700,8.8807,0.3611
42750,8.7720,0.3814
42800,8.8214,0.3891
42850,8.8798,0.3860
42900,8.7394,0.3532
42950,8.5668,0.3628
43000,8.4472,0.3581
43050,8.6763,0.3803
43100,8.5169,0.3529
43150,8.5619,0.3897
43200,8.3422,0.3665
43250,8.3526,0.3348
43300,8.3498,0.3689
43350,8.2361,0.3744
43400,8.2892,0.3692
43450,8.2245,0.3545
43500,8.1573,0.3661
43550,8.4320,0.3640
43600,8.5233,0.3773
43650,8.7769,0.3716
43700,8.4281,0.3674
43750,8.4355,0.3727
43800,8.4379,0.3394
43850,8.5445,0.3548
43900,8.4573,0.3498
43950,8.6000,0.3500
44000,8.7126,0.3644
44050,8.5513,0.3587
44100,8.3909,0.3423
44150,8.4822,0.3670
44200,8.5023,0.3628
44250,9.2796,0.3756
44300,9.0281,0.3624
44350,8.9013,0.3814
44400,9.1697,0.3846
44450,8.6982,0.3519
44500,8.8148,0.3620
44550,9.1192,0.3288
44600,9.1436,0.3565
44650,9.1019,0.3516
44700,9.1984,0.3202
44750,9.6016,0.3604
44800,9.4526,0.3200
44850,9.3794,0.3455
44900,9.2120,0.3484
44950,9.1358,0.3656
45000,9.1433,0.3394
45050,9.3470,0.3641
45100,9.2013,0.3455
45150,9.4617,0.3348
45200,9.1388,0.3502
45250,8.7913,0.3394
45300,8.6913,0.3333
45350,8.9304,0.3304
45400,9.1230,0.3363
45450,9.2523,0.3500
45500,9.2489,0.3423
45550,9.7307,0.3288
45600,9.6049,0.3498
45650,9.6068,0.3348
45700,9.1821,0.3436
45750,9.2208,0.3408
45800,9.3176,0.3498
45850,9.4233,0.3273
45900,9.4040,0.3425
45950,9.2572,0.3379
46000,9.3488,0.3333
46050,9.6222,0.3394
46100,9.8061,0.3482
46150,9.9048,0.3425
46200,9.4341,0.3244
46250,9.7894,0.3478
46300,9.3505,0.3710
46350,9.6919,0.3581
46400,9.5612,0.3378
46450,9.2685,0.3436
46500,9.2038,0.3289
46550,9.3345,0.3562
46600,9.3958,0.3584
46650,9.3355,0.3289
46700,9.5123,0.3692
46750,9.5414,0.3470
46800,9.7453,0.3486
46850,9.6487,0.3692
46900,9.7342,0.3532
46950,9.6514,0.3955
47000,9.6774,0.3682
47050,9.7303,0.3470
47100,9.4012,0.3607
47150,9.5057,0.3456
47200,9.4162,0.3750
47250,9.3306,0.3716
47300,9.4944,0.3545
47350,9.5348,0.3716
47400,9.8910,0.3687
47450,9.8223,0.3721
47500,9.5467,0.3578
47550,9.6007,0.3348
47600,9.4673,0.3692
47650,9.2409,0.3527
47700,9.2204,0.3699
47750,9.0871,0.3458
47800,9.3588,0.3591
47850,9.4995,0.3645
47900,9.9130,0.3674
47950,9.9580,0.3519
48000,10.4883,0.3692
48050,10.3279,0.3585
48100,10.2558,0.3491
48150,10.2854,0.3704
48200,10.3728,0.3516
48250,10.5317,0.3408
48300,10.6212,0.3349
48350,10.4078,0.3545
48400,10.0439,0.3502
48450,9.9168,0.3611
48500,10.2048,0.3598
48550,10.3786,0.3551
48600,9.9290,0.3814
48650,9.7364,0.3726
48700,9.7190,0.3774
48750,9.6613,0.3628
48800,9.7898,0.3488
48850,9.3892,0.3721
48900,9.6675,0.3846
48950,9.9717,0.4009
49000,9.7342,0.3750
49050,9.3715,0.3738
49100,9.6125,0.3850
49150,10.0130,0.3645
49200,10.1896,0.3850
49250,10.2236,0.3551
49300,9.6613,0.3785
49350,9.9295,0.3628
49400,9.7076,0.3679
49450,10.0501,0.3568
49500,10.2916,0.3679
49550,9.9396,0.3624
49600,9.8336,0.3628
49650,9.6731,0.3548
49700,9.5836,0.3562
49750,9.6224,0.3442
49800,9.5285,0.3832
49850,9.5314,0.3886
49900,9.6662,0.3733
49950,9.4993,0.3692
50000,9.3874,0.3860
