t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
15000,4.7252,0.5934
15050,4.9365,0.5951
15100,4.7456,0.6090
15150,4.6908,0.5877
15200,4.7519,0.5958
15250,4.4666,0.5782
15300,4.9727,0.5764
15350,4.7313,0.5721
15400,4.8520,0.5767
15450,4.8915,0.5840
15500,5.0466,0.5616
15550,4.9553,0.5550
15600,4.8455,0.5808
15650,5.1634,0.5712
15700,5.1152,0.5574
15750,5.1385,0.5548
15800,4.9938,0.5667
15850,5.0747,0.5595
15900,5.1855,0.5508
15950,5.1618,0.5440
16000,5.1069,0.5534
16050,5.0253,0.5719
16100,5.1147,0.5388
16150,5.1891,0.5495
16200,5.4419,0.5647
16250,5.5594,0.5386
16300,5.6549,0.5621
16350,5.3354,0.5577
16400,5.2853,0.5382
16450,4.9291,0.5483
16500,5.0196,0.5512
16550,5.0773,0.5338
16600,5.2192,0.5363
16650,4.9955,0.5440
16700,5.1091,0.5335
16750,5.0419,0.5550
16800,5.1509,0.5440
16850,5.1587,0.5371
16900,5.1634,0.5166
16950,5.2078,0.5288
17000,5.2135,0.5304
17050,5.0488,0.5421
17100,5.0188,0.5462
17150,4.8916,0.5457
17200,4.6661,0.5572
17250,4.6471,0.5520
17300,4.7470,0.5491
17350,4.9317,0.5466
17400,4.9421,0.5509
17450,4.6892,0.5462
17500,4.9242,0.5395
17550,5.0982,0.5440
17600,5.0959,0.5504
17650,5.1439,0.5474
17700,5.0965,0.5396
17750,5.2126,0.5468
17800,5.4195,0.5582
17850,5.5693,0.5440
17900,5.6294,0.5540
17950,5.4772,0.5689
18000,5.8261,0.5350
18050,5.3141,0.5394
18100,5.3579,0.5572
18150,5.2812,0.5404
18200,5.3561,0.5535
18250,5.4728,0.5510
18300,5.7280,0.5423
18350,5.2819,0.5507
18400,5.4627,0.5486
18450,5.3144,0.5550
18500,5.4529,0.5428
18550,5.3885,0.5425
18600,5.5810,0.5498
18650,5.4095,0.5503
18700,5.3584,0.5511
18750,5.2800,0.5417
18800,5.5075,0.5542
18850,5.3878,0.5541
18900,5.4383,0.5631
18950,5.6065,0.5674
19000,5.2899,0.5678
19050,5.6298,0.5446
19100,5.5230,0.5670
19150,5.6099,0.5533
19200,5.7297,0.5649
19250,5.4843,0.5651
19300,5.7967,0.5526
19350,5.7748,0.5556
19400,5.3597,0.5564
19450,5.7166,0.5573
19500,5.5171,0.5540
19550,5.6732,0.5765
19600,5.8578,0.5664
19650,5.3565,0.5778
19700,5.5931,0.5767
19750,5.8940,0.5717
19800,5.8256,0.5534
19850,6.0013,0.5557
19900,5.8040,0.5669
19950,5.6913,0.5495
20000,5.5890,0.5674
20050,5.4786,0.5607
20100,5.4137,0.5433
20150,5.7073,0.5680
20200,5.8296,0.5435
20250,5.7984,0.5456
20300,5.8564,0.5528
20350,5.9133,0.5425
20400,5.6504,0.5466
20450,5.7062,0.5470
20500,5.4894,0.5659
20550,5.2978,0.5631
20600,5.5269,0.5584
20650,5.4394,0.5548
20700,5.4490,0.5730
20750,5.4618,0.5666
20800,4.9843,0.5783
20850,5.2201,0.5746
20900,5.3275,0.5475
20950,5.4594,0.5511
21000,5.5524,0.5692
21050,5.4140,0.5674
21100,5.3087,0.5577
21150,5.0488,0.5705
21200,5.5427,0.5529
21250,5.7847,0.5740
21300,5.8753,0.5641
21350,5.9898,0.5712
21400,5.8854,0.5788
21450,5.9298,0.5597
21500,5.6800,0.5540
21550,5.9063,0.5505
21600,6.3231,0.5582
21650,6.3469,0.5607
21700,6.5526,0.5238
21750,6.3783,0.5490
21800,6.5352,0.5529
21850,6.6350,0.5476
21900,7.0357,0.5302
21950,6.6908,0.5363
22000,6.8723,0.5457
22050,6.3323,0.5425
22100,6.2636,0.5406
22150,6.3259,0.5383
22200,6.1979,0.5464
22250,6.1571,0.5322
22300,6.2374,0.5440
22350,6.4041,0.5311
22400,6.4191,0.5502
22450,6.4898,0.5433
22500,6.3301,0.5447
22550,6.0147,0.5491
22600,6.3199,0.5352
22650,6.3919,0.5578
22700,6.2773,0.5296
22750,6.2198,0.5404
22800,6.1256,0.5376
22850,6.4046,0.5409
22900,6.5309,0.5327
22950,6.3229,0.5498
23000,6.4109,0.5318
23050,6.3025,0.5141
23100,6.5127,0.5414
23150,6.4679,0.5325
23200,6.4976,0.5548
23250,6.6552,0.5299
23300,6.7278,0.5255
23350,6.8977,0.5024
23400,6.5091,0.5363
23450,6.8310,0.5200
23500,6.8672,0.5240
23550,6.7998,0.5397
23600,6.8137,0.5423
23650,6.6680,0.5417
23700,6.5351,0.5575
23750,6.5994,0.5518
23800,6.6486,0.5409
23850,6.8315,0.5385
23900,6.5771,0.5404
23950,6.7241,0.5245
24000,6.5281,0.5532
24050,6.8492,0.5398
24100,6.9270,0.5417
24150,6.6840,0.5627
24200,6.4887,0.5485
24250,6.2906,0.5287
24300,6.1965,0.5267
24350,6.1650,0.5376
24400,6.7565,0.5307
24450,6.8315,0.5219
24500,7.0656,0.5263
24550,6.9524,0.5127
24600,6.6072,0.5131
24650,6.4485,0.5102
24700,6.4455,0.4954
24750,6.5420,0.5286
24800,6.6358,0.5096
24850,6.6108,0.5103
24900,6.6503,0.5144
24950,6.5535,0.4791
25000,6.2983,0.4969
25050,6.1125,0.5165
25100,6.4972,0.5354
25150,6.4230,0.5289
25200,6.7508,0.5031
25250,6.5295,0.5054
25300,6.7327,0.5078
25350,6.6190,0.5086
25400,6.5564,0.5196
25450,6.8467,0.5118
25500,6.8384,0.5166
25550,6.8590,0.5243
25600,6.8208,0.5055
25650,6.5183,0.5047
25700,6.3600,0.5222
25750,6.3305,0.5292
25800,6.2003,0.5309
25850,6.4413,0.5386
25900,6.4568,0.5256
25950,6.3694,0.5261
26000,6.4087,0.5254
26050,6.0644,0.5260
26100,6.5801,0.5270
26150,6.4906,0.5327
26200,6.1882,0.5261
26250,6.2802,0.5372
26300,5.8023,0.5365
26350,6.0055,0.5427
26400,6.1739,0.5459
26450,6.2729,0.5361
26500,6.6689,0.5267
26550,6.2202,0.5347
26600,6.5884,0.5359
26650,6.2505,0.5312
26700,6.3379,0.5398
26750,6.3546,0.5325
26800,5.9787,0.5534
26850,6.0106,0.5215
26900,6.0309,0.5477
26950,5.7845,0.5337
27000,5.6243,0.5343
27050,5.4566,0.5363
27100,5.6934,0.5456
27150,5.5639,0.5369
27200,5.5025,0.5498
27250,5.7262,0.5443
27300,5.8856,0.5184
27350,5.5123,0.5334
27400,5.6530,0.5256
27450,5.9796,0.5102
27500,5.9733,0.5248
27550,5.9670,0.5250
27600,5.8726,0.5341
27650,5.9065,0.5205
27700,6.1863,0.5302
27750,6.1091,0.5212
27800,6.3469,0.5431
27850,6.3765,0.5073
27900,6.0825,0.5160
27950,6.6332,0.5105
28000,6.2898,0.5119
28050,6.0802,0.5223
28100,5.9638,0.5361
28150,6.1023,0.5183
28200,6.2841,0.5142
28250,6.2927,0.5204
28300,6.1687,0.5308
28350,6.1601,0.5235
28400,6.6782,0.5172
28450,6.6477,0.5148
28500,6.5055,0.5212
28550,6.2762,0.5397
28600,6.5597,0.5333
28650,6.7043,0.5032
28700,6.8860,0.5031
28750,7.0753,0.5159
28800,7.1585,0.5341
28850,7.0011,0.5143
28900,7.0237,0.5136
28950,6.8613,0.5338
29000,7.0349,0.5272
29050,7.4330,0.5158
29100,7.6328,0.5000
29150,7.2273,0.5158
29200,7.0887,0.5142
29250,7.1288,0.5119
29300,7.3390,0.5102
29350,7.4342,0.5190
29400,7.6108,0.5136
29450,7.4624,0.5039
29500,7.2789,0.5126
29550,7.3358,0.5080
29600,7.4924,0.5016
29650,7.7709,0.5217
29700,7.5829,0.5166
29750,7.3951,0.5158
29800,7.0580,0.5175
29850,6.9138,0.5246
29900,6.5487,0.5246
29950,7.0450,0.5307
30000,6.9611,0.5308
30050,6.7295,0.5183
30100,6.9350,0.5064
30150,6.4682,0.5192
30200,6.6700,0.5227
30250,6.3962,0.5267
30300,6.6286,0.5423
30350,6.2313,0.5192
30400,6.2361,0.5345
30450,6.1151,0.5299
30500,5.9550,0.5324
30550,6.0527,0.5350
30600,6.2945,0.5434
30650,6.3059,0.5486
30700,6.7161,0.5205
30750,6.7679,0.5212
30800,6.9953,0.5327
30850,6.9475,0.5369
30900,6.9916,0.5397
30950,6.6874,0.5508
31000,6.4210,0.5415
31050,7.2456,0.5408
31100,7.4549,0.5330
31150,7.4016,0.5432
31200,7.6848,0.5291
31250,7.6329,0.5366
31300,7.0035,0.5292
31350,7.1682,0.5466
31400,7.4083,0.5267
31450,7.3745,0.5208
31500,7.7155,0.5143
31550,7.6588,0.5411
31600,7.8100,0.5170
31650,7.7772,0.5089
31700,7.9784,0.5161
31750,7.7548,0.5282
31800,7.8386,0.5428
31850,7.7928,0.5210
31900,7.9287,0.5311
31950,7.8464,0.5419
32000,7.6035,0.5309
32050,7.6973,0.5262
32100,7.9812,0.5237
32150,8.1642,0.5381
32200,7.8181,0.5244
32250,7.8032,0.5189
32300,7.6077,0.5202
32350,7.6957,0.4983
32400,7.9712,0.5000
32450,8.0668,0.5065
32500,8.1364,0.5057
32550,8.2986,0.4975
32600,8.4164,0.4926
32650,8.3775,0.4976
32700,8.3722,0.5017
32750,8.4253,0.4811
32800,8.6413,0.5148
32850,9.1496,0.4984
32900,8.7888,0.4951
32950,8.8860,0.4895
33000,8.5337,0.4806
33050,8.2591,0.4847
33100,8.1613,0.4861
33150,8.0781,0.4901
33200,8.2994,0.4926
33250,8.4409,0.5082
33300,8.6261,0.4856
33350,8.6216,0.4992
33400,8.9089,0.5033
33450,8.7600,0.4880
33500,8.4989,0.5008
33550,8.3984,0.4936
33600,8.4031,0.4992
33650,8.1855,0.4801
33700,8.2725,0.5016
33750,8.3797,0.4928
33800,8.4112,0.4889
33850,8.4732,0.4880
33900,8.3889,0.4699
33950,8.0737,0.4774
34000,8.0833,0.4772
34050,8.0616,0.4763
34100,7.8285,0.4899
34150,8.0796,0.4699
34200,8.1988,0.4785
34250,7.7850,0.4912
34300,7.7357,0.5000
34350,7.6892,0.4903
34400,7.7746,0.4871
34450,7.7419,0.4633
34500,7.8030,0.4824
34550,7.5274,0.4812
34600,7.7391,0.4665
34650,7.6891,0.4737
34700,7.9603,0.4695
34750,7.9619,0.4665
34800,8.0058,0.4703
34850,7.8313,0.4696
34900,7.7132,0.4654
34950,7.5925,0.4594
35000,7.7063,0.4725
35050,7.6193,0.4646
35100,7.7382,0.4649
35150,7.5030,0.4672
35200,7.8013,0.4734
35250,7.8276,0.4797
35300,7.7620,0.4786
35350,7.7722,0.4629
35400,7.7821,0.4613
35450,7.8970,0.4785
35500,8.0861,0.4677
35550,7.9820,0.4678
35600,7.8353,0.4734
35650,7.8321,0.4779
35700,8.1316,0.4622
35750,8.2145,0.4471
35800,8.0613,0.4517
35850,7.9709,0.4814
35900,7.8132,0.4738
35950,7.9121,0.4807
36000,7.7705,0.4801
36050,7.8981,0.4726
36100,7.8398,0.4694
36150,7.9159,0.4878
36200,7.8751,0.4842
36250,7.7795,0.4917
36300,7.6522,0.4902
36350,7.5404,0.4902
36400,7.6886,0.4985
36450,7.6687,0.5126
36500,7.7335,0.5047
36550,7.6994,0.4938
36600,7.9072,0.5031
36650,7.6005,0.5023
36700,7.8805,0.4985
36750,7.6110,0.5196
36800,7.6603,0.5008
36850,7.9119,0.4945
36900,8.2115,0.4823
36950,8.0580,0.5078
37000,8.1495,0.4885
37050,7.8617,0.5179
37100,7.8972,0.5181
37150,7.8753,0.5000
37200,7.5536,0.5102
37250,7.6404,0.4823
37300,7.5455,0.5207
37350,7.3675,0.5214
37400,7.5950,0.5086
37450,7.4407,0.5092
37500,7.1189,0.4954
37550,7.3244,0.5109
37600,7.3401,0.5147
37650,7.5157,0.4977
37700,7.5039,0.5094
37750,7.7358,0.5220
37800,7.5254,0.5188
37850,7.7798,0.5197
37900,7.6105,0.4985
37950,7.4303,0.5015
38000,7.3295,0.4969
38050,7.4364,0.5071
38100,7.2881,0.5016
38150,7.5009,0.4992
38200,7.4842,0.5054
38250,7.3334,0.4977
38300,7.5138,0.5076
38350,7.6439,0.5108
38400,7.7183,0.5155
38450,7.8888,0.5116
38500,7.7481,0.5008
38550,7.9057,0.4969
38600,7.6901,0.5015
38650,7.8586,0.4947
38700,7.5092,0.5016
38750,7.7247,0.5031
38800,7.6477,0.5016
38850,7.5692,0.4832
38900,7.7717,0.4946
38950,7.6979,0.4724
39000,7.6938,0.4650
39050,7.7175,0.4863
39100,7.8393,0.4862
39150,8.0861,0.4781
39200,7.9788,0.4774
39250,8.0112,0.4739
39300,8.0372,0.5054
39350,7.7912,0.4931
39400,8.2108,0.4915
39450,7.7197,0.4869
39500,8.0277,0.4806
39550,7.8677,0.4977
39600,7.8765,0.4867
39650,7.6912,0.4885
39700,7.6722,0.5000
39750,7.6299,0.5078
39800,7.6991,0.5173
39850,7.9839,0.5016
39900,7.8641,0.4893
39950,7.9909,0.4915
40000,8.1326,0.4868
40050,7.9728,0.4785
40100,7.8943,0.4813
40150,8.0419,0.4953
40200,8.2073,0.4734
40250,7.8393,0.4827
40300,7.9918,0.4835
40350,8.1219,0.4883
40400,8.2274,0.4851
40450,8.1501,0.4897
40500,8.2239,0.4882
40550,8.3873,0.4921
40600,8.2217,0.4969
40650,8.1077,0.4807
40700,7.9120,0.4961
40750,7.8275,0.4907
40800,8.1169,0.4837
40850,8.0108,0.4929
40900,7.8841,0.4961
40950,8.0613,0.4847
41000,8.0029,0.4969
41050,8.1601,0.4738
41100,8.2597,0.4842
41150,8.4195,0.4796
41200,8.1968,0.4736
41250,8.1718,0.4844
41300,8.3189,0.4618
41350,8.2900,0.4627
41400,8.3001,0.4862
41450,8.4750,0.4701
41500,8.4210,0.4896
41550,8.4133,0.4821
41600,8.4264,0.5054
41650,8.4750,0.4977
41700,8.4709,0.4947
41750,8.0624,0.4855
41800,7.7603,0.4954
41850,7.7387,0.5039
41900,7.8070,0.4969
41950,7.6330,0.5102
42000,7.5959,0.4891
42050,7.9138,0.4862
42100,7.8269,0.4855
42150,7.7752,0.4969
42200,7.7340,0.4763
42250,7.7299,0.5145
42300,7.7830,0.4992
42350,7.8957,0.5107
42400,7.9769,0.4962
42450,7.7005,0.4904
42500,7.9699,0.4864
42550,7.7392,0.4924
42600,7.6883,0.5046
42650,7.7714,0.4931
42700,7.5607,0.5008
42750,7.7691,0.5000
42800,7.7373,0.5030
42850,7.7193,0.5038
42900,7.5338,0.5084
42950,7.7063,0.4863
43000,7.8532,0.4885
43050,7.6413,0.4946
43100,7.8625,0.4947
43150,7.5371,0.4969
43200,7.4066,0.4932
43250,7.5228,0.4787
43300,7.2983,0.4911
43350,7.7206,0.4858
43400,7.5630,0.4872
43450,7.6053,0.4848
43500,7.5773,0.4961
43550,7.6546,0.5109
43600,7.8572,0.4969
43650,7.6950,0.4992
43700,7.5651,0.5062
43750,7.5682,0.5186
43800,7.7064,0.4847
43850,7.5009,0.4900
43900,7.5404,0.4811
43950,7.5599,0.4836
44000,7.6726,0.4954
44050,7.8884,0.4948
44100,8.0098,0.4992
44150,7.9496,0.5053
44200,7.9022,0.4858
44250,7.9986,0.4924
44300,8.2298,0.4839
44350,7.8458,0.4910
44400,8.2382,0.4887
44450,8.1209,0.5015
44500,8.2826,0.4940
44550,8.1426,0.4833
44600,8.1895,0.4977
44650,8.3120,0.4916
44700,8.0046,0.4946
44750,8.1239,0.4954
44800,8.2261,0.4977
44850,8.0710,0.4946
44900,8.1241,0.4855
44950,8.0684,0.4901
45000,8.0392,0.4626
45050,8.0429,0.4883
45100,8.0189,0.4858
45150,7.9645,0.4813
45200,7.9995,0.4893
45250,7.8706,0.4775
45300,7.9951,0.4985
45350,8.0955,0.4962
45400,7.9037,0.4977
45450,8.0932,0.5023
45500,8.1741,0.4849
45550,7.8275,0.4932
45600,7.8785,0.4985
45650,8.1255,0.5016
45700,7.6610,0.4877
45750,7.8924,0.4939
45800,7.7788,0.5023
45850,7.9552,0.4946
45900,8.2495,0.4793
45950,8.2750,0.4632
46000,8.0171,0.4752
46050,8.0900,0.4704
46100,8.2483,0.4721
46150,8.3869,0.4771
46200,8.1809,0.4809
46250,8.2712,0.4672
46300,8.3598,0.4790
46350,8.3668,0.4908
46400,8.4833,0.4946
46450,8.4926,0.4855
46500,8.7444,0.4786
46550,8.9300,0.4741
46600,8.8046,0.4772
46650,8.7325,0.4628
46700,8.4486,0.4755
46750,8.5642,0.4750
46800,8.7867,0.4800
46850,8.6628,0.4704
46900,8.7288,0.4782
46950,8.6868,0.4730
47000,8.5050,0.4822
47050,8.3991,0.4639
47100,8.4893,0.4719
47150,8.4705,0.4808
47200,8.4680,0.4746
47250,8.4337,0.4679
47300,8.5293,0.4749
47350,8.3477,0.4848
47400,8.3525,0.4818
47450,8.5499,0.4842
47500,8.5044,0.4842
47550,8.5964,0.4721
47600,8.5442,0.4760
47650,8.3851,0.4880
47700,8.4412,0.4858
47750,8.3492,0.4926
47800,8.4697,0.4838
47850,8.4498,0.4834
47900,8.9114,0.4714
47950,8.5010,0.4878
48000,8.8037,0.4769
48050,8.5109,0.4758
48100,8.5544,0.4699
48150,8.2693,0.4805
48200,8.3740,0.4940
48250,8.3583,0.4820
48300,8.3943,0.5007
48350,8.6804,0.4940
48400,8.7575,0.4633
48450,8.5263,0.4909
48500,8.6756,0.4870
48550,8.6276,0.4985
48600,8.4320,0.4851
48650,8.3718,0.4947
48700,8.3173,0.5152
48750,8.3900,0.4932
48800,8.0495,0.4978
48850,7.9865,0.4917
48900,7.9306,0.4919
48950,8.0470,0.4925
49000,8.3442,0.4778
49050,8.1007,0.5107
49100,7.9349,0.4993
49150,8.0187,0.5008
49200,8.0325,0.5038
49250,7.8280,0.4828
49300,7.9530,0.4830
49350,7.8401,0.4948
49400,7.6286,0.4845
49450,8.0690,0.4933
49500,7.8394,0.4822
49550,8.0001,0.4884
49600,8.0677,0.4756
49650,7.8661,0.4793
49700,7.9671,0.4790
49750,7.8443,0.4770
49800,8.1881,0.4696
49850,8.1677,0.4666
49900,8.0385,0.4828
49950,7.9053,0.4857
50000,7.8902,0.4666
