t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
5550,4.1766,0.6649
5600,4.5530,0.6240
5650,4.5152,0.6272
5700,4.5349,0.6333
5750,4.1413,0.6452
5800,4.4065,0.6371
5850,4.1478,0.6366
5900,4.1312,0.6247
5950,4.1671,0.6164
6000,3.8503,0.6215
6050,3.8947,0.6215
6100,4.1352,0.6134
6150,4.3379,0.6046
6200,4.6857,0.6118
6250,4.0438,0.6421
6300,3.9452,0.6380
6350,4.3424,0.6321
6400,4.2137,0.6392
6450,4.4639,0.6005
6500,4.2898,0.6195
6550,4.4639,0.5949
6600,4.5655,0.6392
6650,4.5864,0.6247
6700,5.0253,0.5985
6750,4.9741,0.6195
6800,5.0995,0.6256
6850,4.8284,0.6025
6900,4.8399,0.5930
6950,4.6215,0.6093
7000,4.7416,0.6080
7050,4.8896,0.6000
7100,4.8928,0.5852
7150,4.7149,0.5797
7200,5.0195,0.5829
7250,4.6189,0.5878
7300,4.6041,0.5888
7350,4.7803,0.5985
7400,4.7273,0.5732
7450,5.1112,0.6080
7500,5.0311,0.6304
7550,4.7655,0.6165
7600,4.7746,0.6106
7650,5.1392,0.5802
7700,4.8701,0.5877
7750,5.0928,0.5904
7800,5.1005,0.6074
7850,5.2008,0.5809
7900,5.0273,0.6005
7950,5.1723,0.5735
8000,5.1217,0.5923
8050,4.9106,0.5921
8100,5.2574,0.5908
8150,5.4991,0.6098
8200,5.2186,0.6005
8250,5.3527,0.5995
8300,5.3207,0.5778
8350,5.0366,0.5704
8400,4.6662,0.5802
8450,4.6321,0.5732
8500,4.9187,0.5602
8550,5.0454,0.5455
8600,5.2413,0.5452
8650,5.0542,0.5778
8700,5.0310,0.5854
8750,5.2485,0.5882
8800,4.8516,0.5732
8850,4.9181,0.5965
8900,5.0174,0.5862
8950,4.6455,0.5896
9000,4.7458,0.5637
9050,4.8191,0.5463
9100,4.3928,0.5890
9150,4.5166,0.5753
9200,4.6055,0.5825
9250,4.4503,0.5736
9300,4.4291,0.5409
9350,4.6524,0.5561
9400,5.1943,0.5780
9450,4.7414,0.6039
9500,4.8664,0.5846
9550,4.7297,0.5746
9600,5.2206,0.5763
9650,5.1650,0.5707
9700,5.0460,0.5616
9750,4.7246,0.5955
9800,4.9705,0.5507
9850,5.0987,0.5831
9900,4.9888,0.5852
9950,4.8803,0.5714
10000,5.2307,0.5439
10050,4.8995,0.5848
10100,4.6649,0.5718
10150,4.7165,0.5916
10200,4.9870,0.5911
10250,4.9385,0.5637
10300,4.8229,0.5810
10350,4.8993,0.5651
10400,5.0124,0.5732
10450,4.8269,0.5777
10500,4.6395,0.5878
10550,5.0753,0.5784
10600,5.2815,0.5736
10650,5.1225,0.5608
10700,5.2027,0.5676
10750,5.4691,0.5457
10800,5.0084,0.5591
10850,5.3872,0.5585
10900,5.3976,0.5437
10950,5.7294,0.5513
11000,5.6748,0.5450
11050,5.5130,0.5437
11100,5.5234,0.5263
11150,5.6504,0.5203
11200,6.0121,0.5222
11250,6.1184,0.5268
11300,5.9213,0.5298
11350,5.4597,0.5465
11400,5.5300,0.5442
11450,5.7047,0.5416
11500,5.8603,0.5489
11550,5.8606,0.5352
11600,6.0522,0.5704
11650,5.8289,0.5455
11700,5.6400,0.5656
11750,5.8961,0.5670
11800,5.9857,0.5381
11850,5.8042,0.5646
11900,6.0907,0.5524
11950,6.1273,0.5579
12000,6.0290,0.5504
12050,5.9914,0.5550
12100,6.1844,0.5341
12150,5.9277,0.5511
12200,5.9246,0.5487
12250,5.9664,0.5394
12300,6.2334,0.5305
12350,6.2337,0.5305
12400,6.3854,0.5361
12450,6.5521,0.5478
12500,6.6069,0.5117
12550,6.5908,0.5068
12600,6.5918,0.5080
12650,6.2535,0.5164
12700,6.0360,0.5323
12750,6.0586,0.5186
12800,6.1955,0.5116
12850,6.2788,0.5187
12900,6.2956,0.5058
12950,6.2438,0.5237
13000,6.2729,0.5230
13050,6.2570,0.5151
13100,6.3666,0.5047
13150,6.3128,0.5140
13200,6.5955,0.5081
13250,6.5966,0.5294
13300,6.3213,0.5225
13350,6.1968,0.5274
13400,6.4739,0.5173
13450,6.5799,0.5116
13500,6.4690,0.5163
13550,6.8577,0.5011
13600,6.5183,0.5269
13650,6.5142,0.5070
13700,6.7429,0.5129
13750,6.1993,0.4920
13800,5.9518,0.5105
13850,6.3027,0.5226
13900,6.4858,0.5000
13950,6.5988,0.5081
14000,6.6350,0.4988
14050,6.3819,0.5105
14100,6.5397,0.5198
14150,6.4011,0.5188
14200,6.2128,0.5105
14250,6.3205,0.5127
14300,6.5970,0.5105
14350,6.3314,0.5291
14400,6.3659,0.5093
14450,6.2765,0.5173
14500,6.5523,0.5047
14550,6.6475,0.5058
14600,6.6425,0.4875
14650,6.4150,0.5012
14700,6.6383,0.5173
14750,6.1227,0.5126
14800,6.4652,0.5046
14850,6.4561,0.4988
14900,6.3555,0.5081
14950,6.6328,0.5114
15000,6.2976,0.5069
15050,6.1663,0.5207
15100,5.9975,0.5126
15150,6.0838,0.5196
15200,6.1216,0.5011
15250,6.1889,0.4863
15300,6.2151,0.5011
15350,6.3294,0.4977
15400,6.2646,0.4838
15450,6.4512,0.4772
15500,6.6928,0.4886
15550,6.9030,0.4899
15600,6.7644,0.5149
15650,6.8481,0.4932
15700,6.6656,0.5242
15750,6.7095,0.5057
15800,6.4894,0.5114
15850,6.2989,0.5090
15900,6.5073,0.5252
15950,6.5474,0.5217
16000,6.3667,0.5185
16050,6.3191,0.5149
16100,6.4968,0.5323
16150,6.5558,0.5410
16200,6.6949,0.5271
16250,6.3321,0.5318
16300,6.3869,0.5355
16350,6.3658,0.5386
16400,6.2705,0.5408
16450,6.4617,0.5363
16500,6.5769,0.5057
16550,6.4052,0.5116
16600,6.6474,0.5291
16650,6.6766,0.5125
16700,6.7130,0.5127
16750,6.4867,0.4977
16800,6.8218,0.5101
16850,6.5319,0.5068
16900,6.6790,0.5090
16950,6.7184,0.4931
17000,6.8269,0.4988
17050,6.7153,0.4988
17100,6.7915,0.4932
17150,6.8705,0.5164
17200,6.8503,0.4943
17250,6.8627,0.5151
17300,6.7289,0.4966
17350,6.5196,0.5172
17400,6.4888,0.5000
17450,6.6942,0.5255
17500,6.4507,0.5491
17550,6.7620,0.5169
17600,6.7783,0.5206
17650,6.5678,0.5264
17700,6.6842,0.5079
17750,6.7021,0.5258
17800,6.7151,0.5136
17850,6.8986,0.5079
17900,6.7631,0.5395
17950,6.4903,0.5314
18000,6.2463,0.5103
18050,6.6184,0.5068
18100,6.2579,0.5399
18150,6.4516,0.5200
18200,6.5279,0.5059
18250,6.3776,0.5341
18300,6.7153,0.5117
18350,6.6761,0.5240
18400,6.2713,0.5286
18450,6.0916,0.5199
18500,6.4910,0.5199
18550,6.4327,0.5366
18600,6.2118,0.5272
18650,6.0987,0.5302
18700,6.3146,0.5234
18750,6.1646,0.5144
18800,6.1312,0.5236
18850,6.4545,0.5262
18900,6.4462,0.5253
18950,6.5012,0.5096
19000,6.6387,0.5108
19050,6.5317,0.5107
19100,6.1178,0.5225
19150,5.9404,0.5212
19200,6.1198,0.5305
19250,6.2932,0.5209
19300,6.3545,0.5117
19350,6.0216,0.5127
19400,6.0095,0.5153
19450,6.0678,0.5175
19500,5.9917,0.5164
19550,6.1944,0.5272
19600,6.1876,0.5106
19650,6.0437,0.5227
19700,6.0535,0.5392
19750,6.0243,0.5154
19800,6.2382,0.5095
19850,6.4542,0.5193
19900,6.1681,0.5217
19950,6.3616,0.5243
20000,6.0438,0.5310
20050,6.2897,0.5263
20100,6.3589,0.5290
20150,6.4206,0.5276
20200,6.4872,0.5095
20250,6.4792,0.5203
20300,6.1138,0.5272
20350,6.4215,0.5398
20400,6.0252,0.5588
20450,5.9586,0.5372
20500,6.1481,0.5642
20550,6.1519,0.5341
20600,6.2118,0.5311
20650,6.0923,0.5298
20700,5.9549,0.5348
20750,5.9603,0.5283
20800,6.2872,0.5416
20850,6.5066,0.5269
20900,6.4372,0.5229
20950,6.3071,0.5072
21000,6.0341,0.5142
21050,6.3941,0.4989
21100,6.0279,0.5127
21150,5.8980,0.5188
21200,6.0446,0.5047
21250,6.0207,0.4977
21300,6.0061,0.5203
21350,6.2056,0.4817
21400,6.3830,0.5069
21450,6.4661,0.5035
21500,6.4705,0.4989
21550,6.1607,0.5258
21600,6.1003,0.5104
21650,6.0231,0.5187
21700,6.1258,0.5138
21750,6.0747,0.4988
21800,6.2491,0.5105
21850,6.4410,0.5046
21900,6.1600,0.5011
21950,6.4182,0.4896
22000,6.1249,0.5059
22050,6.4641,0.4862
22100,6.3727,0.4779
22150,6.5997,0.5058
22200,6.3300,0.5095
22250,6.4267,0.4929
22300,6.3282,0.4988
22350,6.2907,0.4989
22400,6.4051,0.5115
22450,6.1761,0.5046
22500,6.3402,0.5057
22550,6.6861,0.5057
22600,6.4440,0.4897
22650,6.5343,0.4792
22700,6.5183,0.4930
22750,6.5444,0.5000
22800,6.5250,0.4988
22850,6.0457,0.4977
22900,6.3507,0.4988
22950,6.2896,0.4953
23000,6.1099,0.5012
23050,6.2768,0.4941
23100,6.2384,0.5095
23150,5.9478,0.5152
23200,6.2496,0.5012
23250,6.3912,0.5117
23300,6.1357,0.5224
23350,6.1066,0.5259
23400,6.3840,0.5278
23450,6.2716,0.4906
23500,6.1705,0.5130
23550,6.2638,0.4976
23600,6.2965,0.5048
23650,6.0970,0.5119
23700,6.3063,0.5036
23750,5.6805,0.5095
23800,5.9976,0.5097
23850,6.0946,0.5230
23900,5.8483,0.5298
23950,6.0048,0.5156
24000,5.7145,0.5107
24050,5.8698,0.5131
24100,5.6525,0.5288
24150,5.5785,0.5359
24200,5.7330,0.5060
24250,5.5657,0.5280
24300,5.8433,0.5278
24350,5.7920,0.5202
24400,5.9209,0.5327
24450,6.0056,0.5444
24500,5.9762,0.5172
24550,5.9095,0.5172
24600,5.8141,0.5274
24650,5.6567,0.5267
24700,5.6341,0.5383
24750,5.7429,0.5422
24800,5.5921,0.5411
24850,5.7271,0.5303
24900,5.8963,0.5180
24950,5.8811,0.5123
25000,5.9616,0.5172
25050,5.6868,0.5244
25100,5.9375,0.5220
25150,5.8156,0.5160
25200,5.6238,0.5108
25250,5.8094,0.5160
25300,5.6031,0.5248
25350,6.0850,0.5262
25400,6.1765,0.5186
25450,6.4654,0.5012
25500,6.3027,0.5185
25550,6.2182,0.4777
25600,6.5172,0.4681
25650,6.5819,0.4719
25700,6.8752,0.4756
25750,7.0107,0.4789
25800,6.8389,0.4756
25850,6.9236,0.4817
25900,6.8069,0.4863
25950,6.8981,0.4880
26000,7.0882,0.5061
26050,6.7852,0.4809
26100,7.0998,0.4675
26150,7.2834,0.4755
26200,7.1146,0.4720
26250,7.1824,0.4723
26300,7.1423,0.4892
26350,7.1139,0.4842
26400,7.1472,0.4988
26450,7.3050,0.4951
26500,7.2834,0.4554
26550,7.2177,0.4809
26600,7.4407,0.4688
26650,7.2118,0.4751
26700,7.1915,0.4619
26750,6.8386,0.4520
26800,6.7777,0.4683
26850,6.9638,0.4707
26900,6.7213,0.4649
26950,6.5415,0.4599
27000,6.7777,0.4591
27050,6.5283,0.4627
27100,6.5625,0.4645
27150,6.9168,0.4495
27200,6.8988,0.4498
27250,7.1194,0.4537
27300,6.8281,0.4408
27350,7.2628,0.4157
27400,7.4206,0.4396
27450,7.3851,0.4380
27500,7.3739,0.4515
27550,7.8109,0.4310
27600,7.5646,0.4515
27650,7.6917,0.4469
27700,7.5376,0.4506
27750,7.4456,0.4853
27800,7.0579,0.4647
27850,6.9155,0.4589
27900,7.0284,0.4632
27950,7.3425,0.4523
28000,7.2196,0.4566
28050,7.1828,0.4579
28100,7.3170,0.4554
28150,7.1757,0.4497
28200,7.1327,0.4469
28250,7.0388,0.4589
28300,7.1688,0.4360
28350,7.5061,0.4373
28400,7.3246,0.4652
28450,7.3636,0.4436
28500,7.6628,0.4466
28550,7.4006,0.4412
28600,7.4566,0.4582
28650,7.6957,0.4354
28700,7.6995,0.4390
28750,7.4750,0.4436
28800,7.3767,0.4634
28850,7.3611,0.4522
28900,7.2505,0.4452
28950,6.9854,0.4269
29000,7.2130,0.4410
29050,7.0845,0.4585
29100,7.3290,0.4300
29150,7.2032,0.4410
29200,7.1651,0.4493
29250,7.0650,0.4417
29300,7.1523,0.4227
29350,7.0152,0.4323
29400,6.8741,0.4415
29450,6.8974,0.4515
29500,7.0729,0.4228
29550,7.0444,0.4410
29600,7.3396,0.4434
29650,6.6121,0.4374
29700,6.7070,0.4276
29750,6.8899,0.4378
29800,6.6703,0.4239
29850,6.8391,0.4269
29900,7.0393,0.4363
29950,6.5909,0.4455
30000,6.8630,0.4359
30050,7.0105,0.4316
30100,6.9090,0.4246
30150,6.8825,0.4356
30200,7.3278,0.4429
30250,7.1157,0.4406
30300,7.3260,0.4273
30350,7.5410,0.4496
30400,7.2969,0.4399
30450,6.9893,0.4350
30500,6.8397,0.4455
30550,7.0027,0.4347
30600,6.6404,0.4366
30650,6.5111,0.4371
30700,6.7739,0.4492
30750,6.7330,0.4426
30800,6.7855,0.4410
30850,7.0320,0.4249
30900,7.0434,0.4418
30950,6.9157,0.4326
31000,7.3598,0.4236
31050,7.2286,0.4319
31100,7.2922,0.4333
31150,7.4145,0.4374
31200,7.4302,0.4217
31250,7.3550,0.4194
31300,7.3900,0.4108
31350,7.3095,0.4157
31400,7.0104,0.4104
31450,6.9371,0.4143
31500,7.0849,0.4024
31550,7.3802,0.4009
31600,7.2319,0.4141
31650,7.3035,0.4066
31700,7.2599,0.4224
31750,7.3195,0.4306
31800,7.3772,0.4214
31850,7.4022,0.4187
31900,7.4882,0.4187
31950,7.0109,0.4225
32000,7.0463,0.4127
32050,7.0152,0.4229
32100,6.9898,0.4196
32150,6.8688,0.4272
32200,7.0149,0.4219
32250,6.9474,0.4309
32300,6.9696,0.4374
32350,7.0226,0.4176
32400,6.9453,0.4381
32450,6.8537,0.4276
32500,6.8180,0.4306
32550,6.6868,0.4323
32600,6.8871,0.4188
32650,6.8942,0.4286
32700,6.7135,0.4286
32750,7.0875,0.4219
32800,6.5899,0.4299
32850,6.7132,0.4455
32900,6.6859,0.4234
32950,6.6444,0.4200
33000,6.5455,0.4248
33050,6.8847,0.4399
33100,6.9632,0.4358
33150,7.2236,0.4119
33200,6.9250,0.4327
33250,7.0005,0.4293
33300,7.0683,0.4313
33350,7.3113,0.4175
33400,7.4698,0.4313
33450,7.6616,0.4358
33500,7.1474,0.4303
33550,6.9249,0.4532
33600,6.6763,0.4523
33650,6.6133,0.4582
33700,6.5548,0.4452
33750,6.6657,0.4431
33800,6.5966,0.4516
33850,6.3803,0.4405
33900,6.5090,0.4402
33950,6.5389,0.4428
34000,6.5640,0.4578
34050,6.7464,0.4469
34100,6.5410,0.4337
34150,6.4973,0.4461
34200,6.5679,0.4300
34250,6.7733,0.4423
34300,6.8889,0.4237
34350,6.7013,0.4258
34400,6.7400,0.4082
34450,6.4228,0.4268
34500,6.7354,0.4161
34550,6.4417,0.4153
34600,6.6452,0.4279
34650,6.6919,0.4300
34700,6.7803,0.4335
34750,6.7211,0.4286
34800,6.2758,0.4597
34850,6.6179,0.4357
34900,6.7688,0.4360
34950,7.1488,0.4310
35000,7.3263,0.4415
35050,7.2556,0.4417
35100,6.7959,0.4458
35150,7.0762,0.4415
35200,6.6833,0.4444
35250,7.1210,0.4377
35300,6.8947,0.4404
35350,7.0868,0.4356
35400,7.4703,0.4310
35450,7.6813,0.4240
35500,7.7319,0.4314
35550,7.5291,0.4179
35600,7.9779,0.4442
35650,7.8382,0.4293
35700,7.8274,0.4275
35750,7.8814,0.4433
35800,8.1436,0.4407
35850,7.9709,0.4417
35900,8.0680,0.4507
35950,8.4704,0.4534
36000,7.9841,0.4573
36050,8.0154,0.4324
36100,8.2952,0.4472
36150,8.0799,0.4519
36200,8.1091,0.4360
36250,8.3303,0.4296
36300,8.2959,0.4387
36350,8.5245,0.4265
36400,8.4318,0.4380
36450,8.8059,0.4415
36500,8.9867,0.4583
36550,9.2542,0.4289
36600,9.1640,0.4532
36650,9.2834,0.4539
36700,9.1201,0.4496
36750,9.1847,0.4534
36800,9.1707,0.4655
36850,9.1902,0.4455
36900,8.6457,0.4477
36950,8.2672,0.4455
37000,8.7478,0.4510
37050,8.5961,0.4425
37100,7.7670,0.4623
37150,7.8414,0.4488
37200,7.4721,0.4483
37250,7.9343,0.4545
37300,7.9802,0.4493
37350,7.6185,0.4541
37400,7.9404,0.4423
37450,8.4790,0.4425
37500,8.3248,0.4404
37550,8.1133,0.4370
37600,8.5114,0.4296
37650,8.5273,0.4415
37700,8.8670,0.4402
37750,8.4790,0.4420
37800,8.0719,0.4365
37850,8.6093,0.4245
37900,8.3193,0.4296
37950,8.5154,0.4530
38000,8.0165,0.4552
38050,8.1190,0.4407
38100,8.0409,0.4541
38150,8.0982,0.4279
38200,8.0932,0.4293
38250,8.1151,0.4350
38300,7.3389,0.4105
38350,7.2136,0.4334
38400,7.2916,0.4167
38450,7.4453,0.4231
38500,7.3227,0.4320
38550,7.4379,0.4320
38600,7.8145,0.4214
38650,8.0557,0.4282
38700,8.0043,0.4417
38750,7.5972,0.4190
38800,7.2651,0.4193
38850,7.2778,0.4293
38900,7.5462,0.4452
38950,7.3946,0.4245
39000,7.0232,0.4447
39050,6.9499,0.4282
39100,7.1306,0.4272
39150,6.9723,0.4262
39200,7.2393,0.4391
39250,7.1682,0.4431
39300,7.2607,0.4402
39350,7.0991,0.4460
39400,7.2039,0.4239
39450,7.1492,0.4023
39500,7.4646,0.3939
39550,7.4616,0.4292
39600,7.1946,0.4279
39650,7.1614,0.4402
39700,7.3235,0.4306
39750,6.9440,0.4359
39800,7.1238,0.4233
39850,7.3804,0.4401
39900,7.8426,0.4347
39950,7.4584,0.4206
40000,7.7737,0.4360
40050,7.6222,0.4259
40100,7.7952,0.4360
40150,7.8978,0.4246
40200,7.9191,0.4078
40250,8.2345,0.4239
40300,7.9613,0.4220
40350,7.9160,0.4128
40400,7.7136,0.4322
40450,7.8289,0.4296
40500,7.4351,0.4444
40550,7.6760,0.4398
40600,7.8115,0.4213
40650,7.5907,0.4233
40700,7.7668,0.4193
40750,7.8338,0.4086
40800,8.0966,0.4153
40850,8.2599,0.4128
40900,8.3876,0.4203
40950,8.4065,0.4312
41000,8.1729,0.4345
41050,7.9700,0.4201
41100,7.7648,0.4100
41150,7.9453,0.4355
41200,8.0599,0.4253
41250,8.3607,0.4217
41300,8.4499,0.4259
41350,8.4062,0.4110
41400,8.4808,0.4182
41450,8.1846,0.4252
41500,8.0658,0.4286
41550,7.8038,0.3954
41600,7.8478,0.4055
41650,7.8754,0.4093
41700,7.8800,0.4128
41750,8.1699,0.3894
41800,8.1925,0.4088
41850,8.2977,0.3953
41900,8.3328,0.3924
41950,8.1080,0.3953
42000,8.1736,0.4107
42050,7.8715,0.4208
42100,7.7466,0.4303
42150,8.0534,0.4137
42200,7.7661,0.4259
42250,7.4220,0.4182
42300,7.5470,0.4198
42350,7.3857,0.4153
42400,7.3764,0.4023
42450,8.0962,0.4052
42500,7.7230,0.4094
42550,7.6866,0.3917
42600,7.6879,0.3900
42650,7.4745,0.4100
42700,7.2831,0.4306
42750,7.2540,0.4235
42800,7.4287,0.4235
42850,7.4718,0.4098
42900,7.3351,0.4232
42950,7.6260,0.4371
43000,7.3301,0.4252
43050,7.4609,0.4460
43100,7.3831,0.4481
43150,7.3560,0.4302
43200,7.4460,0.4319
43250,7.2264,0.4349
43300,7.0111,0.4372
43350,7.3267,0.4262
43400,7.2650,0.4250
43450,7.1438,0.4395
43500,6.8164,0.4442
43550,6.9075,0.4371
43600,7.1482,0.4263
43650,6.7861,0.4282
43700,6.8883,0.4191
43750,7.1329,0.4400
43800,7.4783,0.4247
43850,7.2233,0.4269
43900,7.2496,0.4315
43950,7.0375,0.4292
44000,7.2201,0.4225
44050,7.2318,0.3991
44100,7.3290,0.4132
44150,7.3365,0.4153
44200,7.3960,0.4331
44250,7.6144,0.4256
44300,7.5761,0.4132
44350,7.4423,0.4244
44400,7.3882,0.4165
44450,7.5596,0.4339
44500,7.7906,0.4208
44550,7.7750,0.4316
44600,7.5513,0.4322
44650,7.5009,0.4346
44700,8.0477,0.4279
44750,8.2008,0.4342
44800,8.1038,0.4322
44850,8.1309,0.4212
44900,8.3217,0.4302
44950,8.0172,0.4211
45000,8.0581,0.4315
45050,7.9770,0.4224
45100,8.0222,0.4253
45150,7.9557,0.4315
45200,7.6263,0.4237
45250,8.1313,0.4183
45300,8.3043,0.4045
45350,8.2510,0.4112
45400,8.2076,0.4064
45450,8.2526,0.4108
45500,8.3234,0.4139
45550,8.9170,0.3977
45600,8.3184,0.4237
45650,8.2146,0.4322
45700,8.1655,0.4207
45750,8.4836,0.4191
45800,7.8877,0.4036
45850,8.0556,0.4082
45900,8.1339,0.4151
45950,8.1050,0.4191
46000,8.2552,0.4316
46050,8.3161,0.4144
46100,8.1559,0.4078
46150,7.9746,0.4128
46200,8.0597,0.4055
46250,8.2551,0.4092
46300,7.8174,0.4230
46350,7.5576,0.4276
46400,7.8064,0.4197
46450,7.6700,0.4429
46500,7.7945,0.4437
46550,7.5705,0.4322
46600,7.7313,0.4250
46650,7.6567,0.4110
46700,7.7280,0.4263
46750,7.5773,0.4213
46800,7.4889,0.4289
46850,7.5663,0.4116
46900,8.0296,0.4249
46950,7.6591,0.4147
47000,7.7542,0.4046
47050,7.5229,0.4252
47100,7.3818,0.4047
47150,6.9000,0.4408
47200,7.2735,0.4362
47250,7.5878,0.4316
47300,7.6862,0.4119
47350,7.5871,0.4279
47400,7.6504,0.4176
47450,7.8603,0.4292
47500,7.8658,0.4153
47550,7.6551,0.4110
47600,7.9997,0.4326
47650,7.4258,0.4196
47700,7.4782,0.4116
47750,7.6343,0.4243
47800,7.5692,0.4186
47850,7.6874,0.4252
47900,7.5466,0.4336
47950,7.4860,0.4282
48000,7.6681,0.4336
48050,7.6424,0.4416
48100,7.6944,0.4378
48150,7.3418,0.3995
48200,7.3174,0.4326
48250,7.4736,0.4537
48300,7.5642,0.4508
48350,7.3149,0.4556
48400,7.5537,0.4372
48450,7.5375,0.4109
48500,7.4075,0.4214
48550,7.5504,0.4378
48600,7.5024,0.4326
48650,7.8320,0.4405
48700,7.4792,0.4181
48750,7.5916,0.4215
48800,7.8230,0.4136
48850,7.6347,0.4144
48900,7.5025,0.4065
48950,7.7248,0.4077
49000,7.3882,0.4219
49050,7.5945,0.4363
49100,7.3879,0.4249
49150,7.4108,0.4196
49200,7.2257,0.4147
49250,7.1006,0.4340
49300,7.6370,0.4055
49350,7.3561,0.4114
49400,7.4640,0.3986
49450,7.4331,0.4131
49500,7.4800,0.4246
49550,7.2033,0.4245
49600,7.4135,0.4165
49650,7.2983,0.4140
49700,7.3854,0.4119
49750,7.8193,0.4176
49800,7.5021,0.4126
49850,7.3410,0.4113
49900,7.4599,0.4316
49950,7.4872,0.4119
50000,7.6201,0.3925
