t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
42400,7.9085,0.4872
42450,8.2779,0.5147
42500,8.2521,0.5238
42550,8.1909,0.5191
42600,8.0104,0.4964
42650,7.9088,0.4964
42700,8.2449,0.4953
42750,8.1465,0.4932
42800,8.3527,0.4640
42850,8.3311,0.4857
42900,8.3264,0.4976
42950,8.4823,0.5166
43000,8.6665,0.5231
43050,8.3069,0.5024
43100,8.2779,0.5012
43150,8.3343,0.4988
43200,8.4307,0.5106
43250,8.5584,0.5012
43300,8.6511,0.4988
43350,8.5432,0.5000
43400,8.5119,0.5047
43450,8.6227,0.5000
43500,8.6952,0.5000
43550,8.3568,0.4892
43600,8.7022,0.4821
43650,8.5534,0.4727
43700,8.7745,0.4964
43750,8.7796,0.4927
43800,8.7466,0.4693
43850,8.0840,0.4928
43900,7.9384,0.4721
43950,7.9165,0.4778
44000,8.3650,0.4785
44050,8.1788,0.4930
44100,8.3207,0.5000
44150,8.3458,0.5095
44200,8.4865,0.5204
44250,8.6160,0.5095
44300,8.7703,0.5083
44350,8.6597,0.4849
44400,8.5571,0.4941
44450,8.3889,0.4789
44500,8.4173,0.4833
44550,8.2233,0.4783
44600,8.1866,0.4833
44650,8.4288,0.4834
44700,8.4242,0.4714
44750,8.1737,0.4916
44800,8.0038,0.4905
44850,8.3269,0.4856
44900,8.1406,0.4833
44950,8.2671,0.4704
45000,8.0677,0.4723
45050,8.0748,0.4833
45100,8.0400,0.4739
45150,8.3874,0.4621
45200,8.3240,0.4821
45250,8.2629,0.4810
45300,8.4459,0.4736
45350,8.5405,0.4665
45400,8.0131,0.4926
45450,8.0080,0.4676
45500,8.1992,0.4693
45550,8.4020,0.4668
45600,8.6196,0.4505
45650,8.2535,0.4713
45700,8.1200,0.4667
45750,8.2623,0.4775
45800,8.3342,0.4713
45850,8.8112,0.4567
45900,8.8321,0.4494
45950,8.5928,0.4692
46000,8.7068,0.4522
46050,8.7341,0.4653
46100,8.7839,0.4548
46150,8.2757,0.4776
46200,7.9527,0.4810
46250,8.0174,0.4809
46300,7.7529,0.4774
46350,7.9237,0.4720
46400,8.1639,0.4869
46450,7.8915,0.4763
46500,7.7811,0.4857
46550,7.6615,0.4704
46600,7.5736,0.4702
46650,7.7777,0.4790
46700,7.7988,0.4953
46750,8.1981,0.4821
46800,8.0733,0.4698
46850,7.7734,0.4834
46900,8.2681,0.4785
46950,7.9729,0.4707
47000,8.0080,0.4837
47050,8.0958,0.4835
47100,8.2938,0.4810
47150,8.3850,0.4844
47200,7.9707,0.4940
47250,8.3921,0.4951
47300,8.3451,0.4869
47350,7.9660,0.4915
47400,8.1746,0.4868
47450,8.0352,0.5012
47500,7.8762,0.4988
47550,7.5634,0.4977
47600,8.1725,0.4788
47650,7.8422,0.4810
47700,7.8309,0.4858
47750,8.1370,0.4776
47800,8.1733,0.4860
47850,8.1827,0.4833
47900,7.9701,0.5178
47950,8.2119,0.5084
48000,8.1494,0.4869
48050,8.3042,0.4902
48100,8.2616,0.4833
48150,8.1863,0.4940
48200,8.0782,0.4810
48250,7.9281,0.4854
48300,8.0635,0.5087
48350,7.8281,0.5060
48400,7.7786,0.4939
48450,8.0400,0.4939
48500,8.1629,0.4844
48550,8.0225,0.4929
48600,8.0181,0.4858
48650,7.8552,0.4918
48700,8.1744,0.5048
48750,8.1784,0.4976
48800,8.1111,0.4964
48850,8.1006,0.4953
48900,8.0054,0.4830
48950,8.0810,0.4738
49000,7.7240,0.5000
49050,7.8011,0.5179
49100,7.8872,0.4857
49150,7.9144,0.5096
49200,7.5550,0.4856
49250,7.5544,0.4869
49300,7.6025,0.5168
49350,7.5857,0.4917
49400,7.2753,0.5036
49450,7.1678,0.4820
49500,7.0424,0.4988
49550,6.7297,0.5085
49600,7.0899,0.5121
49650,7.4244,0.5024
49700,7.6301,0.4964
49750,7.7837,0.4928
49800,7.7207,0.4988
49850,7.2218,0.5098
49900,7.3052,0.5074
49950,7.3908,0.5186
50000,7.3614,0.5060
