t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
27950,6.9897,0.5263
28000,7.0601,0.5232
28050,6.8586,0.5401
28100,6.6916,0.5320
28150,6.5963,0.5230
28200,6.5400,0.5064
28250,6.6375,0.5318
28300,6.8238,0.5137
28350,6.9001,0.5332
28400,6.8199,0.5296
28450,6.8602,0.5230
28500,6.8118,0.5090
28550,7.1466,0.5115
28600,7.2905,0.4987
28650,7.0952,0.5050
28700,7.1296,0.5050
28750,6.7660,0.5063
28800,6.9720,0.5064
28850,7.2065,0.5149
28900,7.1259,0.4987
28950,7.3812,0.5124
29000,7.5100,0.4888
29050,7.2957,0.4988
29100,7.3268,0.5000
29150,7.4054,0.4828
29200,7.3645,0.4900
29250,7.1062,0.4938
29300,7.4657,0.5062
29350,7.3204,0.5050
29400,7.1524,0.4987
29450,7.3531,0.4925
29500,7.4187,0.4873
29550,7.2263,0.5221
29600,7.0803,0.5038
29650,7.3540,0.5139
29700,7.0686,0.4924
29750,7.2996,0.4987
29800,7.3546,0.4975
29850,7.2130,0.5065
29900,7.2042,0.4861
29950,6.7524,0.4849
30000,7.2952,0.4925
30050,7.3211,0.4926
30100,7.4813,0.4950
30150,7.2293,0.4889
30200,7.4209,0.4926
30250,7.1219,0.4926
30300,7.2823,0.4852
30350,7.4985,0.4815
30400,7.4808,0.5126
30450,7.7069,0.5000
30500,7.4308,0.5161
30550,7.4609,0.4987
30600,7.1789,0.5175
30650,7.1335,0.5025
30700,6.8155,0.5051
30750,7.0681,0.5165
30800,7.3845,0.5101
30850,7.5576,0.5139
30900,7.2329,0.5137
30950,7.0147,0.5037
31000,7.2306,0.5062
31050,7.1346,0.5050
31100,7.2673,0.5200
31150,7.5511,0.5161
31200,7.3789,0.5025
31250,7.5164,0.5061
31300,7.5193,0.5024
31350,7.8525,0.5037
31400,7.4845,0.4938
31450,7.0890,0.5062
31500,7.0508,0.4988
31550,6.8362,0.5173
31600,6.7946,0.5112
31650,6.6346,0.5270
31700,6.4700,0.5137
31750,6.8535,0.5137
31800,6.9213,0.5175
31850,7.3884,0.5150
31900,7.3280,0.5151
31950,7.1693,0.5049
32000,6.5527,0.4863
32050,6.7354,0.5173
32100,6.7449,0.5199
32150,6.8402,0.4950
32200,6.8814,0.5074
32250,6.8898,0.5172
32300,6.9090,0.5037
32350,7.0880,0.5128
32400,6.5823,0.5179
32450,7.0850,0.5000
32500,7.0580,0.5149
32550,7.2896,0.5038
32600,7.1040,0.5124
32650,7.2142,0.5037
32700,7.0935,0.4951
32750,7.1091,0.5000
32800,7.0721,0.4951
32850,7.0757,0.5037
32900,7.5077,0.5000
32950,6.9942,0.5025
33000,7.3989,0.4939
33050,7.1532,0.4951
33100,7.0544,0.4951
33150,7.2199,0.4900
33200,7.2085,0.4938
33250,7.0177,0.5000
33300,7.2984,0.5050
33350,7.4068,0.4888
33400,7.4158,0.4987
33450,7.2119,0.5075
33500,7.0526,0.4653
33550,7.4206,0.4838
33600,7.3175,0.4888
33650,7.2603,0.4840
33700,7.0815,0.5062
33750,7.4402,0.4950
33800,7.5646,0.4963
33850,7.5794,0.4803
33900,7.3885,0.4901
33950,7.2265,0.4926
34000,7.2614,0.4865
34050,7.3036,0.5000
34100,7.2881,0.4854
34150,7.1701,0.4891
34200,7.3094,0.4939
34250,7.4514,0.5160
34300,7.6922,0.4975
34350,7.6740,0.5149
34400,8.1617,0.4939
34450,7.8519,0.4903
34500,7.7958,0.4963
34550,7.4009,0.4890
34600,7.5193,0.4963
34650,7.8074,0.5136
34700,8.0966,0.5049
34750,8.0152,0.4938
34800,7.8982,0.4901
34850,7.5156,0.5087
34900,7.6215,0.5186
34950,7.7454,0.4902
35000,7.7678,0.4927
35050,7.6791,0.5084
35100,7.6213,0.5122
35150,7.5371,0.5109
35200,7.6423,0.5059
35250,7.9975,0.5227
35300,7.8382,0.5373
35350,7.8126,0.5230
35400,7.8613,0.5095
35450,7.4009,0.5172
35500,7.3982,0.5362
35550,6.8947,0.5452
35600,7.1803,0.5253
35650,7.1840,0.5328
35700,7.3723,0.5108
35750,7.8269,0.4976
35800,7.5180,0.5024
35850,7.3601,0.5109
35900,7.7199,0.5037
35950,7.4928,0.4927
36000,7.3646,0.4940
36050,7.0912,0.4939
36100,7.2761,0.4880
36150,7.2615,0.5036
36200,7.2721,0.5098
36250,6.9996,0.4926
36300,7.2359,0.5061
36350,7.4425,0.5362
36400,7.1665,0.4891
36450,6.9625,0.4963
36500,7.0484,0.4806
36550,6.8555,0.5037
36600,7.2755,0.4902
36650,7.3355,0.4748
36700,7.5339,0.4926
36750,7.4170,0.4891
36800,7.6473,0.4632
36850,7.4319,0.4962
36900,7.2930,0.4876
36950,7.5832,0.4939
37000,7.9849,0.4951
37050,8.3339,0.4797
37100,8.1549,0.4657
37150,7.9529,0.5012
37200,7.8057,0.4639
37250,7.6016,0.4763
37300,7.6017,0.4833
37350,7.7498,0.4748
37400,7.7716,0.4665
37450,7.6587,0.4581
37500,7.6562,0.4513
37550,7.8097,0.4619
37600,7.7853,0.4645
37650,7.4366,0.4702
37700,7.5546,0.4761
37750,7.5446,0.4623
37800,7.4342,0.4747
37850,7.4153,0.4693
37900,7.4954,0.4811
37950,7.5943,0.4731
38000,7.5817,0.4628
38050,7.6025,0.4667
38100,7.1254,0.4518
38150,7.1540,0.4550
38200,7.4440,0.4489
38250,7.1401,0.4617
38300,7.4543,0.4513
38350,7.4885,0.4748
38400,7.5047,0.4779
38450,7.2717,0.4841
38500,7.6103,0.4770
38550,7.4523,0.4828
38600,7.3169,0.4450
38650,6.9978,0.4561
38700,7.1816,0.4636
38750,6.8935,0.4786
38800,6.9481,0.4630
38850,7.2021,0.4727
38900,7.5105,0.4758
38950,7.2317,0.4835
39000,7.3165,0.4524
39050,7.3780,0.4552
39100,6.9340,0.4619
39150,6.8974,0.4703
39200,6.9461,0.4678
39250,6.4737,0.4830
39300,6.3446,0.4751
39350,6.4908,0.4751
39400,6.3930,0.4820
39450,6.5976,0.4628
39500,6.7116,0.4520
39550,6.2514,0.4748
39600,6.4480,0.4670
39650,6.1683,0.4742
39700,6.3763,0.5061
39750,6.4846,0.4940
39800,6.6352,0.4877
39850,6.6133,0.4796
39900,6.4193,0.4727
39950,6.2732,0.4795
40000,6.3776,0.4723
40050,6.0444,0.4484
40100,6.0137,0.4745
40150,6.0475,0.4682
40200,6.2667,0.4657
40250,6.4988,0.4704
40300,6.4276,0.4517
40350,6.0258,0.4539
40400,6.1032,0.4729
40450,5.9563,0.4634
40500,6.5183,0.4639
40550,6.7370,0.4784
40600,7.0899,0.4535
40650,7.3381,0.4519
40700,7.2749,0.4482
40750,7.5107,0.4410
40800,7.3192,0.4442
40850,7.5879,0.4272
40900,7.6017,0.4434
40950,7.2871,0.4394
41000,6.9909,0.4507
41050,6.9136,0.4575
41100,7.0531,0.4240
41150,7.4534,0.4511
41200,7.3312,0.4279
41250,7.1305,0.4279
41300,7.1119,0.4269
41350,6.6558,0.4471
41400,6.6387,0.4488
41450,7.0294,0.4336
41500,7.0361,0.4543
41550,6.9664,0.4520
41600,6.8070,0.4571
41650,6.9252,0.4447
41700,6.9699,0.4679
41750,6.7929,0.4543
41800,6.7883,0.4457
41850,6.7958,0.4437
41900,6.7862,0.4595
41950,6.9464,0.4635
42000,6.7535,0.4447
42050,6.8397,0.4567
42100,6.7455,0.4741
42150,7.2574,0.4634
42200,7.1754,0.4541
42250,7.3742,0.4678
42300,7.0915,0.4561
42350,6.3032,0.4892
42400,6.5595,0.4870
42450,6.8304,0.4718
42500,6.7955,0.4893
42550,6.6948,0.4690
42600,6.7160,0.4615
42650,6.7036,0.4687
42700,6.9019,0.4792
42750,6.9169,0.4833
42800,6.9974,0.4819
42850,7.1017,0.4749
42900,7.2370,0.4628
42950,7.0464,0.4747
43000,6.8778,0.4878
43050,6.9939,0.4755
43100,7.0357,0.4817
43150,6.7327,0.4745
43200,6.6883,0.4780
43250,6.7016,0.4568
43300,6.9198,0.4699
43350,7.1249,0.4587
43400,7.3492,0.4628
43450,7.0617,0.4914
43500,6.8341,0.4498
43550,7.0293,0.4720
43600,6.8518,0.4629
43650,6.6962,0.4710
43700,6.8280,0.4675
43750,6.9546,0.4686
43800,6.9120,0.4617
43850,7.4877,0.4532
43900,7.5875,0.4610
43950,7.4942,0.4519
44000,7.3198,0.4644
44050,7.4759,0.4484
44100,7.4383,0.4686
44150,7.1773,0.4663
44200,7.4281,0.4796
44250,7.2592,0.4591
44300,7.1619,0.4770
44350,7.2883,0.4632
44400,6.8935,0.4587
44450,6.5813,0.4554
44500,6.5430,0.4655
44550,6.6024,0.4764
44600,6.8049,0.4523
44650,6.8108,0.4642
44700,6.8896,0.4539
44750,6.8484,0.4818
44800,7.2710,0.4455
44850,7.4715,0.4506
44900,7.1883,0.4604
44950,7.0829,0.4593
45000,7.3647,0.4548
45050,7.2847,0.4573
45100,6.9017,0.4442
45150,6.9284,0.4550
45200,6.9094,0.4513
45250,6.6157,0.4557
45300,6.9561,0.4566
45350,6.8741,0.4653
45400,6.6273,0.4649
45450,6.7551,0.4655
45500,7.0847,0.4423
45550,7.1498,0.4442
45600,7.0635,0.4537
45650,7.2763,0.4565
45700,7.1608,0.4619
45750,7.0752,0.4565
45800,7.2777,0.4477
45850,7.5071,0.4471
45900,7.3548,0.4623
45950,6.7057,0.4667
46000,6.7041,0.4608
46050,6.7957,0.4535
46100,6.9162,0.4692
46150,6.5227,0.4575
46200,6.6563,0.4571
46250,6.8974,0.4599
46300,6.4459,0.4584
46350,6.3251,0.4632
46400,6.5700,0.4584
46450,6.8995,0.4346
46500,6.8924,0.4606
46550,6.6573,0.4584
46600,6.7398,0.4552
46650,6.8069,0.4675
46700,6.4742,0.4632
46750,6.5590,0.4681
46800,6.5759,0.4926
46850,6.4730,0.4828
46900,6.7305,0.4805
46950,6.9055,0.4684
47000,6.7284,0.4828
47050,6.7219,0.4573
47100,6.7516,0.4684
47150,6.4515,0.4868
47200,6.3957,0.4713
47250,6.2853,0.4828
47300,6.3251,0.4779
47350,6.2823,0.4831
47400,6.2958,0.5000
47450,6.5401,0.4914
47500,6.3536,0.5050
47550,6.8405,0.4875
47600,6.5671,0.4787
47650,6.7450,0.4903
47700,6.9301,0.4867
47750,6.9468,0.4903
47800,6.9809,0.4842
47850,6.8418,0.4988
47900,6.9461,0.4769
47950,7.2111,0.4831
48000,7.1972,0.4868
48050,7.2333,0.5037
48100,7.2156,0.4891
48150,7.1034,0.4914
48200,7.0968,0.4952
48250,7.0872,0.5025
48300,7.3537,0.4719
48350,7.3904,0.4660
48400,7.3198,0.4410
48450,7.2103,0.4584
48500,6.9915,0.4500
48550,7.4324,0.4561
48600,7.2996,0.4617
48650,7.3541,0.4471
48700,7.2266,0.4453
48750,7.0071,0.4545
48800,7.0824,0.4412
48850,7.4014,0.4495
48900,7.3890,0.4372
48950,7.6727,0.4390
49000,7.5113,0.4482
49050,7.6106,0.4631
49100,7.8591,0.4487
49150,7.8310,0.4426
49200,7.7985,0.4249
49250,7.3581,0.4399
49300,7.2733,0.4347
49350,7.1010,0.4552
49400,7.1673,0.4343
49450,7.2771,0.4565
49500,7.1900,0.4442
49550,7.1381,0.4517
49600,6.7017,0.4500
49650,6.9366,0.4541
49700,6.9531,0.4431
49750,7.1020,0.4474
49800,6.8906,0.4510
49850,7.2609,0.4487
49900,7.3929,0.4387
49950,6.8666,0.4429
50000,7.1652,0.4418
